# HOMER Peaks
# Peak finding parameters:
# tag directory = Anat_WT_12h_LPS3
#
# total peaks = 35435
# peak size = 77
# peaks found using tags on both strands
# minimum distance between peaks = 154
# fragment length = 300
# genome size = 2000000000
# Total tags = 17922219.5
# Total tags in peaks = 971741.5
# Approximate IP efficiency = 5.42%
# tags per bp = 0.007926
# expected tags per peak = 0.610
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 2.779433e-07
# FDR tag threshold = 8.0
# number of putative peaks = 148809
#
# input tag directory = Anat_WT_12h_LPS3
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 106718
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 6642
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 14
#
# cmd = findPeaks Anat_WT_12h_LPS3 -o Anat_WT_12h_LPS3.peaks.txt -style factor -fragLength 300 -i Anat_WT_12h_LPS3
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr5-4159	chr5	66219675	66219751	+	11.7	0.816	19.500000	21.0	1.5	14.00	2.34e-17	6.97	5.91e-11	0.98
chr5-3593	chr5	66493012	66493088	+	11.7	0.851	22.500000	21.0	1.5	14.00	2.34e-17	5.46	3.64e-09	0.89
chr5-4302	chr5	88948447	88948523	+	11.7	0.815	19.000000	21.0	1.5	14.00	2.34e-17	18.80	8.20e-19	1.04
chr5-3962	chr5	101157929	101158005	+	11.7	0.835	20.500000	21.0	3.0	7.00	1.18e-11	28.49	1.55e-23	0.92
chr5-3873	chr5	102098638	102098714	+	11.7	0.850	21.000000	21.0	4.5	4.67	1.42e-08	8.46	3.63e-13	0.92
chr5-4559	chr5	106297841	106297917	+	11.7	0.803	18.000000	21.0	4.0	5.25	1.92e-09	26.53	6.54e-23	1.06
chr5-4434	chr5	109065369	109065445	+	11.7	0.746	18.500000	21.0	5.0	4.20	8.11e-08	26.93	4.84e-23	1.03
chr5-4436	chr5	110863935	110864011	+	11.7	0.835	18.500000	21.0	1.5	14.00	2.34e-17	4.15	9.95e-08	1.00
chr5-3887	chr5	113609558	113609634	+	11.7	0.575	21.000000	21.0	5.0	4.20	8.11e-08	17.24	3.87e-19	0.88
chr5-3982	chr5	118388372	118388448	+	11.7	0.771	20.500000	21.0	2.0	10.50	6.11e-15	44.00	2.18e-27	0.90
chr5-4083	chr5	119045029	119045105	+	11.7	0.851	20.000000	21.5	4.0	5.38	1.92e-09	17.07	4.68e-19	0.95
chr5-3891	chr5	121705160	121705236	+	11.7	0.743	21.000000	21.0	4.0	5.25	1.92e-09	19.21	5.45e-19	0.89
chr5-4342	chr5	122052066	122052142	+	11.7	0.833	19.000000	21.0	5.0	4.20	8.11e-08	21.82	3.33e-21	1.03
chr5-3807	chr5	122262934	122263010	+	11.7	0.693	21.500000	21.0	5.0	4.20	8.11e-08	8.82	1.67e-13	0.90
chr5-4456	chr5	122844042	122844118	+	11.7	0.832	18.500000	21.0	2.0	10.50	6.11e-15	6.56	3.80e-11	1.03
chr5-3901	chr5	125617594	125617670	+	11.7	0.639	21.000000	21.0	2.5	8.40	4.12e-13	4.80	8.78e-09	0.92
chr5-4870	chr5	125752081	125752157	+	11.7	0.864	17.000000	21.0	1.5	14.00	2.34e-17	4.10	1.20e-07	1.12
chr5-3998	chr5	130698550	130698626	+	11.7	0.567	20.500000	21.0	4.5	4.67	1.42e-08	8.55	2.96e-13	0.92
chr5-4229	chr5	136615968	136616044	+	11.7	0.753	19.500000	21.0	5.0	4.20	8.11e-08	4.92	5.82e-09	1.00
chr5-4752	chr5	142954858	142954934	+	11.7	0.875	17.500000	21.0	3.5	6.00	1.87e-10	28.19	1.92e-23	1.12
chr5-3917	chr5	147636299	147636375	+	11.7	0.769	21.000000	21.0	0.5	42.00	5.66e-27	17.40	3.20e-19	0.92
chr5-4249	chr5	149315149	149315225	+	11.7	0.777	19.500000	21.0	3.0	7.00	1.18e-11	13.14	8.09e-17	0.95
chr6-4568	chr6	3446329	3446405	+	11.7	0.842	16.000000	21.0	0.5	42.00	5.66e-27	5.51	8.28e-10	1.19
chr6-3814	chr6	30313795	30313871	+	11.7	0.672	19.500000	21.0	4.5	4.67	1.42e-08	15.64	2.64e-18	1.00
chr6-3709	chr6	34334248	34334324	+	11.7	0.626	20.000000	21.0	5.0	4.20	8.11e-08	9.91	7.55e-14	0.93
chr6-3623	chr6	37047531	37047607	+	11.7	0.841	20.500000	21.0	1.0	21.00	7.54e-21	37.07	7.28e-26	0.97
chr6-3711	chr6	37376427	37376503	+	11.7	0.631	20.000000	21.0	4.5	4.67	1.42e-08	5.20	5.44e-09	0.93
chr6-3712	chr6	38105378	38105454	+	11.7	0.635	20.000000	21.0	5.0	4.20	8.11e-08	24.92	3.63e-21	0.91
chr6-3718	chr6	40404588	40404664	+	11.7	0.891	20.000000	21.0	5.0	4.20	8.11e-08	57.58	8.59e-30	0.95
chr6-3916	chr6	40538487	40538563	+	11.7	0.828	19.000000	21.0	4.0	5.25	1.92e-09	10.25	9.65e-15	0.97
chr6-4146	chr6	42177378	42177454	+	11.7	0.835	18.000000	21.0	3.0	7.00	1.18e-11	41.32	7.92e-27	1.12
chr6-4039	chr6	47740894	47740970	+	11.7	0.797	18.500000	21.0	3.5	6.00	1.87e-10	7.36	4.68e-12	1.09
chr6-3631	chr6	48486208	48486284	+	11.7	0.827	20.500000	21.0	3.0	7.00	1.18e-11	13.43	5.26e-17	0.95
chr6-3556	chr6	49165433	49165509	+	11.7	0.603	21.000000	21.0	5.0	4.20	8.11e-08	4.50	2.62e-08	0.90
chr6-3931	chr6	54060835	54060911	+	11.7	0.813	19.000000	21.5	4.5	4.78	1.42e-08	20.90	8.32e-21	1.00
chr6-4054	chr6	57520546	57520622	+	11.7	0.765	18.500000	21.0	5.0	4.20	8.11e-08	12.03	4.49e-16	1.19
chr6-3938	chr6	57720628	57720704	+	11.7	0.728	19.000000	21.0	3.5	6.00	1.87e-10	5.56	7.19e-10	0.97
chr6-3571	chr6	83658226	83658302	+	11.7	0.772	21.000000	21.5	5.0	4.30	8.11e-08	10.15	1.16e-14	0.90
chr6-3739	chr6	83724894	83724970	+	11.7	0.700	20.000000	21.0	5.0	4.20	8.11e-08	4.65	1.53e-08	0.92
chr6-3486	chr6	87035268	87035344	+	11.7	0.832	21.500000	21.0	2.0	10.50	6.11e-15	41.32	7.92e-27	0.90
chr6-4080	chr6	88843690	88843766	+	11.7	0.900	18.500000	21.0	0.5	42.00	5.66e-27	7.73	1.91e-12	1.03
chr6-3746	chr6	89399029	89399105	+	11.7	0.710	20.000000	21.0	5.0	4.20	8.11e-08	20.50	1.22e-20	0.97
chr6-3960	chr6	92191342	92191418	+	11.7	0.815	19.000000	21.0	1.0	21.00	7.54e-21	43.30	3.03e-27	0.97
chr6-3750	chr6	95349065	95349141	+	11.7	0.723	20.000000	21.0	2.0	10.50	6.11e-15	22.37	2.04e-21	0.95
chr6-3496	chr6	97764338	97764414	+	11.7	0.808	21.500000	21.0	5.0	4.20	8.11e-08	8.40	4.08e-13	0.90
chr6-3418	chr6	98947845	98947921	+	11.7	0.685	22.000000	21.0	3.0	7.00	1.18e-11	6.49	4.62e-11	0.92
chr6-4536	chr6	117778436	117778512	+	11.7	0.837	16.500000	21.0	4.5	4.67	1.42e-08	22.74	1.46e-21	1.12
chr6-3510	chr6	120616130	120616206	+	11.7	0.625	21.500000	21.0	4.0	5.25	1.92e-09	6.92	4.38e-11	0.89
chr6-4099	chr6	124652895	124652971	+	11.7	0.862	18.500000	21.0	1.0	21.00	7.54e-21	21.48	6.23e-20	1.01
chr6-3608	chr6	129426919	129426995	+	11.7	0.824	21.000000	21.5	2.5	8.60	4.12e-13	11.09	2.14e-15	0.90
chr6-3785	chr6	131195244	131195320	+	11.7	0.766	20.000000	21.0	4.0	5.25	1.92e-09	13.91	2.64e-17	0.95
chr6-3691	chr6	135187552	135187628	+	11.7	0.743	20.500000	21.0	3.5	6.00	1.87e-10	7.46	3.73e-12	0.90
chr6-3888	chr6	135199917	135199993	+	11.7	0.842	19.500000	21.0	4.0	5.25	1.92e-09	6.29	8.17e-11	1.03
chr6-3890	chr6	136662828	136662904	+	11.7	0.800	19.500000	21.0	4.5	4.67	1.42e-08	12.65	1.70e-16	0.97
chr6-3610	chr6	136937203	136937279	+	11.7	0.815	21.000000	21.0	4.0	5.25	1.92e-09	33.00	7.80e-25	0.88
chr6-3796	chr6	146028733	146028809	+	11.7	0.731	20.000000	21.0	3.0	7.00	1.18e-11	6.84	1.78e-11	0.95
chr7-6347	chr7	4816801	4816877	+	11.7	0.821	14.000000	21.5	5.0	4.30	8.11e-08	4.23	7.26e-08	1.61
chr7-5549	chr7	16561390	16561466	+	11.7	0.863	16.500000	21.0	1.5	14.00	2.34e-17	17.80	2.04e-19	1.12
chr7-4818	chr7	20058023	20058099	+	11.7	0.720	19.500000	21.0	3.5	6.00	1.87e-10	7.38	4.45e-12	0.95
chr7-4723	chr7	28764390	28764466	+	11.7	0.616	20.000000	21.5	3.0	7.17	1.18e-11	14.51	1.16e-17	0.95
chr7-4937	chr7	34952012	34952088	+	11.7	0.835	19.000000	21.0	0.5	42.00	5.66e-27	6.26	8.69e-11	0.97
chr7-4827	chr7	50633769	50633845	+	11.7	0.881	19.500000	21.0	4.5	4.67	1.42e-08	43.65	2.57e-27	1.00
chr7-4736	chr7	50652278	50652354	+	11.7	0.730	20.000000	21.0	4.0	5.25	1.92e-09	7.15	3.81e-11	0.93
chr7-4632	chr7	51740664	51740740	+	11.7	0.822	20.500000	21.0	3.0	7.00	1.18e-11	42.62	4.19e-27	0.95
chr7-4738	chr7	51757221	51757297	+	11.7	0.902	20.000000	21.5	0.5	43.00	5.66e-27	29.74	6.48e-24	1.03
chr7-5206	chr7	57010305	57010381	+	11.7	0.845	18.000000	21.0	4.0	5.25	1.92e-09	10.29	8.98e-15	1.09
chr7-4348	chr7	57014417	57014493	+	11.7	0.710	22.000000	21.0	4.5	4.67	1.42e-08	15.10	5.14e-17	0.86
chr7-4639	chr7	62966437	62966513	+	11.7	0.892	20.500000	21.0	3.5	6.00	1.87e-10	22.93	1.23e-21	0.97
chr7-5220	chr7	85936498	85936574	+	11.7	0.832	18.000000	21.0	2.5	8.40	4.12e-13	34.70	2.82e-25	1.09
chr7-4755	chr7	86757875	86757951	+	11.7	0.870	20.000000	21.0	5.0	4.20	8.11e-08	46.66	6.53e-28	0.97
chr7-4653	chr7	87299699	87299775	+	11.7	0.754	20.500000	21.0	2.0	10.50	6.11e-15	20.24	2.02e-19	0.91
chr7-4859	chr7	88049976	88050052	+	11.7	0.676	19.500000	21.0	2.5	8.40	4.12e-13	6.09	5.82e-10	0.93
chr7-4543	chr7	91504246	91504322	+	11.7	0.803	21.000000	21.0	5.0	4.20	8.11e-08	32.80	8.83e-25	0.90
chr7-4461	chr7	105342243	105342319	+	11.7	0.599	21.500000	21.0	4.5	4.67	1.42e-08	24.16	4.31e-22	0.90
chr7-4982	chr7	109370906	109370982	+	11.7	0.779	19.000000	21.0	4.0	5.25	1.92e-09	12.05	4.30e-16	1.00
chr7-5959	chr7	109406758	109406834	+	11.7	0.852	15.500000	21.0	3.0	7.00	1.18e-11	46.26	7.79e-28	1.19
chr7-5003	chr7	134084833	134084909	+	11.7	0.806	19.000000	21.5	4.5	4.78	1.42e-08	26.42	1.19e-21	0.98
chr7-4281	chr7	134565469	134565545	+	11.7	0.711	22.500000	21.0	1.5	14.00	2.34e-17	6.59	3.48e-11	0.88
chr7-4799	chr7	139918144	139918220	+	11.7	0.779	20.000000	21.0	4.5	4.67	1.42e-08	16.30	1.17e-18	1.00
chr7-4702	chr7	146110901	146110977	+	11.7	0.670	20.500000	21.0	5.0	4.20	8.11e-08	4.89	6.39e-09	0.92
chr7-5410	chr7	148549455	148549531	+	11.7	0.849	17.500000	21.0	3.5	6.00	1.87e-10	38.39	3.57e-26	1.09
chr7-5536	chr7	148549455	148549531	+	11.7	0.864	17.000000	21.0	3.5	6.00	1.87e-10	39.22	2.30e-26	1.09
chr7-4591	chr7	149441589	149441665	+	11.7	0.836	21.000000	21.5	2.0	10.75	6.11e-15	56.38	1.33e-29	0.92
chr8-3597	chr8	8983306	8983382	+	11.7	0.786	20.500000	22.0	4.0	5.50	3.46e-10	12.80	1.35e-16	0.95
chr8-3952	chr8	11700465	11700541	+	11.7	0.826	18.500000	21.0	3.5	6.00	1.87e-10	37.85	4.76e-26	1.06
chr8-4539	chr8	37424494	37424570	+	11.7	0.902	16.000000	21.0	2.0	10.50	6.11e-15	56.38	1.33e-29	1.16
chr8-3864	chr8	37595746	37595822	+	11.7	0.769	19.000000	21.0	1.5	14.00	2.34e-17	13.77	3.22e-17	1.00
chr8-3866	chr8	41236383	41236459	+	11.7	0.802	19.000000	21.5	5.0	4.30	8.11e-08	42.62	4.19e-27	1.00
chr8-3710	chr8	46539845	46539921	+	11.7	0.843	20.000000	21.0	2.0	10.50	6.11e-15	22.18	2.40e-21	1.00
chr8-3545	chr8	48639162	48639238	+	11.7	0.758	21.000000	21.0	2.0	10.50	6.11e-15	32.80	8.83e-25	0.95
chr8-4089	chr8	72607351	72607427	+	11.7	0.817	18.000000	21.0	3.0	7.00	1.18e-11	16.86	5.99e-19	1.03
chr8-3553	chr8	72900859	72900935	+	11.7	0.718	21.000000	21.0	4.5	4.67	1.42e-08	4.47	2.88e-08	0.88
chr8-3555	chr8	74001601	74001677	+	11.7	0.839	21.000000	21.0	2.5	8.40	4.12e-13	8.34	4.71e-13	0.95
chr8-3792	chr8	74675725	74675801	+	11.7	0.649	19.500000	21.0	3.0	7.00	1.18e-11	17.92	1.79e-19	0.95
chr8-3402	chr8	87323272	87323348	+	11.7	0.562	22.000000	22.5	5.0	4.50	1.82e-08	10.27	9.31e-15	0.90
chr8-3580	chr8	109211582	109211658	+	11.7	0.761	21.000000	21.0	3.0	7.00	1.18e-11	5.44	1.04e-09	0.95
chr8-4239	chr8	114202169	114202245	+	11.7	0.893	17.500000	21.0	1.0	21.00	7.54e-21	22.00	2.83e-21	1.09
chr8-4038	chr8	117495462	117495538	+	11.7	0.837	18.500000	21.0	5.0	4.20	8.11e-08	50.58	1.24e-28	1.00
chr8-3826	chr8	121793632	121793708	+	11.7	0.773	19.500000	21.0	4.0	5.25	1.92e-09	35.15	2.16e-25	0.97
chr8-4374	chr8	123202511	123202587	+	11.7	0.862	17.000000	21.0	4.0	5.25	1.92e-09	12.86	1.23e-16	1.12
chr8-4253	chr8	123628080	123628156	+	11.7	0.864	17.500000	21.0	5.0	4.20	8.11e-08	5.44	1.04e-09	1.23
chr8-3838	chr8	127576034	127576110	+	11.7	0.774	19.500000	21.0	2.5	8.40	4.12e-13	4.47	2.92e-08	0.97
chr9-3527	chr9	20271602	20271678	+	11.7	0.786	20.000000	21.0	3.5	6.00	1.87e-10	42.62	4.19e-27	0.95
chr9-3273	chr9	21152800	21152876	+	11.7	0.780	21.500000	21.0	3.0	7.00	1.18e-11	17.98	1.67e-19	0.92
chr9-3612	chr9	22429562	22429638	+	11.7	0.795	19.500000	21.0	5.0	4.20	8.11e-08	41.00	9.26e-27	0.95
chr9-4017	chr9	25357057	25357133	+	11.7	0.696	17.500000	21.0	4.5	4.67	1.42e-08	25.90	1.07e-22	1.06
chr9-3448	chr9	43999413	43999489	+	11.7	0.827	20.500000	21.5	4.5	4.78	1.42e-08	23.64	6.72e-22	0.92
chr9-3221	chr9	44775033	44775109	+	11.7	0.838	22.000000	22.5	1.5	15.00	1.59e-18	6.26	3.70e-10	0.91
chr9-3457	chr9	48074879	48074955	+	11.7	0.810	20.500000	21.0	2.0	10.50	6.11e-15	41.46	4.91e-23	0.90
chr9-4177	chr9	50478947	50479023	+	11.7	0.857	17.000000	21.0	0.5	42.00	5.66e-27	53.06	4.63e-29	1.16
chr9-3470	chr9	58097561	58097637	+	11.7	0.753	20.500000	21.0	4.0	5.25	1.92e-09	5.17	2.51e-09	1.00
chr9-3473	chr9	59583613	59583689	+	11.7	0.705	20.500000	21.5	3.0	7.17	1.18e-11	12.92	9.32e-16	0.91
chr9-3379	chr9	61011570	61011646	+	11.7	0.800	21.000000	21.0	2.0	10.50	6.11e-15	12.65	1.70e-16	0.95
chr9-3380	chr9	62221714	62221790	+	11.7	0.860	21.000000	21.0	2.0	10.50	6.11e-15	12.19	3.46e-16	0.92
chr9-3476	chr9	62828570	62828646	+	11.7	0.633	20.500000	21.0	3.5	6.00	1.87e-10	6.92	6.62e-11	0.91
chr9-3488	chr9	70976852	70976928	+	11.7	0.821	20.500000	21.0	0.5	42.00	5.66e-27	30.07	5.18e-24	0.97
chr9-3492	chr9	74897983	74898059	+	11.7	0.772	20.500000	21.0	2.0	10.50	6.11e-15	14.71	8.88e-18	0.95
chr9-4089	chr9	86343387	86343463	+	11.7	0.857	17.500000	21.0	3.0	7.00	1.18e-11	14.79	7.98e-18	1.16
chr9-3678	chr9	88641668	88641744	+	11.7	0.880	19.500000	21.0	1.0	21.00	7.54e-21	61.51	2.20e-30	0.95
chr9-4228	chr9	102638550	102638626	+	11.7	0.796	17.000000	21.0	1.5	14.00	2.34e-17	27.47	3.23e-23	1.16
chr9-3889	chr9	108023640	108023716	+	11.7	0.771	18.500000	21.0	3.0	7.00	1.18e-11	5.02	5.18e-08	1.01
chr9-3334	chr9	110199754	110199830	+	11.7	0.818	21.500000	21.0	2.5	8.40	4.12e-13	47.48	4.57e-28	0.88
chr9-3596	chr9	113735297	113735373	+	11.7	0.814	20.000000	21.5	3.5	6.14	1.87e-10	20.50	1.22e-20	0.95
chr9-3346	chr9	122219819	122219895	+	11.7	0.739	21.500000	21.0	1.0	21.00	7.54e-21	13.30	6.38e-17	1.12
chr10-3959	chr10	24970087	24970163	+	11.7	0.785	20.000000	21.0	4.5	4.67	1.42e-08	34.26	3.65e-25	0.97
chr10-3871	chr10	25208506	25208582	+	11.7	0.733	20.500000	21.0	1.5	14.00	2.34e-17	23.03	1.13e-21	0.95
chr10-3879	chr10	41838516	41838592	+	11.7	0.780	20.500000	21.0	4.5	4.67	1.42e-08	23.69	9.56e-21	0.91
chr10-3882	chr10	44043896	44043972	+	11.7	0.789	20.500000	21.0	1.5	14.00	2.34e-17	5.02	1.44e-08	0.91
chr10-4275	chr10	57512905	57512981	+	11.7	0.801	18.500000	21.5	4.5	4.78	1.42e-08	5.90	2.55e-10	1.12
chr10-3679	chr10	58704182	58704258	+	11.7	0.747	21.500000	21.0	4.0	5.25	1.92e-09	5.22	2.13e-09	0.92
chr10-3978	chr10	59545367	59545443	+	11.7	0.811	20.000000	21.0	3.0	7.00	1.18e-11	12.80	1.35e-16	0.95
chr10-4088	chr10	66499039	66499115	+	11.7	0.775	19.500000	21.0	3.5	6.00	1.87e-10	18.66	7.97e-20	1.00
chr10-4628	chr10	74645305	74645381	+	11.7	0.846	17.000000	21.0	2.5	8.40	4.12e-13	44.73	1.55e-27	1.12
chr10-3904	chr10	77600093	77600169	+	11.7	0.742	20.500000	22.0	3.5	6.29	2.95e-11	4.48	8.81e-08	0.91
chr10-3793	chr10	77623584	77623660	+	11.7	0.562	21.000000	21.5	5.0	4.30	8.11e-08	5.61	2.32e-09	0.86
chr10-4303	chr10	77851008	77851084	+	11.7	0.783	18.500000	21.0	4.0	5.25	1.92e-09	8.67	2.26e-13	1.00
chr10-4190	chr10	79053615	79053691	+	11.7	0.836	19.000000	21.0	3.0	7.00	1.18e-11	21.13	8.47e-20	0.96
chr10-3908	chr10	79786532	79786608	+	11.7	0.696	20.500000	21.0	3.5	6.00	1.87e-10	5.76	9.92e-10	0.91
chr10-3801	chr10	80430225	80430301	+	11.7	0.784	21.000000	21.0	3.0	7.00	1.18e-11	10.74	3.97e-15	0.97
chr10-4113	chr10	83282510	83282586	+	11.7	0.813	19.500000	21.0	4.5	4.67	1.42e-08	52.04	6.91e-29	0.97
chr10-4315	chr10	85430954	85431030	+	11.7	0.868	18.500000	21.0	2.5	8.40	4.12e-13	17.57	2.64e-19	1.03
chr10-4546	chr10	87015544	87015620	+	11.7	0.802	17.500000	21.0	5.0	4.20	8.11e-08	51.55	8.41e-29	1.06
chr10-3916	chr10	87868633	87868709	+	11.7	0.757	20.500000	21.0	3.5	6.00	1.87e-10	12.16	3.61e-16	0.90
chr10-3927	chr10	99065150	99065226	+	11.7	0.730	20.500000	22.0	4.5	4.89	2.88e-09	12.59	1.86e-16	0.95
chr10-4339	chr10	120468985	120469061	+	11.7	0.870	18.500000	21.0	1.0	21.00	7.54e-21	5.35	1.40e-09	1.03
chr10-4136	chr10	122583564	122583640	+	11.7	0.875	19.500000	21.0	0.5	42.00	5.66e-27	38.57	7.83e-25	0.96
chr10-4045	chr10	127168581	127168657	+	11.7	0.769	20.000000	21.0	2.0	10.50	6.11e-15	28.64	1.39e-23	0.92
chr10-4346	chr10	127445439	127445515	+	11.7	0.808	18.500000	21.0	4.5	4.67	1.42e-08	58.20	6.89e-30	1.00
chr11-4902	chr11	9381658	9381734	+	11.7	0.805	18.500000	21.0	4.0	5.25	1.92e-09	50.12	1.50e-28	1.00
chr11-4408	chr11	11567716	11567792	+	11.7	0.605	20.500000	21.0	4.0	5.25	1.92e-09	10.35	8.05e-15	0.90
chr11-4659	chr11	20694596	20694672	+	11.7	0.513	19.500000	21.5	3.5	6.14	1.87e-10	18.04	1.56e-19	1.06
chr11-4185	chr11	22871905	22871981	+	11.7	0.771	21.500000	21.0	2.5	8.40	4.12e-13	8.86	1.53e-13	0.90
chr11-3985	chr11	25748968	25749044	+	11.7	0.790	22.500000	21.0	2.5	8.40	4.12e-13	18.41	1.05e-19	0.92
chr11-4529	chr11	25762918	25762994	+	11.7	0.807	20.000000	21.0	2.5	8.40	4.12e-13	42.96	3.57e-27	0.92
chr11-4668	chr11	32605205	32605281	+	11.7	0.721	19.500000	22.0	2.0	11.00	5.53e-16	13.26	3.10e-15	0.97
chr11-4420	chr11	33070649	33070725	+	11.7	0.858	20.500000	21.0	1.5	14.00	2.34e-17	47.48	4.57e-28	0.92
chr11-4533	chr11	33974540	33974616	+	11.7	0.626	20.000000	21.0	2.5	8.40	4.12e-13	4.25	1.96e-07	0.91
chr11-4089	chr11	48593112	48593188	+	11.7	0.870	22.000000	21.0	2.0	10.50	6.11e-15	18.41	1.05e-19	0.92
chr11-4539	chr11	48916931	48917007	+	11.7	0.898	20.000000	21.0	2.0	10.50	6.11e-15	20.74	9.70e-21	0.95
chr11-4309	chr11	54741383	54741459	+	11.7	0.853	21.000000	21.5	2.0	10.75	6.11e-15	23.23	9.52e-22	0.95
chr11-5380	chr11	66798544	66798620	+	11.7	0.725	17.000000	21.0	5.0	4.20	8.11e-08	23.13	1.04e-21	1.09
chr11-5383	chr11	70015222	70015298	+	11.7	0.839	17.000000	21.0	3.0	7.00	1.18e-11	24.16	4.31e-22	1.09
chr11-4127	chr11	75022869	75022945	+	11.7	0.510	22.000000	21.5	5.0	4.30	8.11e-08	8.31	2.76e-12	0.86
chr11-4696	chr11	75377860	75377936	+	11.7	0.761	19.500000	21.0	5.0	4.20	8.11e-08	11.16	1.90e-15	0.97
chr11-4340	chr11	77258501	77258577	+	11.7	0.679	21.000000	21.0	2.0	10.50	6.11e-15	5.29	6.01e-09	0.89
chr11-4344	chr11	80115112	80115188	+	11.7	0.600	21.000000	21.0	2.5	8.40	4.12e-13	11.25	1.62e-15	0.90
chr11-5755	chr11	82728608	82728684	+	11.7	0.812	16.000000	21.0	4.0	5.25	1.92e-09	39.22	2.30e-26	1.23
chr11-4715	chr11	86545113	86545189	+	11.7	0.804	19.500000	21.0	5.0	4.20	8.11e-08	17.07	4.68e-19	1.00
chr11-4716	chr11	86650058	86650134	+	11.7	0.871	19.500000	21.5	1.5	14.33	2.34e-17	34.92	2.47e-25	1.00
chr11-4481	chr11	98561379	98561455	+	11.7	0.860	20.500000	21.0	3.5	6.00	1.87e-10	31.47	2.06e-24	0.97
chr11-4733	chr11	100944865	100944941	+	11.7	0.700	19.500000	21.5	3.5	6.14	1.87e-10	4.09	1.26e-07	0.97
chr11-4598	chr11	102128903	102128979	+	11.7	0.806	20.000000	21.5	5.0	4.30	8.11e-08	31.45	4.11e-23	0.98
chr11-4606	chr11	104177210	104177286	+	11.7	0.868	20.000000	21.0	3.5	6.00	1.87e-10	17.98	1.67e-19	0.95
chr11-4373	chr11	105358166	105358242	+	11.7	0.710	21.000000	21.0	2.5	8.40	4.12e-13	31.45	4.11e-23	0.86
chr11-4494	chr11	110926131	110926207	+	11.7	0.802	20.500000	21.0	3.0	7.00	1.18e-11	4.72	3.86e-08	0.89
chr11-4383	chr11	115579204	115579280	+	11.7	0.723	21.000000	21.0	3.5	6.00	1.87e-10	18.04	1.56e-19	0.90
chr11-4511	chr11	121090071	121090147	+	11.7	0.637	20.500000	21.5	2.5	8.60	4.12e-13	9.55	1.49e-13	0.93
chr12-3210	chr12	4080488	4080564	+	11.7	0.868	17.000000	21.0	3.0	7.00	1.18e-11	4.45	3.17e-08	1.16
chr12-3038	chr12	8366406	8366482	+	11.7	0.772	18.000000	21.0	2.0	10.50	6.11e-15	5.67	5.00e-10	1.03
chr12-2427	chr12	8444351	8444427	+	11.7	0.742	22.500000	22.5	5.0	4.50	1.82e-08	4.64	1.58e-08	0.88
chr12-2884	chr12	8489178	8489254	+	11.7	0.741	19.000000	21.0	3.0	7.00	1.18e-11	13.05	7.77e-16	0.98
chr12-2728	chr12	16540224	16540300	+	11.7	0.769	20.000000	21.0	3.0	7.00	1.18e-11	11.02	2.41e-15	0.97
chr12-2602	chr12	16576139	16576215	+	11.7	0.565	21.000000	21.0	4.0	5.25	1.92e-09	10.50	4.13e-14	0.86
chr12-2603	chr12	16586937	16587013	+	11.7	0.714	21.000000	21.0	2.0	10.50	6.11e-15	6.38	6.36e-11	0.92
chr12-3559	chr12	29274394	29274470	+	11.7	0.874	15.000000	21.0	2.5	8.40	4.12e-13	41.00	9.26e-27	1.32
chr12-3653	chr12	29384706	29384782	+	11.7	0.814	14.500000	21.0	2.5	8.40	4.12e-13	10.55	5.57e-15	1.37
chr12-2893	chr12	29384706	29384782	+	11.7	0.836	19.000000	21.0	3.5	6.00	1.87e-10	10.53	5.78e-15	1.00
chr12-2737	chr12	35817597	35817673	+	11.7	0.807	20.000000	21.5	2.5	8.60	4.12e-13	17.46	3.00e-19	0.97
chr12-2550	chr12	36077038	36077114	+	11.7	0.806	21.500000	21.0	4.0	5.25	1.92e-09	33.83	4.72e-25	0.97
chr12-2738	chr12	36077038	36077114	+	11.7	0.776	20.000000	21.0	2.0	10.50	6.11e-15	33.62	5.36e-25	0.92
chr12-3056	chr12	41195759	41195835	+	11.7	0.789	18.000000	21.0	2.0	10.50	6.11e-15	5.90	2.50e-10	1.06
chr12-2978	chr12	41407286	41407362	+	11.7	0.847	18.500000	22.0	1.5	14.67	1.59e-18	24.83	2.50e-22	1.06
chr12-2762	chr12	74874072	74874148	+	11.7	0.810	20.000000	21.0	3.0	7.00	1.18e-11	21.14	6.29e-21	1.03
chr12-3157	chr12	77278946	77279022	+	11.7	0.796	17.500000	21.0	0.5	42.00	5.66e-27	25.65	1.29e-22	1.09
chr12-2765	chr12	78101176	78101252	+	11.7	0.832	20.000000	21.0	2.0	10.50	6.11e-15	45.87	9.28e-28	1.00
