# HOMER Peaks
# Peak finding parameters:
# tag directory = Anat_WT_24h_LPS3
#
# total peaks = 19865
# peak size = 102
# peaks found using tags on both strands
# minimum distance between peaks = 204
# fragment length = 300
# genome size = 2000000000
# Total tags = 12951073.0
# Total tags in peaks = 443910.0
# Approximate IP efficiency = 3.43%
# tags per bp = 0.005891
# expected tags per peak = 0.601
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 2.475029e-07
# FDR tag threshold = 8.0
# number of putative peaks = 88038
#
# input tag directory = Anat_WT_24h_LPS3
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 64886
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 3277
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 10
#
# cmd = findPeaks Anat_WT_24h_LPS3 -o Anat_WT_24h_LPS3.peaks.txt -style factor -fragLength 300 -i Anat_WT_24h_LPS3
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr16-1742	chr16	42165225	42165327	+	12.7	0.853	16.000000	16.5	0.5	33.00	4.42e-19	26.69	1.18e-17	0.96
chr16-1703	chr16	44109380	44109482	+	12.7	0.619	16.500000	16.5	2.5	6.60	1.07e-08	25.02	3.17e-17	0.93
chr16-1919	chr16	55477081	55477183	+	12.7	0.901	14.500000	16.5	0.5	33.00	4.42e-19	29.11	3.08e-18	1.03
chr16-1809	chr16	57244134	57244236	+	12.7	0.756	15.500000	16.5	4.0	4.12	4.89e-06	6.92	5.62e-09	0.96
chr16-1814	chr16	62826100	62826202	+	12.7	0.772	15.500000	16.5	3.5	4.71	9.18e-07	28.34	4.66e-18	0.96
chr16-1674	chr16	76768994	76769096	+	12.7	0.742	17.000000	16.5	4.0	4.12	4.89e-06	17.22	9.28e-15	0.90
chr16-1827	chr16	96060795	96060897	+	12.7	0.724	15.500000	16.5	3.0	5.50	1.24e-07	6.43	1.53e-08	0.99
chr16-1719	chr16	96373291	96373393	+	12.7	0.805	16.500000	16.5	3.0	5.50	1.24e-07	20.01	9.54e-16	0.96
chr16-1884	chr16	97665629	97665731	+	12.7	0.859	15.000000	16.5	4.0	4.12	4.89e-06	29.93	2.01e-18	1.06
chr17-2281	chr17	3454067	3454169	+	12.7	0.637	16.500000	16.5	3.5	4.71	9.18e-07	6.30	2.00e-08	0.93
chr17-2573	chr17	9224706	9224808	+	12.7	0.774	14.500000	16.5	3.5	4.71	9.18e-07	31.09	1.11e-18	1.06
chr17-2167	chr17	15852298	15852400	+	12.7	0.824	17.500000	16.5	4.0	4.12	4.89e-06	15.11	7.04e-14	0.90
chr17-2293	chr17	17528955	17529057	+	12.7	0.846	16.500000	16.5	2.5	6.60	1.07e-08	5.31	1.97e-07	0.96
chr17-2296	chr17	22489899	22490001	+	12.7	0.857	16.500000	16.5	2.5	6.60	1.07e-08	32.68	5.15e-19	0.93
chr17-2230	chr17	28690113	28690215	+	12.7	0.855	17.000000	16.5	0.5	33.00	4.42e-19	33.71	3.18e-19	0.90
chr17-2179	chr17	31247321	31247423	+	12.7	0.802	17.500000	16.5	3.0	5.50	1.24e-07	17.99	4.79e-15	0.93
chr17-2117	chr17	31481282	31481384	+	12.7	0.714	18.000000	16.5	1.5	11.00	7.68e-12	33.71	3.18e-19	0.93
chr17-2306	chr17	32420364	32420466	+	12.7	0.770	16.500000	16.5	1.0	16.50	1.87e-14	4.92	5.33e-07	0.90
chr17-2371	chr17	35037012	35037114	+	12.7	0.719	16.000000	16.5	0.5	33.00	4.42e-19	7.33	2.53e-09	0.93
chr17-2609	chr17	47508574	47508676	+	12.7	0.889	14.500000	16.5	3.0	5.50	1.24e-07	11.99	2.16e-12	1.06
chr17-2452	chr17	48403542	48403644	+	12.7	0.766	15.500000	16.5	4.0	4.12	4.89e-06	14.17	1.83e-13	1.03
chr17-2252	chr17	63548208	63548310	+	12.7	0.785	17.000000	16.5	2.0	8.25	4.80e-10	19.89	1.05e-15	0.90
chr17-2462	chr17	65223267	65223369	+	12.7	0.816	15.500000	16.5	3.0	5.50	1.24e-07	25.82	1.95e-17	1.10
chr17-2089	chr17	66456360	66456462	+	12.7	0.860	18.500000	16.5	3.0	5.50	1.24e-07	4.31	2.84e-06	0.90
chr17-2393	chr17	71545163	71545265	+	12.7	0.789	16.000000	16.5	0.5	33.00	4.42e-19	9.02	1.35e-10	0.96
chr17-2403	chr17	79703222	79703324	+	12.7	0.489	16.000000	16.5	0.5	33.00	4.42e-19	6.27	2.16e-08	0.96
chr17-2469	chr17	79703222	79703324	+	12.7	0.762	15.500000	16.5	0.5	33.00	4.42e-19	7.08	4.04e-09	0.96
chr17-2213	chr17	80186154	80186256	+	12.7	0.720	17.500000	16.5	3.0	5.50	1.24e-07	22.71	1.39e-16	0.90
chr17-2555	chr17	83734572	83734674	+	12.7	0.672	15.000000	16.5	1.0	16.50	1.87e-14	13.51	3.71e-13	1.03
chr18-1344	chr18	10744179	10744281	+	12.7	0.769	18.000000	16.5	3.5	4.71	9.18e-07	12.86	7.72e-13	0.93
chr18-1617	chr18	24463933	24464035	+	12.7	0.889	15.000000	16.5	1.5	11.00	7.68e-12	16.59	1.62e-14	1.06
chr18-1468	chr18	24468082	24468184	+	12.7	0.821	16.500000	16.5	2.5	6.60	1.07e-08	17.03	1.09e-14	0.93
chr18-1417	chr18	32596813	32596915	+	12.7	0.718	17.000000	16.5	1.0	16.50	1.87e-14	6.81	6.91e-09	0.90
chr18-1470	chr18	33949873	33949975	+	12.7	0.921	16.500000	16.5	1.0	16.50	1.87e-14	5.21	2.55e-07	0.93
chr18-1426	chr18	52730633	52730735	+	12.7	0.815	17.000000	16.5	2.0	8.25	4.80e-10	4.43	2.02e-06	0.93
chr18-1479	chr18	53414254	53414356	+	12.7	0.760	16.500000	16.5	3.5	4.71	9.18e-07	4.35	2.53e-06	0.93
chr18-1535	chr18	60840644	60840746	+	12.7	0.852	16.000000	16.5	0.5	33.00	4.42e-19	25.62	2.20e-17	0.93
chr18-1431	chr18	61053920	61054022	+	12.7	0.729	17.000000	16.5	2.0	8.25	4.80e-10	6.99	4.84e-09	0.90
chr18-1736	chr18	62071424	62071526	+	12.7	0.824	14.000000	16.5	4.0	4.12	4.89e-06	24.26	5.08e-17	1.19
chr18-1364	chr18	62886362	62886464	+	12.7	0.813	18.000000	16.5	4.0	4.12	4.89e-06	32.68	5.15e-19	0.90
chr18-1437	chr18	62886362	62886464	+	12.7	0.826	17.000000	16.5	2.0	8.25	4.80e-10	33.01	4.40e-19	0.93
chr18-1440	chr18	65725446	65725548	+	12.7	0.814	17.000000	16.5	3.5	4.71	9.18e-07	29.38	2.67e-18	0.93
chr18-1694	chr18	70580104	70580206	+	12.7	0.835	14.500000	16.5	2.0	8.25	4.80e-10	32.35	6.03e-19	1.10
chr18-1403	chr18	79524251	79524353	+	12.7	0.489	17.500000	16.5	2.0	8.25	4.80e-10	4.63	1.16e-06	0.90
chr19-1511	chr19	4207111	4207213	+	12.7	0.842	16.000000	16.5	3.0	5.50	1.24e-07	13.29	4.76e-13	0.96
chr19-1468	chr19	4856394	4856496	+	12.7	0.775	16.500000	16.5	3.5	4.71	9.18e-07	9.36	7.91e-11	0.96
chr19-1607	chr19	5965367	5965469	+	12.7	0.902	15.000000	16.5	3.0	5.50	1.24e-07	11.16	6.24e-12	1.10
chr19-1472	chr19	7062178	7062280	+	12.7	0.663	16.500000	16.5	4.0	4.12	4.89e-06	6.98	4.99e-09	0.93
chr19-1525	chr19	14659899	14660001	+	12.7	0.871	16.000000	16.5	0.5	33.00	4.42e-19	7.04	4.42e-09	0.93
chr19-1479	chr19	16072752	16072854	+	12.7	0.866	16.500000	16.5	2.0	8.25	4.80e-10	36.81	8.12e-20	0.93
chr19-1657	chr19	16072752	16072854	+	12.7	0.864	14.500000	16.5	3.5	4.71	9.18e-07	37.24	6.78e-20	1.10
chr19-1429	chr19	16217066	16217168	+	12.7	0.750	17.000000	16.5	3.0	5.50	1.24e-07	4.26	3.30e-06	0.93
chr19-1431	chr19	18698507	18698609	+	12.7	0.745	17.000000	16.5	3.0	5.50	1.24e-07	10.26	2.10e-11	0.93
chr19-1486	chr19	25306627	25306729	+	12.7	0.792	16.500000	16.5	3.0	5.50	1.24e-07	24.26	5.08e-17	0.90
chr19-1443	chr19	34344801	34344903	+	12.7	0.606	17.000000	16.5	4.0	4.12	4.89e-06	30.50	1.50e-18	0.93
chr19-1575	chr19	36867206	36867308	+	12.7	0.818	15.500000	16.5	4.0	4.12	4.89e-06	27.37	7.96e-18	1.03
chr19-1576	chr19	36867206	36867308	+	12.7	0.814	15.500000	16.5	2.5	6.60	1.07e-08	27.14	9.07e-18	0.99
chr19-1404	chr19	45659515	45659617	+	12.7	0.675	17.500000	16.5	4.0	4.12	4.89e-06	9.56	5.88e-11	0.93
chr19-1638	chr19	47195688	47195790	+	12.7	0.897	15.000000	16.5	4.0	4.12	4.89e-06	30.50	1.50e-18	1.06
chr19-1508	chr19	58978640	58978742	+	12.7	0.797	16.500000	16.5	4.0	4.12	4.89e-06	18.40	3.40e-15	0.96
chr19-1462	chr19	58982648	58982750	+	12.7	0.853	17.000000	16.5	2.5	6.60	1.07e-08	6.05	3.45e-08	0.90
chrX-1032	chrX	7330921	7331023	+	12.7	0.956	15.000000	16.5	0.5	33.00	4.42e-19	42.70	8.03e-21	0.99
chrX-882	chrX	10079015	10079117	+	12.7	0.809	17.500000	16.5	4.0	4.12	4.89e-06	29.93	2.01e-18	0.93
chrX-990	chrX	56746285	56746387	+	12.7	0.710	16.000000	16.5	2.5	6.60	1.07e-08	34.43	2.29e-19	0.96
chrX-930	chrX	71155440	71155542	+	12.7	0.608	17.000000	16.5	3.0	5.50	1.24e-07	4.22	3.70e-06	0.93
chrX-995	chrX	74986866	74986968	+	12.7	0.887	16.000000	16.5	1.5	11.00	7.68e-12	38.12	4.70e-20	0.96
chrX-996	chrX	99246068	99246170	+	12.7	0.821	16.000000	16.5	2.5	6.60	1.07e-08	19.53	1.39e-15	0.93
chrX-998	chrX	131101504	131101606	+	12.7	0.698	16.000000	16.5	4.0	4.12	4.89e-06	17.12	1.01e-14	0.96
chrX-1003	chrX	148598741	148598843	+	12.7	0.772	16.000000	16.5	2.0	8.25	4.80e-10	24.44	4.52e-17	0.93
chr1-3009	chr1	9999192	9999294	+	12.4	0.716	16.500000	16.0	2.5	6.40	1.07e-08	23.00	7.16e-17	0.93
chr1-3113	chr1	37589452	37589554	+	12.4	0.733	16.000000	16.0	3.5	4.57	9.18e-07	8.97	9.34e-11	0.96
chr1-3202	chr1	52805222	52805324	+	12.4	0.841	15.500000	16.0	3.5	4.57	9.18e-07	27.24	5.33e-18	0.99
chr1-3207	chr1	59641599	59641701	+	12.4	0.807	15.500000	16.0	2.5	6.40	1.07e-08	35.29	9.69e-20	0.96
chr1-3032	chr1	74484748	74484850	+	12.4	0.817	16.500000	16.0	3.5	4.57	9.18e-07	13.62	2.09e-13	0.99
chr1-3220	chr1	87874421	87874523	+	12.4	0.842	15.500000	16.0	3.5	4.57	9.18e-07	38.34	2.67e-20	0.96
chr1-3038	chr1	90353430	90353532	+	12.4	0.878	16.500000	16.0	2.5	6.40	1.07e-08	47.77	8.57e-22	0.93
chr1-3131	chr1	91476649	91476751	+	12.4	0.730	16.000000	16.0	1.0	16.00	1.87e-14	5.10	2.24e-07	0.96
chr1-3135	chr1	94024465	94024567	+	12.4	0.792	16.000000	16.0	1.5	10.67	7.68e-12	27.24	5.33e-18	0.99
chr1-3047	chr1	108445780	108445882	+	12.4	0.759	16.500000	16.0	2.5	6.40	1.07e-08	14.31	9.98e-14	0.96
chr1-3049	chr1	109480507	109480609	+	12.4	0.784	16.500000	16.0	1.5	10.67	7.68e-12	16.69	9.28e-15	0.93
chr1-3356	chr1	138421641	138421743	+	12.4	0.917	15.000000	16.0	1.0	16.00	1.87e-14	45.67	1.74e-21	1.03
chr1-3247	chr1	153200186	153200288	+	12.4	0.848	15.500000	16.0	3.5	4.57	9.18e-07	15.92	2.01e-14	1.03
chr1-3158	chr1	163330376	163330478	+	12.4	0.811	16.000000	16.0	3.0	5.33	1.24e-07	25.88	1.18e-17	1.03
chr1-2982	chr1	167534481	167534583	+	12.4	0.736	17.000000	16.0	2.5	6.40	1.07e-08	14.05	1.31e-13	0.93
chr1-3165	chr1	168101531	168101633	+	12.4	0.831	16.000000	16.0	3.0	5.33	1.24e-07	19.05	1.26e-15	0.96
chr1-4045	chr1	172883434	172883536	+	12.4	0.865	12.500000	16.0	2.0	8.00	4.80e-10	31.05	7.05e-19	1.24
chr1-4049	chr1	173494574	173494676	+	12.4	0.854	12.500000	16.0	2.5	6.40	1.07e-08	9.47	4.33e-11	1.24
chr1-3088	chr1	177854139	177854241	+	12.4	0.925	16.500000	16.0	3.0	5.33	1.24e-07	46.35	1.38e-21	0.99
chr1-3263	chr1	178929381	178929483	+	12.4	0.767	15.500000	16.0	2.0	8.00	4.80e-10	8.21	3.30e-10	0.96
chr1-3403	chr1	193215373	193215475	+	12.4	0.875	15.000000	16.0	3.5	4.57	9.18e-07	13.10	3.71e-13	1.03
chr1-3795	chr1	196049307	196049409	+	12.4	0.813	13.500000	16.0	1.5	10.67	7.68e-12	27.48	4.66e-18	1.10
chr2-3836	chr2	3266358	3266460	+	12.4	0.885	16.000000	16.0	2.0	8.00	4.80e-10	33.75	1.93e-19	0.96
chr2-3848	chr2	12007261	12007363	+	12.4	0.887	16.000000	16.0	1.0	16.00	1.87e-14	17.74	3.70e-15	0.93
chr2-3714	chr2	22721557	22721659	+	12.4	0.823	16.500000	16.0	1.5	10.67	7.68e-12	7.09	2.61e-09	0.93
chr2-3719	chr2	25278261	25278363	+	12.4	0.682	16.500000	16.0	2.0	8.00	4.80e-10	7.84	6.37e-10	0.93
chr2-3854	chr2	28061038	28061140	+	12.4	0.829	16.000000	16.0	1.5	10.67	7.68e-12	21.27	2.37e-16	0.93
chr2-3737	chr2	35120913	35121015	+	12.4	0.840	16.500000	16.0	1.0	16.00	1.87e-14	32.01	4.40e-19	0.93
chr2-3613	chr2	44359918	44360020	+	12.4	0.809	17.000000	16.0	2.0	8.00	4.80e-10	29.02	2.01e-18	0.96
chr2-3989	chr2	59278621	59278723	+	12.4	0.838	15.500000	16.0	3.5	4.57	9.18e-07	9.44	4.53e-11	0.96
chr2-3990	chr2	60038875	60038977	+	12.4	0.889	15.500000	16.0	1.5	10.67	7.68e-12	31.37	6.03e-19	0.96
chr2-3754	chr2	71386056	71386158	+	12.4	0.911	16.500000	16.0	2.0	8.00	4.80e-10	7.80	6.83e-10	1.03
chr2-3626	chr2	72034751	72034853	+	12.4	0.718	17.000000	16.0	3.0	5.33	1.24e-07	13.33	2.88e-13	0.93
chr2-3877	chr2	73005302	73005404	+	12.4	0.870	16.000000	16.0	3.5	4.57	9.18e-07	46.35	1.38e-21	0.96
chr2-4007	chr2	76818452	76818554	+	12.4	0.868	15.500000	16.0	3.5	4.57	9.18e-07	35.69	8.12e-20	1.03
chr2-4010	chr2	83546086	83546188	+	12.4	0.788	15.500000	16.0	2.0	8.00	4.80e-10	15.76	2.34e-14	0.99
chr2-3886	chr2	84316880	84316982	+	12.4	0.814	16.000000	16.0	2.0	8.00	4.80e-10	14.31	9.98e-14	0.96
chr2-4020	chr2	103264925	103265027	+	12.4	0.821	15.500000	16.0	3.5	4.57	9.18e-07	27.00	6.10e-18	1.03
chr2-4289	chr2	118333045	118333147	+	12.4	0.881	14.500000	16.0	2.0	8.00	4.80e-10	18.82	1.52e-15	1.10
chr2-3780	chr2	121335475	121335577	+	12.4	0.853	16.500000	16.0	1.5	10.67	7.68e-12	7.74	7.60e-10	0.96
chr2-4169	chr2	122395283	122395385	+	12.4	0.783	15.000000	16.0	3.5	4.57	9.18e-07	4.03	4.50e-06	1.03
chr2-4299	chr2	131638658	131638760	+	12.4	0.882	14.500000	16.0	2.5	6.40	1.07e-08	25.88	1.18e-17	1.10
chr2-4053	chr2	145783347	145783449	+	12.4	0.907	15.500000	16.0	1.0	16.00	1.87e-14	36.11	6.78e-20	1.03
chr2-4057	chr2	148406459	148406561	+	12.4	0.791	15.500000	16.0	2.5	6.40	1.07e-08	21.27	2.37e-16	1.03
chr2-4194	chr2	155452895	155452997	+	12.4	0.852	15.000000	16.0	2.0	8.00	4.80e-10	13.10	3.71e-13	1.06
chr2-3929	chr2	157739178	157739280	+	12.4	0.806	16.000000	16.0	2.5	6.40	1.07e-08	37.87	3.23e-20	0.93
chr2-3930	chr2	157979926	157980028	+	12.4	0.701	16.000000	16.0	3.5	4.57	9.18e-07	9.61	3.47e-11	0.93
chr2-3813	chr2	158439437	158439539	+	12.4	0.786	16.500000	16.0	3.5	4.57	9.18e-07	13.50	2.38e-13	0.93
chr2-4326	chr2	160404600	160404702	+	12.4	0.920	14.500000	16.0	1.5	10.67	7.68e-12	44.36	2.73e-21	1.06
chr2-3934	chr2	164466741	164466843	+	12.4	0.840	16.000000	16.0	1.5	10.67	7.68e-12	35.29	9.69e-20	0.96
chr2-3819	chr2	165714548	165714650	+	12.4	0.758	16.500000	16.0	2.0	8.00	4.80e-10	7.76	7.33e-10	0.93
chr3-2470	chr3	7501890	7501992	+	12.4	0.829	16.000000	16.0	3.0	5.33	1.24e-07	5.47	8.94e-08	0.93
chr3-2548	chr3	54601275	54601377	+	12.4	0.841	15.500000	16.0	3.0	5.33	1.24e-07	28.49	2.67e-18	1.03
chr3-2484	chr3	54868511	54868613	+	12.4	0.852	16.000000	16.0	3.5	4.57	9.18e-07	31.69	5.15e-19	0.99
chr3-2550	chr3	54905215	54905317	+	12.4	0.837	15.500000	16.0	3.5	4.57	9.18e-07	27.00	6.10e-18	0.99
chr3-2556	chr3	79688759	79688861	+	12.4	0.757	15.500000	16.0	3.5	4.57	9.18e-07	9.44	4.53e-11	0.96
chr3-2708	chr3	83747266	83747368	+	12.4	0.658	14.500000	16.0	2.5	6.40	1.07e-08	6.87	4.04e-09	1.03
chr3-2630	chr3	85933807	85933909	+	12.4	0.823	15.000000	16.0	3.0	5.33	1.24e-07	32.01	4.40e-19	0.99
chr3-2499	chr3	90270542	90270644	+	12.4	0.762	16.000000	16.0	1.5	10.67	7.68e-12	7.98	4.95e-10	0.96
chr3-2505	chr3	96218764	96218866	+	12.4	0.768	16.000000	16.0	3.0	5.33	1.24e-07	18.37	2.19e-15	0.96
chr3-2435	chr3	98084901	98085003	+	12.4	0.800	16.500000	16.0	1.0	16.00	1.87e-14	36.97	4.70e-20	0.93
chr3-2376	chr3	107269613	107269715	+	12.4	0.778	17.000000	16.0	2.5	6.40	1.07e-08	24.84	2.20e-17	0.93
chr3-2657	chr3	108340298	108340400	+	12.4	0.789	15.000000	16.0	3.0	5.33	1.24e-07	22.83	8.02e-17	1.10
chr3-2380	chr3	117011962	117012064	+	12.4	0.798	17.000000	16.0	3.5	4.57	9.18e-07	25.45	1.52e-17	0.93
chr3-2263	chr3	121354859	121354961	+	12.4	0.778	18.000000	16.0	2.5	6.40	1.07e-08	20.30	4.84e-16	0.93
chr3-2596	chr3	134869728	134869830	+	12.4	0.889	15.500000	16.0	1.0	16.00	1.87e-14	20.03	5.89e-16	1.03
chr3-2324	chr3	134944107	134944209	+	12.4	0.920	17.500000	16.0	2.5	6.40	1.07e-08	19.91	6.50e-16	0.96
chr3-2747	chr3	135133080	135133182	+	12.4	0.845	14.500000	16.0	2.0	8.00	4.80e-10	19.05	1.26e-15	1.10
chr3-2327	chr3	136365994	136366096	+	12.4	0.944	17.500000	16.0	2.0	8.00	4.80e-10	10.42	1.08e-11	0.93
chr3-2751	chr3	142106431	142106533	+	12.4	0.863	14.500000	16.0	2.5	6.40	1.07e-08	24.26	3.17e-17	1.03
chr3-2608	chr3	152595190	152595292	+	12.4	0.861	15.500000	16.0	3.5	4.57	9.18e-07	18.05	2.85e-15	0.96
chr4-2938	chr4	10824146	10824248	+	12.4	0.900	16.500000	16.0	3.5	4.57	9.18e-07	34.89	1.16e-19	0.96
chr4-2941	chr4	20704815	20704917	+	12.4	0.714	16.500000	16.0	1.0	16.00	1.87e-14	20.16	5.34e-16	0.96
chr4-3038	chr4	32144199	32144301	+	12.4	0.837	16.000000	16.0	2.5	6.40	1.07e-08	12.32	9.22e-13	0.99
chr4-3298	chr4	40721467	40721569	+	12.4	0.826	14.500000	16.0	0.5	32.00	4.42e-19	7.20	2.09e-09	1.06
chr4-2781	chr4	44186196	44186298	+	12.4	0.917	17.500000	16.0	1.0	16.00	1.87e-14	5.28	1.41e-07	0.93
chr4-2961	chr4	88810726	88810828	+	12.4	0.789	16.500000	16.0	2.0	8.00	4.80e-10	32.01	4.40e-19	0.96
chr4-3636	chr4	94674960	94675062	+	12.4	0.837	13.000000	16.0	2.0	8.00	4.80e-10	33.75	1.93e-19	1.14
chr4-2965	chr4	98132285	98132387	+	12.4	0.807	16.500000	16.0	1.5	10.67	7.68e-12	34.50	1.37e-19	0.93
chr4-3077	chr4	124429776	124429878	+	12.4	0.761	16.000000	16.0	2.5	6.40	1.07e-08	4.39	1.55e-06	0.96
chr4-3157	chr4	124693146	124693248	+	12.4	0.877	15.500000	16.0	1.5	10.67	7.68e-12	39.81	1.48e-20	0.99
chr4-4066	chr4	125667513	125667615	+	12.4	0.901	11.500000	16.0	1.5	10.67	7.68e-12	41.40	8.03e-21	1.29
chr4-3160	chr4	129764724	129764826	+	12.4	0.868	15.500000	16.0	2.0	8.00	4.80e-10	33.75	1.93e-19	0.99
chr4-3252	chr4	130516190	130516292	+	12.4	0.861	15.000000	16.0	2.5	6.40	1.07e-08	41.96	6.51e-21	0.99
chr4-3089	chr4	134287468	134287570	+	12.4	0.835	16.000000	16.0	2.0	8.00	4.80e-10	5.20	1.73e-07	0.96
chr4-3003	chr4	134706505	134706607	+	12.4	0.867	16.500000	16.0	2.0	8.00	4.80e-10	15.53	2.94e-14	0.96
chr4-2914	chr4	134874071	134874173	+	12.4	0.887	17.000000	16.0	1.0	16.00	1.87e-14	4.01	4.72e-06	0.93
chr4-3095	chr4	135735523	135735625	+	12.4	0.829	16.000000	16.0	2.5	6.40	1.07e-08	8.72	1.40e-10	0.93
chr4-3008	chr4	137844741	137844843	+	12.4	0.824	16.500000	16.0	2.0	8.00	4.80e-10	29.29	1.74e-18	0.93
chr4-3477	chr4	144786633	144786735	+	12.4	0.805	14.000000	16.0	0.5	32.00	4.42e-19	4.10	3.64e-06	1.06
chr4-3105	chr4	147489744	147489846	+	12.4	0.816	16.000000	16.0	3.0	5.33	1.24e-07	14.93	5.29e-14	0.93
chr4-3186	chr4	148923466	148923568	+	12.4	0.802	15.500000	16.0	2.0	8.00	4.80e-10	26.32	9.07e-18	1.14
chr4-3108	chr4	149550781	149550883	+	12.4	0.859	16.000000	16.0	2.5	6.40	1.07e-08	22.67	8.97e-17	1.03
chr4-2930	chr4	154372053	154372155	+	12.4	0.810	17.000000	16.0	3.0	5.33	1.24e-07	25.88	1.18e-17	0.93
chr5-3269	chr5	31098638	31098740	+	12.4	0.857	13.500000	16.0	2.5	6.40	1.07e-08	30.75	8.22e-19	1.19
chr5-2879	chr5	35385850	35385952	+	12.4	0.866	15.500000	16.0	3.0	5.33	1.24e-07	31.37	6.03e-19	0.96
chr5-2725	chr5	36839832	36839934	+	12.4	0.725	16.500000	16.0	3.5	4.57	9.18e-07	16.26	1.38e-14	0.93
chr5-2978	chr5	38482387	38482489	+	12.4	0.843	15.000000	16.0	3.0	5.33	1.24e-07	14.05	1.31e-13	1.10
chr5-2980	chr5	44675776	44675878	+	12.4	0.904	15.000000	16.0	0.5	32.00	4.42e-19	33.03	2.70e-19	0.99
chr5-2985	chr5	65493022	65493124	+	12.4	0.732	15.000000	16.0	3.5	4.57	9.18e-07	9.67	3.17e-11	0.99
chr5-2892	chr5	68404012	68404114	+	12.4	0.766	15.500000	16.0	3.5	4.57	9.18e-07	21.72	1.73e-16	0.99
chr5-2735	chr5	73249877	73249979	+	12.4	0.798	16.500000	16.0	2.5	6.40	1.07e-08	4.41	1.45e-06	0.93
chr5-2661	chr5	92741452	92741554	+	12.4	0.822	17.000000	16.0	2.5	6.40	1.07e-08	5.37	1.13e-07	0.96
chr5-3104	chr5	97436041	97436143	+	12.4	0.730	14.500000	16.0	2.5	6.40	1.07e-08	6.32	1.26e-08	1.06
chr5-2906	chr5	100629819	100629921	+	12.4	0.714	15.500000	16.0	3.0	5.33	1.24e-07	15.84	2.17e-14	0.96
chr5-2745	chr5	101027036	101027138	+	12.4	0.839	16.500000	16.0	3.5	4.57	9.18e-07	20.84	3.23e-16	0.93
chr5-3018	chr5	114265931	114266033	+	12.4	0.863	15.000000	16.0	3.5	4.57	9.18e-07	14.24	1.07e-13	0.99
chr5-2923	chr5	115309454	115309556	+	12.4	0.823	15.500000	16.0	2.5	6.40	1.07e-08	8.35	2.63e-10	0.96
chr5-4548	chr5	116240569	116240671	+	12.4	0.940	9.500000	16.0	0.5	32.00	4.42e-19	86.26	7.80e-26	1.57
chr5-2829	chr5	121098730	121098832	+	12.4	0.681	16.000000	16.0	3.0	5.33	1.24e-07	10.08	1.74e-11	0.96
chr5-2934	chr5	123575747	123575849	+	12.4	0.831	15.500000	16.0	2.0	8.00	4.80e-10	6.98	3.25e-09	0.96
chr5-2837	chr5	125622018	125622120	+	12.4	0.614	16.000000	16.0	2.0	8.00	4.80e-10	4.68	6.73e-07	0.96
chr5-3228	chr5	130100126	130100228	+	12.4	0.859	14.000000	16.0	3.5	4.57	9.18e-07	25.88	1.18e-17	1.19
chr5-3039	chr5	135180108	135180210	+	12.4	0.849	15.000000	16.0	2.5	6.40	1.07e-08	36.53	5.65e-20	0.99
chr5-2845	chr5	135672365	135672467	+	12.4	0.859	16.000000	16.0	3.0	5.33	1.24e-07	21.27	2.37e-16	0.99
chr5-2941	chr5	135672365	135672467	+	12.4	0.860	15.500000	16.0	3.0	5.33	1.24e-07	20.70	3.58e-16	0.99
chr5-3044	chr5	136027605	136027707	+	12.4	0.865	15.000000	16.0	1.5	10.67	7.68e-12	26.54	7.96e-18	1.03
chr5-2774	chr5	136092042	136092144	+	12.4	0.864	16.500000	16.0	3.0	5.33	1.24e-07	26.09	1.03e-17	0.96
chr5-2944	chr5	137405077	137405179	+	12.4	0.938	15.500000	16.0	0.5	32.00	4.42e-19	33.39	2.29e-19	1.06
chr5-2854	chr5	139561201	139561303	+	12.4	0.866	16.000000	16.0	3.5	4.57	9.18e-07	22.34	1.12e-16	1.03
chr5-2702	chr5	143723261	143723363	+	12.4	0.730	17.000000	16.0	1.5	10.67	7.68e-12	5.89	3.28e-08	0.96
chr5-2624	chr5	150655304	150655406	+	12.4	0.675	17.500000	16.0	3.5	4.57	9.18e-07	14.65	7.04e-14	0.93
chr6-2815	chr6	32560856	32560958	+	12.4	0.892	14.500000	16.0	1.5	10.67	7.68e-12	36.97	4.70e-20	1.06
chr6-2372	chr6	48383558	48383660	+	12.4	0.748	17.500000	16.0	2.0	8.00	4.80e-10	6.71	5.62e-09	0.93
chr6-2523	chr6	49178419	49178521	+	12.4	0.868	16.500000	16.0	0.5	32.00	4.42e-19	16.17	1.50e-14	0.93
chr6-2599	chr6	50930521	50930623	+	12.4	0.760	16.000000	16.0	2.5	6.40	1.07e-08	10.39	1.13e-11	0.93
