# HOMER Peaks
# Peak finding parameters:
# tag directory = Anat_WT_24h_LPS1
#
# total peaks = 24491
# peak size = 96
# peaks found using tags on both strands
# minimum distance between peaks = 192
# fragment length = 300
# genome size = 2000000000
# Total tags = 7629951.5
# Total tags in peaks = 441455.0
# Approximate IP efficiency = 5.79%
# tags per bp = 0.003527
# expected tags per peak = 0.339
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 1.566380e-06
# FDR tag threshold = 6.0
# number of putative peaks = 96079
#
# input tag directory = Anat_WT_24h_LPS1
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 68278
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 3296
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 14
#
# cmd = findPeaks Anat_WT_24h_LPS1 -o Anat_WT_24h_LPS1.peaks.txt -style factor -fragLength 300 -i Anat_WT_24h_LPS1
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr15-1548	chr15	58847846	58847942	+	22.3	0.792	17.000000	17.0	3.5	4.86	1.87e-07	20.04	7.32e-17	0.92
chr15-1438	chr15	60989245	60989341	+	22.3	0.818	18.000000	17.0	2.0	8.50	5.61e-11	39.86	9.38e-22	0.95
chr15-1877	chr15	73587706	73587802	+	22.3	0.828	14.500000	17.0	4.0	4.25	1.13e-06	16.70	1.45e-15	1.12
chr15-1558	chr15	75724673	75724769	+	22.3	0.744	17.000000	17.0	3.0	5.67	2.16e-08	18.17	3.54e-16	0.95
chr15-1497	chr15	76063477	76063573	+	22.3	0.747	17.500000	17.0	3.5	4.86	1.87e-07	9.33	1.36e-11	0.98
chr15-1632	chr15	78726269	78726365	+	22.3	0.811	16.500000	17.0	3.5	4.86	1.87e-07	6.66	2.13e-09	0.95
chr15-1502	chr15	79481112	79481208	+	22.3	0.796	17.500000	17.0	3.5	4.86	1.87e-07	48.72	3.34e-23	0.95
chr15-1693	chr15	79771547	79771643	+	22.3	0.800	16.000000	17.0	3.0	5.67	2.16e-08	48.05	4.21e-23	1.01
chr15-1570	chr15	81223576	81223672	+	22.3	0.814	17.000000	17.0	1.5	11.33	6.74e-13	33.41	1.74e-20	1.01
chr15-1574	chr15	83250163	83250259	+	22.3	0.817	17.000000	17.0	3.0	5.67	2.16e-08	16.62	1.57e-15	0.92
chr15-1822	chr15	83437971	83438067	+	22.3	0.839	15.000000	17.0	4.0	4.25	1.13e-06	24.70	2.46e-18	1.16
chr15-1579	chr15	85214034	85214130	+	22.3	0.789	17.000000	17.0	4.0	4.25	1.13e-06	34.39	1.08e-20	0.95
chr15-1514	chr15	86070395	86070491	+	22.3	0.837	17.500000	17.0	2.5	6.80	1.56e-09	14.32	1.70e-14	0.95
chr15-1648	chr15	95627767	95627863	+	22.3	0.632	16.500000	17.0	4.0	4.25	1.13e-06	9.26	1.54e-11	0.95
chr15-2007	chr15	98629936	98630032	+	22.3	0.909	14.000000	17.0	3.5	4.86	1.87e-07	18.08	3.85e-16	1.12
chr15-1708	chr15	99096249	99096345	+	22.3	0.899	16.000000	17.0	2.5	6.80	1.56e-09	48.72	3.34e-23	1.04
chr15-1467	chr15	99299639	99299735	+	22.3	0.892	18.000000	17.0	1.5	11.33	6.74e-13	17.90	4.54e-16	0.92
chr15-1712	chr15	99499515	99499611	+	22.3	0.878	16.000000	17.0	1.5	11.33	6.74e-13	18.86	1.96e-16	0.98
chr15-1470	chr15	99911656	99911752	+	22.3	0.680	18.000000	17.0	0.5	34.00	1.30e-20	12.48	1.49e-13	0.92
chr15-2013	chr15	100948954	100949050	+	22.3	0.831	14.000000	17.0	3.5	4.86	1.87e-07	29.73	1.19e-19	1.12
chr15-1526	chr15	101939652	101939748	+	22.3	0.848	17.500000	17.0	1.0	17.00	1.09e-15	16.86	1.25e-15	1.01
chr15-1659	chr15	103154573	103154669	+	22.3	0.708	16.500000	17.0	2.5	6.80	1.56e-09	10.96	1.13e-12	1.04
chr16-1335	chr16	11652913	11653009	+	22.3	0.759	16.000000	17.0	4.0	4.25	1.13e-06	14.38	1.59e-14	1.01
chr16-1213	chr16	18108457	18108553	+	22.3	0.894	17.500000	17.0	2.5	6.80	1.56e-09	48.72	3.34e-23	0.98
chr16-1252	chr16	23899091	23899187	+	22.3	0.904	17.000000	17.0	2.0	8.50	5.61e-11	25.24	1.74e-18	0.95
chr16-1217	chr16	24012346	24012442	+	22.3	0.750	17.500000	17.0	1.5	11.33	6.74e-13	23.70	4.83e-18	0.95
chr16-1403	chr16	26234380	26234476	+	22.3	0.899	15.500000	17.0	0.5	34.00	1.30e-20	56.58	2.76e-24	1.01
chr16-1178	chr16	30597212	30597308	+	22.3	0.762	18.000000	17.0	4.0	4.25	1.13e-06	6.10	7.54e-09	0.95
chr16-1266	chr16	38110829	38110925	+	22.3	0.798	17.000000	17.0	4.0	4.25	1.13e-06	21.79	1.90e-17	0.95
chr16-1277	chr16	76533142	76533238	+	22.3	0.703	17.000000	17.0	3.0	5.67	2.16e-08	19.49	1.15e-16	0.95
chr16-1230	chr16	89774166	89774262	+	22.3	0.750	17.500000	17.0	3.5	4.86	1.87e-07	16.24	2.28e-15	0.98
chr16-1476	chr16	90186632	90186728	+	22.3	0.872	15.000000	17.0	1.5	11.33	6.74e-13	21.26	2.83e-17	1.04
chr17-1834	chr17	3273890	3273986	+	22.3	0.885	16.500000	17.0	3.0	5.67	2.16e-08	40.79	6.41e-22	0.98
chr17-1640	chr17	5978497	5978593	+	22.3	0.534	18.000000	17.0	2.5	6.80	1.56e-09	11.10	9.32e-13	0.92
chr17-1843	chr17	11581416	11581512	+	22.3	0.855	16.500000	17.0	1.5	11.33	6.74e-13	55.68	3.61e-24	0.95
chr17-1781	chr17	15406983	15407079	+	22.3	0.829	17.000000	17.0	3.5	4.86	1.87e-07	41.76	4.34e-22	0.92
chr17-1787	chr17	24824369	24824465	+	22.3	0.755	17.000000	17.0	3.5	4.86	1.87e-07	20.16	6.67e-17	0.95
chr17-2054	chr17	25929777	25929873	+	22.3	0.603	15.000000	17.0	1.5	11.33	6.74e-13	7.23	6.28e-10	1.16
chr17-1719	chr17	26206475	26206571	+	22.3	0.735	17.500000	17.0	1.0	17.00	1.09e-15	20.39	5.54e-17	0.95
chr17-1606	chr17	27022038	27022134	+	22.3	0.773	18.500000	17.0	3.0	5.67	2.16e-08	13.92	2.66e-14	0.92
chr17-1920	chr17	27032621	27032717	+	22.3	0.897	16.000000	17.0	3.5	4.86	1.87e-07	56.58	2.76e-24	1.01
chr17-1853	chr17	27315114	27315210	+	22.3	0.890	16.500000	17.0	1.0	17.00	1.09e-15	11.24	7.64e-13	0.98
chr17-1607	chr17	27780182	27780278	+	22.3	0.722	18.500000	17.0	3.0	5.67	2.16e-08	11.81	3.54e-13	0.92
chr17-1789	chr17	27898767	27898863	+	22.3	0.833	17.000000	17.0	2.5	6.80	1.56e-09	41.27	5.28e-22	0.95
chr17-1855	chr17	28544965	28545061	+	22.3	0.654	16.500000	17.0	2.5	6.80	1.56e-09	9.85	5.89e-12	1.01
chr17-2062	chr17	29396605	29396701	+	22.3	0.875	15.000000	17.0	2.0	8.50	5.61e-11	13.39	4.93e-14	1.04
chr17-1794	chr17	31197704	31197800	+	22.3	0.663	17.000000	17.0	4.0	4.25	1.13e-06	7.68	2.60e-10	0.92
chr17-1611	chr17	31937953	31938049	+	22.3	0.784	18.500000	17.0	1.5	11.33	6.74e-13	23.86	4.33e-18	0.92
chr17-1871	chr17	43214159	43214255	+	22.3	0.780	16.500000	17.0	2.5	6.80	1.56e-09	12.01	2.71e-13	0.98
chr17-1939	chr17	45734183	45734279	+	22.3	0.841	16.000000	17.0	4.0	4.25	1.13e-06	8.84	3.12e-11	0.98
chr17-2018	chr17	66203198	66203294	+	22.3	0.761	15.500000	17.0	3.0	5.67	2.16e-08	25.24	1.74e-18	1.12
chr17-1751	chr17	66863755	66863851	+	22.3	0.786	17.500000	17.0	2.5	6.80	1.56e-09	19.27	1.38e-16	0.92
chr17-1816	chr17	69549279	69549375	+	22.3	0.661	17.000000	17.0	4.0	4.25	1.13e-06	29.23	1.57e-19	0.92
chr17-1817	chr17	73131278	73131374	+	22.3	0.860	17.000000	17.0	3.0	5.67	2.16e-08	26.78	6.59e-19	1.20
chr17-1823	chr17	80652204	80652300	+	22.3	0.738	17.000000	17.0	2.5	6.80	1.56e-09	25.42	1.54e-18	0.95
chr17-1828	chr17	84908317	84908413	+	22.3	0.787	17.000000	17.0	3.5	4.86	1.87e-07	8.41	6.56e-11	0.95
chr17-1830	chr17	87337226	87337322	+	22.3	0.726	17.000000	17.0	3.5	4.86	1.87e-07	24.70	2.46e-18	0.92
chr17-1832	chr17	88862147	88862243	+	22.3	0.790	17.000000	17.0	1.5	11.33	6.74e-13	29.23	1.57e-19	0.92
chr18-1358	chr18	10052005	10052101	+	22.3	0.667	14.000000	17.0	3.0	5.67	2.16e-08	28.06	3.06e-19	1.16
chr18-1172	chr18	12312797	12312893	+	22.3	0.831	16.000000	17.0	3.5	4.86	1.87e-07	27.40	4.51e-19	1.01
chr18-1141	chr18	35908145	35908241	+	22.3	0.678	16.500000	17.0	3.5	4.86	1.87e-07	5.36	4.71e-08	1.01
chr18-1150	chr18	50272742	50272838	+	22.3	0.845	16.500000	17.0	4.0	4.25	1.13e-06	41.27	5.28e-22	1.01
chr18-1043	chr18	61148869	61148965	+	22.3	0.843	18.000000	17.0	3.5	4.86	1.87e-07	33.09	2.03e-20	0.98
chr18-1108	chr18	61906615	61906711	+	22.3	0.880	17.000000	17.0	0.5	34.00	1.30e-20	28.29	2.68e-19	1.01
chr18-1110	chr18	62388141	62388237	+	22.3	0.812	17.000000	17.0	1.0	17.00	1.09e-15	5.94	1.12e-08	0.95
chr18-1243	chr18	63130947	63131043	+	22.3	0.880	15.500000	17.0	1.5	11.33	6.74e-13	15.94	3.06e-15	1.01
chr18-1119	chr18	69356569	69356665	+	22.3	0.755	17.000000	17.0	4.0	4.25	1.13e-06	23.70	4.83e-18	0.92
chr18-950	chr18	70811908	70812004	+	22.3	0.812	19.500000	17.0	1.0	17.00	1.09e-15	39.41	1.13e-21	0.95
chr18-1165	chr18	80616915	80617011	+	22.3	0.785	16.500000	17.0	4.0	4.25	1.13e-06	11.46	5.64e-13	0.95
chr19-1079	chr19	6665390	6665486	+	22.3	0.806	18.500000	17.0	2.5	6.80	1.56e-09	7.81	1.99e-10	0.92
chr19-1184	chr19	7070588	7070684	+	22.3	0.824	17.000000	17.0	3.5	4.86	1.87e-07	5.10	9.55e-08	0.95
chr19-1193	chr19	12080426	12080522	+	22.3	0.685	17.000000	17.0	2.0	8.50	5.61e-11	4.81	2.16e-07	0.92
chr19-1353	chr19	21645805	21645901	+	22.3	0.812	15.000000	17.0	3.5	4.86	1.87e-07	36.92	3.33e-21	1.12
chr19-1155	chr19	23226188	23226284	+	22.3	0.854	17.500000	17.0	3.5	4.86	1.87e-07	45.55	1.02e-22	0.92
chr19-1410	chr19	25703173	25703269	+	22.3	0.833	14.500000	17.0	3.5	4.86	1.87e-07	68.78	1.05e-25	1.16
chr19-1363	chr19	42074535	42074631	+	22.3	0.750	15.000000	17.0	3.5	4.86	1.87e-07	12.14	2.31e-13	1.04
chr19-1250	chr19	42100764	42100860	+	22.3	0.901	16.500000	17.0	1.5	11.33	6.74e-13	33.09	2.03e-20	1.01
chr19-1253	chr19	42240815	42240911	+	22.3	0.780	16.500000	17.0	3.0	5.67	2.16e-08	8.27	8.44e-11	0.95
chr19-1336	chr19	47195629	47195725	+	22.3	0.832	15.500000	17.0	1.5	11.33	6.74e-13	29.48	1.36e-19	1.04
chr19-1175	chr19	48011595	48011691	+	22.3	0.724	17.500000	17.0	4.0	4.25	1.13e-06	11.32	6.91e-13	0.92
chr19-1138	chr19	56824034	56824130	+	22.3	0.824	18.000000	17.0	3.0	5.67	2.16e-08	7.68	2.60e-10	0.92
chr19-1038	chr19	60220418	60220514	+	22.3	0.833	19.500000	17.0	3.0	5.67	2.16e-08	46.77	6.60e-23	0.95
chrX-680	chrX	17832024	17832120	+	22.3	0.919	15.500000	17.0	1.0	17.00	1.09e-15	51.58	1.29e-23	1.01
chrX-644	chrX	71613853	71613949	+	22.3	0.642	16.500000	17.0	3.5	4.86	1.87e-07	9.53	9.80e-12	0.95
chrX-621	chrX	92853760	92853856	+	22.3	0.740	17.000000	17.0	2.0	8.50	5.61e-11	29.73	1.19e-19	0.92
chrX-623	chrX	131074465	131074561	+	22.3	0.914	17.000000	17.0	3.5	4.86	1.87e-07	11.35	6.57e-13	0.98
chrX-588	chrX	140752474	140752570	+	22.3	0.708	18.000000	17.0	2.5	6.80	1.56e-09	25.79	1.22e-18	0.92
chrX-736	chrX	160504247	160504343	+	22.3	0.918	15.000000	17.0	1.0	17.00	1.09e-15	43.30	2.37e-22	1.08
chr1-2898	chr1	13521693	13521789	+	21.6	0.913	13.500000	16.5	4.0	4.12	4.89e-06	45.39	3.09e-21	1.10
chr1-2124	chr1	23182331	23182427	+	21.6	0.817	18.000000	16.5	4.0	4.12	4.89e-06	26.60	1.24e-17	0.90
chr1-2271	chr1	33814577	33814673	+	21.6	0.688	17.000000	16.5	4.0	4.12	4.89e-06	19.68	1.23e-15	0.90
chr1-2600	chr1	40142754	40142850	+	21.6	0.696	15.000000	16.5	3.0	5.50	1.24e-07	6.27	2.15e-08	0.99
chr1-2525	chr1	44175739	44175835	+	21.6	0.683	15.500000	16.5	1.0	16.50	1.87e-14	4.71	9.32e-07	0.99
chr1-2444	chr1	55849827	55849923	+	21.6	0.795	16.000000	16.5	3.0	5.50	1.24e-07	41.52	1.24e-20	0.96
chr1-2445	chr1	58353286	58353382	+	21.6	0.861	16.000000	16.5	3.5	4.71	9.18e-07	53.20	2.57e-22	0.96
chr1-2358	chr1	59052308	59052404	+	21.6	0.762	16.500000	16.5	1.0	16.50	1.87e-14	24.49	4.38e-17	0.93
chr1-2810	chr1	60485909	60486005	+	21.6	0.855	14.000000	16.5	0.5	33.00	4.42e-19	30.95	1.19e-18	1.06
chr1-2289	chr1	64245554	64245650	+	21.6	0.788	17.000000	16.5	2.0	8.25	4.80e-10	19.79	1.13e-15	0.90
chr1-2536	chr1	72763662	72763758	+	21.6	0.868	15.500000	16.5	4.0	4.12	4.89e-06	30.40	1.58e-18	0.96
chr1-2367	chr1	78699677	78699773	+	21.6	0.757	16.500000	16.5	1.0	16.50	1.87e-14	28.14	5.20e-18	0.93
chr1-2539	chr1	80405266	80405362	+	21.6	0.889	15.500000	16.5	1.5	11.00	7.68e-12	41.52	1.24e-20	0.96
chr1-2375	chr1	90551543	90551639	+	21.6	0.753	16.500000	16.5	2.5	6.60	1.07e-08	8.71	2.23e-10	0.90
chr1-2376	chr1	90641919	90642015	+	21.6	0.826	16.500000	16.5	2.5	6.60	1.07e-08	36.61	8.84e-20	0.93
chr1-2076	chr1	108266047	108266143	+	21.6	0.675	18.500000	16.5	2.0	8.25	4.80e-10	29.60	2.37e-18	0.93
chr1-2634	chr1	122161507	122161603	+	21.6	0.607	15.000000	16.5	3.5	4.71	9.18e-07	6.30	1.99e-08	0.99
chr1-2548	chr1	122364031	122364127	+	21.6	0.846	15.500000	16.5	3.0	5.50	1.24e-07	17.02	1.10e-14	1.06
chr1-2312	chr1	133012644	133012740	+	21.6	0.869	17.000000	16.5	1.5	11.00	7.68e-12	25.99	1.77e-17	0.90
chr1-2232	chr1	134036278	134036374	+	21.6	0.750	17.500000	16.5	2.0	8.25	4.80e-10	14.87	8.93e-14	0.90
chr1-2471	chr1	134921880	134921976	+	21.6	0.678	16.000000	16.5	3.5	4.71	9.18e-07	7.97	7.77e-10	0.96
chr1-2557	chr1	139819418	139819514	+	21.6	0.779	15.500000	16.5	2.0	8.25	4.80e-10	11.99	2.18e-12	0.99
chr1-2559	chr1	140732061	140732157	+	21.6	0.849	15.500000	16.5	1.0	16.50	1.87e-14	17.28	8.77e-15	0.99
chr1-2398	chr1	140753279	140753375	+	21.6	0.687	16.500000	16.5	1.0	16.50	1.87e-14	9.78	4.21e-11	0.99
chr1-2851	chr1	145839812	145839908	+	21.6	0.798	14.000000	16.5	2.5	6.60	1.07e-08	20.39	7.21e-16	1.06
chr1-2240	chr1	152872463	152872559	+	21.6	0.723	17.500000	16.5	4.0	4.12	4.89e-06	23.48	8.37e-17	0.90
chr1-2561	chr1	153304400	153304496	+	21.6	0.864	15.500000	16.5	1.5	11.00	7.68e-12	35.84	1.23e-19	0.99
chr1-2242	chr1	156875964	156876060	+	21.6	0.753	17.500000	16.5	4.0	4.12	4.89e-06	19.68	1.23e-15	0.90
chr1-2406	chr1	157890298	157890394	+	21.6	0.868	16.500000	16.5	2.5	6.60	1.07e-08	9.70	4.76e-11	0.90
chr1-2570	chr1	171299054	171299150	+	21.6	0.704	15.500000	16.5	3.0	5.50	1.24e-07	27.68	6.70e-18	0.96
chr1-2488	chr1	172632529	172632625	+	21.6	0.813	16.000000	16.5	1.5	11.00	7.68e-12	25.22	2.80e-17	0.96
chr1-2674	chr1	174254969	174255065	+	21.6	0.835	15.000000	16.5	4.0	4.12	4.89e-06	18.30	3.69e-15	1.02
chr1-2336	chr1	179119028	179119124	+	21.6	0.887	17.000000	16.5	1.5	11.00	7.68e-12	41.52	1.24e-20	0.90
chr1-2337	chr1	182198883	182198979	+	21.6	0.895	17.000000	16.5	1.5	11.00	7.68e-12	24.67	3.93e-17	1.10
chr1-2882	chr1	182287967	182288063	+	21.6	0.716	14.000000	16.5	0.5	33.00	4.42e-19	15.62	4.27e-14	1.06
chr1-2338	chr1	192909001	192909097	+	21.6	0.635	17.000000	16.5	3.5	4.71	9.18e-07	6.86	6.25e-09	0.93
chr1-2423	chr1	193557852	193557948	+	21.6	0.859	16.500000	16.5	2.5	6.60	1.07e-08	37.41	6.30e-20	0.93
chr1-2508	chr1	193918443	193918539	+	21.6	0.946	16.000000	16.5	1.5	11.00	7.68e-12	4.41	2.13e-06	0.96
chr1-2688	chr1	193918443	193918539	+	21.6	0.933	15.000000	16.5	1.0	16.50	1.87e-14	4.40	2.17e-06	1.02
chr1-2589	chr1	196788488	196788584	+	21.6	0.840	15.500000	16.5	2.5	6.60	1.07e-08	42.03	1.03e-20	0.99
chr2-2841	chr2	3089193	3089289	+	21.6	0.736	17.000000	16.5	3.0	5.50	1.24e-07	38.25	4.46e-20	0.90
chr2-2931	chr2	6638181	6638277	+	21.6	0.857	16.500000	16.5	3.0	5.50	1.24e-07	7.14	3.64e-09	0.90
chr2-2757	chr2	17969512	17969608	+	21.6	0.669	17.500000	16.5	0.5	33.00	4.42e-19	12.94	7.01e-13	0.90
chr2-2758	chr2	18757291	18757387	+	21.6	0.854	17.500000	16.5	3.5	4.71	9.18e-07	30.13	1.81e-18	0.96
chr2-2854	chr2	27182633	27182729	+	21.6	0.792	17.000000	16.5	3.5	4.71	9.18e-07	17.19	9.47e-15	0.90
chr2-3380	chr2	29643732	29643828	+	21.6	0.779	14.500000	16.5	4.0	4.12	4.89e-06	19.57	1.35e-15	1.02
chr2-2857	chr2	29939788	29939884	+	21.6	0.779	17.000000	16.5	1.5	11.00	7.68e-12	39.59	2.61e-20	0.93
chr2-2948	chr2	31597837	31597933	+	21.6	0.835	16.500000	16.5	1.5	11.00	7.68e-12	37.01	7.47e-20	0.90
chr2-3509	chr2	32714693	32714789	+	21.6	0.878	14.000000	16.5	1.5	11.00	7.68e-12	9.81	4.04e-11	1.14
chr2-2777	chr2	57482027	57482123	+	21.6	0.944	17.500000	16.5	0.5	33.00	4.42e-19	46.64	2.02e-21	0.93
chr2-2961	chr2	58967231	58967327	+	21.6	0.733	16.500000	16.5	2.5	6.60	1.07e-08	27.24	8.58e-18	0.90
chr2-2963	chr2	59170735	59170831	+	21.6	0.814	16.500000	16.5	2.0	8.25	4.80e-10	37.01	7.47e-20	0.93
chr2-3052	chr2	61417583	61417679	+	21.6	0.857	16.000000	16.5	1.5	11.00	7.68e-12	12.56	1.09e-12	0.93
chr2-3265	chr2	61417593	61417689	+	21.6	0.855	15.000000	16.5	3.5	4.71	9.18e-07	12.52	1.15e-12	1.06
chr2-2871	chr2	66095016	66095112	+	21.6	0.617	17.000000	16.5	2.5	6.60	1.07e-08	6.33	1.90e-08	0.93
chr2-3056	chr2	71650874	71650970	+	21.6	0.786	16.000000	16.5	4.0	4.12	4.89e-06	7.01	4.72e-09	0.99
chr2-2968	chr2	75575491	75575587	+	21.6	0.783	16.500000	16.5	3.0	5.50	1.24e-07	8.03	7.03e-10	0.93
chr2-3061	chr2	84728939	84729035	+	21.6	0.691	16.000000	16.5	4.0	4.12	4.89e-06	7.67	1.34e-09	0.96
chr2-2980	chr2	93311509	93311605	+	21.6	0.830	16.500000	16.5	2.0	8.25	4.80e-10	12.03	2.07e-12	0.93
chr2-3282	chr2	102808699	102808795	+	21.6	0.733	15.000000	16.5	3.0	5.50	1.24e-07	11.95	2.29e-12	1.02
chr2-2983	chr2	102971460	102971556	+	21.6	0.802	16.500000	16.5	1.5	11.00	7.68e-12	35.46	1.45e-19	0.93
chr2-2985	chr2	112208143	112208239	+	21.6	0.780	16.500000	16.5	2.0	8.25	4.80e-10	25.79	1.98e-17	0.90
chr2-3425	chr2	116725763	116725859	+	21.6	0.760	14.500000	16.5	3.0	5.50	1.24e-07	20.39	7.21e-16	1.06
chr2-2891	chr2	118133455	118133551	+	21.6	0.787	17.000000	16.5	1.5	11.00	7.68e-12	36.61	8.84e-20	0.93
chr2-2992	chr2	121935613	121935709	+	21.6	0.654	16.500000	16.5	3.0	5.50	1.24e-07	42.03	1.03e-20	0.90
chr2-3078	chr2	122206837	122206933	+	21.6	0.698	16.000000	16.5	2.0	8.25	4.80e-10	4.93	5.12e-07	0.99
chr2-2993	chr2	125492956	125493052	+	21.6	0.805	16.500000	16.5	2.5	6.60	1.07e-08	31.23	1.04e-18	0.93
chr2-2713	chr2	125620972	125621068	+	21.6	0.859	18.000000	16.5	1.0	16.50	1.87e-14	11.35	4.87e-12	0.93
chr2-2998	chr2	130237634	130237730	+	21.6	0.823	16.500000	16.5	3.5	4.71	9.18e-07	48.64	1.05e-21	0.96
chr2-3086	chr2	132342266	132342362	+	21.6	0.890	16.000000	16.5	1.0	16.50	1.87e-14	31.52	8.99e-19	0.93
chr2-3192	chr2	155452881	155452977	+	21.6	0.875	15.500000	16.5	2.5	6.60	1.07e-08	18.21	4.00e-15	1.02
chr2-3097	chr2	156613608	156613704	+	21.6	0.833	16.000000	16.5	1.5	11.00	7.68e-12	36.22	1.04e-19	0.93
chr2-3017	chr2	165714551	165714647	+	21.6	0.664	16.500000	16.5	3.5	4.71	9.18e-07	7.24	2.97e-09	0.90
chr2-3020	chr2	167712145	167712241	+	21.6	0.915	16.500000	16.5	0.5	33.00	4.42e-19	22.85	1.27e-16	0.93
chr2-3900	chr2	179652115	179652211	+	21.6	0.848	13.000000	16.5	3.0	5.50	1.24e-07	31.82	7.78e-19	1.18
chr2-3023	chr2	180081939	180082035	+	21.6	0.883	16.500000	16.5	1.0	16.50	1.87e-14	32.12	6.73e-19	0.90
chr2-4067	chr2	180207900	180207996	+	21.6	0.796	12.500000	16.5	4.0	4.12	4.89e-06	23.00	1.15e-16	1.23
chr2-2925	chr2	180392219	180392315	+	21.6	0.915	17.000000	16.5	3.0	5.50	1.24e-07	31.82	7.78e-19	0.90
chr3-2279	chr3	19976811	19976907	+	21.6	0.844	13.000000	16.5	3.5	4.71	9.18e-07	42.56	8.46e-21	1.18
chr3-1665	chr3	20098927	20099023	+	21.6	0.833	17.500000	16.5	4.0	4.12	4.89e-06	29.86	2.07e-18	0.99
chr3-2056	chr3	32232468	32232564	+	21.6	0.889	14.500000	16.5	1.5	11.00	7.68e-12	49.34	8.37e-22	1.02
chr3-1915	chr3	51343956	51344052	+	21.6	0.871	15.500000	16.5	1.0	16.50	1.87e-14	50.81	5.28e-22	0.99
chr3-1850	chr3	79687163	79687259	+	21.6	0.944	16.000000	16.5	0.5	33.00	4.42e-19	16.69	1.48e-14	0.93
chr3-3322	chr3	84523837	84523933	+	21.6	0.870	9.000000	16.5	0.5	33.00	4.42e-19	11.58	3.62e-12	1.65
chr3-1926	chr3	86565694	86565790	+	21.6	0.867	15.500000	16.5	4.0	4.12	4.89e-06	24.49	4.38e-17	0.99
chr3-1929	chr3	87663871	87663967	+	21.6	0.882	15.500000	16.5	2.0	8.25	4.80e-10	37.83	5.31e-20	0.96
chr3-2080	chr3	88135341	88135437	+	21.6	0.865	14.500000	16.5	1.0	16.50	1.87e-14	5.41	1.53e-07	1.02
chr3-1859	chr3	89144549	89144645	+	21.6	0.784	16.000000	16.5	3.5	4.71	9.18e-07	13.40	4.18e-13	0.93
chr3-2083	chr3	89568314	89568410	+	21.6	0.961	14.500000	16.5	1.0	16.50	1.87e-14	57.70	7.17e-23	1.02
chr3-2092	chr3	96043020	96043116	+	21.6	0.974	14.500000	16.5	3.0	5.50	1.24e-07	8.96	1.49e-10	1.06
chr3-2004	chr3	96307130	96307226	+	21.6	0.793	15.000000	16.5	2.0	8.25	4.80e-10	6.52	1.26e-08	0.99
chr3-1870	chr3	100226470	100226566	+	21.6	0.883	16.000000	16.5	0.5	33.00	4.42e-19	7.84	9.76e-10	0.99
chr3-2012	chr3	104144409	104144505	+	21.6	0.769	15.000000	16.5	2.5	6.60	1.07e-08	37.83	5.31e-20	0.99
chr3-1705	chr3	108689162	108689258	+	21.6	0.795	17.500000	16.5	3.5	4.71	9.18e-07	12.70	9.26e-13	0.90
chr3-1885	chr3	121010656	121010752	+	21.6	0.833	16.000000	16.5	4.0	4.12	4.89e-06	45.39	3.09e-21	0.96
chr3-1886	chr3	122212156	122212252	+	21.6	0.861	16.000000	16.5	3.5	4.71	9.18e-07	49.34	8.37e-22	0.96
chr3-2028	chr3	122212156	122212252	+	21.6	0.861	15.000000	16.5	2.5	6.60	1.07e-08	50.81	5.28e-22	0.99
chr3-1887	chr3	122269639	122269735	+	21.6	0.701	16.000000	16.5	4.0	4.12	4.89e-06	33.38	3.71e-19	0.96
chr3-2352	chr3	127651950	127652046	+	21.6	0.890	13.000000	16.5	1.5	11.00	7.68e-12	40.53	1.81e-20	1.18
chr3-1952	chr3	131215679	131215775	+	21.6	0.853	15.500000	16.5	3.5	4.71	9.18e-07	44.21	4.66e-21	0.96
chr3-1896	chr3	136365992	136366088	+	21.6	0.921	16.000000	16.5	0.5	33.00	4.42e-19	16.77	1.38e-14	0.93
chr3-1901	chr3	145592726	145592822	+	21.6	0.796	16.000000	16.5	3.0	5.50	1.24e-07	14.55	1.23e-13	0.96
chr3-1830	chr3	157298809	157298905	+	21.6	0.761	16.500000	16.5	2.5	6.60	1.07e-08	13.62	3.30e-13	0.90
chr4-2473	chr4	3639774	3639870	+	21.6	0.758	16.000000	16.5	0.5	33.00	4.42e-19	14.74	1.02e-13	1.06
chr4-2306	chr4	6262910	6263006	+	21.6	0.752	17.000000	16.5	2.5	6.60	1.07e-08	25.22	2.80e-17	0.90
chr4-2567	chr4	11936529	11936625	+	21.6	0.814	15.500000	16.5	1.0	16.50	1.87e-14	22.70	1.41e-16	1.02
chr4-2569	chr4	13683722	13683818	+	21.6	0.703	15.500000	16.5	3.5	4.71	9.18e-07	23.00	1.15e-16	0.99
