# HOMER Peaks
# Peak finding parameters:
# tag directory = Anat_WT_noLPS2_S14
#
# total peaks = 1270
# peak size = 136
# peaks found using tags on both strands
# minimum distance between peaks = 272
# fragment length = 300
# genome size = 2000000000
# Total tags = 7236010.0
# Total tags in peaks = 19517.5
# Approximate IP efficiency = 0.27%
# tags per bp = 0.003508
# expected tags per peak = 0.477
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 7.358203e-07
# FDR tag threshold = 7.0
# number of putative peaks = 31263
#
# input tag directory = Anat_WT_noLPS2_S14
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 29892
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 99
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 2
#
# cmd = findPeaks Anat_WT_noLPS2_S14 -o Anat_WT_noLPS2_S14.peaks.txt -style factor -fragLength 300 -i Anat_WT_noLPS2_S14
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr11-765	chr11	62094316	62094452	+	20.7	0.556	15.500000	15.0	2.0	7.50	3.87e-09	16.00	1.14e-13	0.95
chr13-636	chr13	30176965	30177101	+	20.7	0.833	15.000000	15.0	3.5	4.29	4.26e-06	27.54	4.88e-17	1.06
chr13-643	chr13	54788522	54788658	+	20.7	0.575	15.000000	15.0	3.5	4.29	4.26e-06	5.07	5.63e-07	0.95
chr14-454	chr14	27260877	27261013	+	20.7	0.595	15.500000	15.0	3.0	5.00	6.70e-07	14.13	6.95e-13	0.98
chr14-465	chr14	58156655	58156791	+	20.7	0.824	15.500000	15.0	2.0	7.50	3.87e-09	24.18	3.20e-16	0.98
chr16-479	chr16	61056166	61056302	+	20.7	0.859	15.500000	15.0	1.0	15.00	3.00e-13	31.08	8.46e-18	0.95
chr16-467	chr16	91619242	91619378	+	20.7	0.742	16.000000	15.0	3.5	4.29	4.26e-06	20.92	2.54e-15	0.95
chr1-871	chr1	51653985	51654121	+	20.0	0.791	15.000000	14.5	3.0	4.83	3.40e-06	21.91	1.83e-14	0.92
chr1-839	chr1	77511692	77511828	+	20.0	0.731	15.500000	14.5	3.5	4.14	1.86e-05	11.37	1.05e-10	0.92
chr1-881	chr1	134373822	134373958	+	20.0	0.640	15.000000	14.5	2.0	7.25	2.93e-08	29.62	3.18e-16	0.92
chr2-1007	chr2	26216420	26216556	+	20.0	0.788	15.000000	14.5	2.5	5.80	4.20e-07	16.31	9.12e-13	0.95
chr2-1143	chr2	62492735	62492871	+	20.0	0.897	13.500000	14.5	2.5	5.80	4.20e-07	28.81	4.63e-16	0.99
chr2-1063	chr2	103809632	103809768	+	20.0	0.753	14.500000	14.5	3.5	4.14	1.86e-05	7.43	2.17e-08	0.92
chr2-1069	chr2	126959585	126959721	+	20.0	0.732	14.500000	14.5	3.5	4.14	1.86e-05	13.23	1.49e-11	0.92
chr3-687	chr3	56379357	56379493	+	20.0	0.837	15.000000	14.5	3.0	4.83	3.40e-06	31.87	1.19e-16	0.92
chr3-720	chr3	59849575	59849711	+	20.0	0.689	14.500000	14.5	2.0	7.25	2.93e-08	18.95	1.26e-13	0.95
chr3-635	chr3	79057192	79057328	+	20.0	0.676	16.000000	14.5	3.0	4.83	3.40e-06	18.29	2.01e-13	0.92
chr4-815	chr4	66504402	66504538	+	20.0	0.862	15.500000	14.5	2.5	5.80	4.20e-07	17.24	4.38e-13	0.92
chr4-886	chr4	120195796	120195932	+	20.0	0.769	14.500000	14.5	3.5	4.14	1.86e-05	34.48	4.07e-17	0.92
chr5-999	chr5	23767016	23767152	+	20.0	0.797	12.500000	14.5	3.0	4.83	3.40e-06	26.97	1.13e-15	1.07
chr5-883	chr5	53843194	53843330	+	20.0	0.800	14.000000	14.5	3.5	4.14	1.86e-05	10.46	3.04e-10	0.99
chr5-887	chr5	73249867	73250003	+	20.0	0.862	14.000000	14.5	2.5	5.80	4.20e-07	10.84	1.93e-10	0.99
chr7-1057	chr7	30603914	30604050	+	20.0	0.766	14.500000	14.5	3.5	4.14	1.86e-05	6.08	2.42e-07	0.92
chr7-1066	chr7	73448943	73449079	+	20.0	0.842	14.500000	14.5	2.5	5.80	4.20e-07	20.62	4.10e-14	0.95
chr7-1032	chr7	82967340	82967476	+	20.0	0.786	15.000000	14.5	3.5	4.14	1.86e-05	25.04	3.06e-15	0.92
chr8-854	chr8	120005862	120005998	+	20.0	0.746	14.500000	14.5	3.0	4.83	3.40e-06	27.32	9.51e-16	0.95
chr8-891	chr8	125430612	125430748	+	20.0	0.758	14.000000	14.5	2.5	5.80	4.20e-07	41.24	3.56e-18	0.99
chr9-768	chr9	105386773	105386909	+	20.0	0.785	15.000000	14.5	3.5	4.14	1.86e-05	27.68	7.98e-16	1.03
chr10-794	chr10	97957096	97957232	+	20.0	0.912	15.000000	14.5	1.5	9.67	8.30e-10	28.81	4.63e-16	0.95
chr10-836	chr10	127648813	127648949	+	20.0	0.820	14.500000	14.5	2.5	5.80	4.20e-07	25.04	3.06e-15	0.92
chr11-805	chr11	83385863	83385999	+	20.0	0.824	15.000000	14.5	3.5	4.14	1.86e-05	32.36	9.64e-17	0.92
chr11-883	chr11	119385875	119386011	+	20.0	0.846	14.000000	14.5	3.5	4.14	1.86e-05	36.90	1.62e-17	0.99
chr12-541	chr12	13221819	13221955	+	20.0	0.889	14.500000	14.5	2.5	5.80	4.20e-07	17.24	4.38e-13	0.99
chr12-538	chr12	117673860	117673996	+	20.0	0.789	15.000000	14.5	3.5	4.14	1.86e-05	13.15	1.62e-11	0.92
chr14-569	chr14	20110629	20110765	+	20.0	0.918	13.000000	14.5	2.0	7.25	2.93e-08	31.39	1.45e-16	1.03
chr15-567	chr15	25065364	25065500	+	20.0	0.800	14.500000	14.5	3.5	4.14	1.86e-05	26.97	1.13e-15	0.92
chr15-590	chr15	57624691	57624827	+	20.0	0.800	14.000000	14.5	3.0	4.83	3.40e-06	27.32	9.51e-16	0.95
chr15-533	chr15	84686587	84686723	+	20.0	0.625	15.500000	14.5	2.0	7.25	2.93e-08	17.98	2.53e-13	0.92
chr16-497	chr16	30599667	30599803	+	20.0	0.689	15.000000	14.5	3.5	4.14	1.86e-05	16.18	1.01e-12	0.92
chr16-526	chr16	77302083	77302219	+	20.0	0.766	14.500000	14.5	3.5	4.14	1.86e-05	23.63	6.65e-15	0.92
chr17-645	chr17	71474944	71475080	+	20.0	0.803	14.500000	14.5	2.0	7.25	2.93e-08	16.56	7.43e-13	0.95
chr1-927	chr1	13019558	13019694	+	19.3	0.776	14.000000	14.0	3.0	4.67	3.40e-06	33.85	3.25e-17	0.99
chr1-865	chr1	23425942	23426078	+	19.3	0.706	15.000000	14.0	2.5	5.60	4.20e-07	30.77	1.19e-16	0.99
chr1-955	chr1	172854758	172854894	+	19.3	0.842	14.000000	14.0	1.0	14.00	4.52e-12	36.92	9.96e-18	0.95
chr2-1099	chr2	59239127	59239263	+	19.3	0.714	14.000000	14.0	3.0	4.67	3.40e-06	22.56	7.73e-15	0.99
chr2-1102	chr2	84322143	84322279	+	19.3	0.794	14.000000	14.0	3.0	4.67	3.40e-06	23.08	5.72e-15	0.95
chr2-1107	chr2	121299767	121299903	+	19.3	0.814	14.000000	14.0	3.0	4.67	3.40e-06	58.02	2.04e-20	0.99
chr3-753	chr3	68513223	68513359	+	19.3	0.855	14.000000	14.0	2.0	7.00	2.93e-08	16.65	4.38e-13	0.99
chr3-741	chr3	126995906	126996042	+	19.3	0.788	14.500000	14.0	2.5	5.60	4.20e-07	18.98	7.74e-14	0.95
chr4-895	chr4	141102974	141103110	+	19.3	0.716	14.500000	14.0	1.5	9.33	8.30e-10	9.15	1.07e-09	0.99
chr5-877	chr5	32414967	32415103	+	19.3	0.750	14.000000	14.0	3.0	4.67	3.40e-06	39.82	3.56e-18	0.95
chr5-846	chr5	42236535	42236671	+	19.3	0.710	14.500000	14.0	2.5	5.60	4.20e-07	6.88	3.59e-08	0.95
chr5-888	chr5	75424340	75424476	+	19.3	0.845	14.000000	14.0	2.5	5.60	4.20e-07	24.77	2.22e-15	0.95
chr7-1075	chr7	95400181	95400317	+	19.3	0.716	14.500000	14.0	3.0	4.67	3.40e-06	10.86	1.21e-10	0.95
chr7-1036	chr7	116760107	116760243	+	19.3	0.631	15.000000	14.0	2.0	7.00	2.93e-08	24.77	2.22e-15	0.95
chr8-883	chr8	108535288	108535424	+	19.3	0.721	14.000000	14.0	2.0	7.00	2.93e-08	44.15	8.69e-19	0.95
chr9-773	chr9	13345392	13345528	+	19.3	0.803	14.500000	14.0	2.5	5.60	4.20e-07	9.07	1.20e-09	0.95
chr9-858	chr9	13579303	13579439	+	19.3	0.803	13.000000	14.0	2.5	5.60	4.20e-07	30.77	1.19e-16	1.03
chr11-869	chr11	87261793	87261929	+	19.3	0.753	14.000000	14.0	2.5	5.60	4.20e-07	8.64	2.18e-09	1.03
chr13-695	chr13	94865514	94865650	+	19.3	0.737	14.000000	14.0	3.0	4.67	3.40e-06	5.18	1.04e-06	0.95
chr14-555	chr14	69780200	69780336	+	19.3	0.944	13.500000	14.0	2.5	5.60	4.20e-07	58.02	2.04e-20	1.03
chr14-566	chr14	122386609	122386745	+	19.3	0.833	13.500000	14.0	2.5	5.60	4.20e-07	15.16	1.50e-12	0.99
chr15-569	chr15	27555192	27555328	+	19.3	0.762	14.500000	14.0	3.0	4.67	3.40e-06	8.91	1.49e-09	0.95
chr15-480	chr15	57807370	57807506	+	19.3	0.576	16.500000	14.0	3.0	4.67	3.40e-06	15.16	1.50e-12	0.95
chr17-628	chr17	8120873	8121009	+	19.3	0.708	14.500000	14.0	1.0	14.00	4.52e-12	8.06	5.20e-09	0.95
chr17-632	chr17	33102638	33102774	+	19.3	0.676	14.500000	14.0	2.5	5.60	4.20e-07	29.87	1.78e-16	0.95
chr17-634	chr17	34428635	34428771	+	19.3	0.869	14.500000	14.0	3.0	4.67	3.40e-06	10.80	1.30e-10	0.95
chr17-635	chr17	36394723	36394859	+	19.3	0.667	14.500000	14.0	2.5	5.60	4.20e-07	14.51	2.66e-12	0.95
chr17-647	chr17	73316389	73316525	+	19.3	0.831	14.500000	14.0	3.0	4.67	3.40e-06	27.82	4.63e-16	0.95
chrX-361	chrX	93804926	93805062	+	19.3	0.854	13.500000	14.0	2.5	5.60	4.20e-07	46.16	4.73e-19	0.99
chr1-971	chr1	40378803	40378939	+	18.7	0.817	13.500000	13.5	3.0	4.50	1.61e-05	18.65	1.17e-12	0.92
chr1-991	chr1	139748968	139749104	+	18.7	0.929	13.500000	13.5	1.0	13.50	6.36e-11	25.77	2.13e-14	0.92
chr1-1032	chr1	145650814	145650950	+	18.7	0.947	13.000000	13.5	2.5	5.40	2.38e-06	32.64	1.10e-15	0.96
chr2-1104	chr2	101505515	101505651	+	18.7	0.852	14.000000	13.5	3.0	4.50	1.61e-05	37.66	1.81e-16	0.92
chr2-1155	chr2	121332344	121332480	+	18.7	0.776	13.500000	13.5	1.5	9.00	7.80e-09	24.18	4.71e-14	0.92
chr2-1120	chr2	181652134	181652270	+	18.7	0.685	14.000000	13.5	3.0	4.50	1.61e-05	17.97	1.84e-12	0.92
chr3-694	chr3	83643514	83643650	+	18.7	0.659	15.000000	13.5	2.5	5.40	2.38e-06	7.33	8.16e-08	0.96
chr3-795	chr3	148558575	148558711	+	18.7	0.610	13.500000	13.5	2.0	6.75	2.07e-07	14.29	2.97e-11	0.92
chr4-941	chr4	40191198	40191334	+	18.7	0.817	13.500000	13.5	2.5	5.40	2.38e-06	17.48	2.57e-12	0.92
chr4-1023	chr4	59013628	59013764	+	18.7	0.911	12.500000	13.5	3.0	4.50	1.61e-05	9.02	7.56e-09	1.00
chr4-1000	chr4	131596326	131596462	+	18.7	0.794	13.000000	13.5	2.5	5.40	2.38e-06	23.04	8.58e-14	1.00
chr4-930	chr4	148991228	148991364	+	18.7	0.660	14.000000	13.5	3.0	4.50	1.61e-05	50.21	4.71e-18	0.92
chr5-847	chr5	63238068	63238204	+	18.7	0.746	14.500000	13.5	3.0	4.50	1.61e-05	15.92	8.06e-12	0.92
chr6-827	chr6	146427947	146428083	+	18.7	0.710	14.000000	13.5	3.0	4.50	1.61e-05	18.65	1.17e-12	0.92
chr7-1182	chr7	80676535	80676671	+	18.7	0.789	13.000000	13.5	3.0	4.50	1.61e-05	14.09	3.54e-11	1.00
chr7-1129	chr7	134519544	134519680	+	18.7	0.778	14.000000	13.5	3.0	4.50	1.61e-05	34.36	5.77e-16	0.96
chr8-908	chr8	46021208	46021344	+	18.7	0.712	13.500000	13.5	2.5	5.40	2.38e-06	7.71	4.63e-08	0.92
chr8-1011	chr8	74556881	74557017	+	18.7	0.909	12.000000	13.5	2.0	6.75	2.07e-07	43.52	2.90e-17	1.04
chr9-807	chr9	61795964	61796100	+	18.7	0.879	14.000000	13.5	1.5	9.00	7.80e-09	12.97	1.03e-10	0.92
chr9-809	chr9	78299326	78299462	+	18.7	0.825	14.000000	13.5	2.5	5.40	2.38e-06	13.89	4.20e-11	0.92
chr10-874	chr10	22073864	22074000	+	18.7	0.638	13.500000	13.5	1.5	9.00	7.80e-09	38.40	1.42e-16	0.92
chr10-849	chr10	67568050	67568186	+	18.7	0.717	14.000000	13.5	3.0	4.50	1.61e-05	25.43	2.51e-14	0.92
chr10-860	chr10	96214269	96214405	+	18.7	0.847	14.000000	13.5	3.0	4.50	1.61e-05	23.04	8.58e-14	0.92
chr11-873	chr11	94425792	94425928	+	18.7	0.774	14.000000	13.5	3.0	4.50	1.61e-05	28.80	5.30e-15	0.92
chr11-974	chr11	97589749	97589885	+	18.7	0.843	13.000000	13.5	1.0	13.50	6.36e-11	31.59	1.66e-15	0.96
chr12-527	chr12	72141486	72141622	+	18.7	0.763	15.000000	13.5	3.0	4.50	1.61e-05	27.58	9.11e-15	0.92
chr12-581	chr12	111836855	111836991	+	18.7	0.691	14.000000	13.5	3.0	4.50	1.61e-05	10.64	1.09e-09	0.92
chr13-707	chr13	21291945	21292081	+	18.7	0.721	13.500000	13.5	3.0	4.50	1.61e-05	13.41	6.88e-11	0.96
chr14-502	chr14	35582233	35582369	+	18.7	0.836	14.500000	13.5	1.5	9.00	7.80e-09	9.55	3.90e-09	0.92
chr14-528	chr14	67602817	67602953	+	18.7	0.768	14.000000	13.5	2.0	6.75	2.07e-07	34.36	5.77e-16	0.92
chr15-999	chr15	92687689	92687825	+	18.7	0.836	9.000000	13.5	0.5	27.00	1.19e-14	22.51	1.15e-13	1.38
chr16-612	chr16	44768216	44768352	+	18.7	0.783	12.500000	13.5	2.5	5.40	2.38e-06	14.29	2.97e-11	1.08
chr18-524	chr18	75999024	75999160	+	18.7	0.697	13.500000	13.5	3.0	4.50	1.61e-05	17.64	2.30e-12	0.92
chr19-525	chr19	6304922	6305058	+	18.7	0.863	11.500000	13.5	1.5	9.00	7.80e-09	27.58	9.11e-15	1.08
chr19-430	chr19	21892628	21892764	+	18.7	0.776	14.000000	13.5	2.5	5.40	2.38e-06	22.51	1.15e-13	0.92
chrX-372	chrX	20509225	20509361	+	18.7	0.825	13.000000	13.5	2.5	5.40	2.38e-06	12.88	1.12e-10	0.96
chrX-367	chrX	166440205	166440341	+	18.7	0.830	13.500000	13.5	2.0	6.75	2.07e-07	4.21	3.17e-05	0.96
chr1-1071	chr1	79754318	79754454	+	18.0	0.776	12.500000	13.0	3.0	4.33	1.61e-05	6.35	2.69e-07	1.04
chr1-1020	chr1	87791015	87791151	+	18.0	0.735	13.000000	13.0	2.5	5.20	2.38e-06	5.30	1.95e-06	0.96
chr1-957	chr1	173032850	173032986	+	18.0	0.765	14.000000	13.0	2.0	6.50	2.07e-07	18.86	6.40e-13	1.00
chr1-998	chr1	173200411	173200547	+	18.0	0.741	13.500000	13.0	3.0	4.33	1.61e-05	13.87	2.72e-11	0.96
chr2-1158	chr2	131000509	131000645	+	18.0	0.717	13.500000	13.0	3.0	4.33	1.61e-05	26.19	1.08e-14	0.96
chr2-1160	chr2	131328435	131328571	+	18.0	0.825	13.500000	13.0	2.5	5.20	2.38e-06	16.40	3.55e-12	0.96
chr2-1342	chr2	148480829	148480965	+	18.0	0.845	12.000000	13.0	1.0	13.00	6.36e-11	22.45	7.41e-14	1.13
chr3-804	chr3	52074044	52074180	+	18.0	0.759	13.000000	13.0	3.0	4.33	1.61e-05	7.96	2.10e-08	0.96
chr3-806	chr3	88335765	88335901	+	18.0	0.672	13.000000	13.0	3.0	4.33	1.61e-05	15.71	5.97e-12	0.96
chr4-905	chr4	43591640	43591776	+	18.0	0.576	14.000000	13.0	2.5	5.20	2.38e-06	22.45	7.41e-14	0.96
chr4-994	chr4	116345478	116345614	+	18.0	0.845	13.000000	13.0	3.0	4.33	1.61e-05	14.51	1.58e-11	1.00
chr5-1046	chr5	21164546	21164682	+	18.0	0.840	12.000000	13.0	3.0	4.33	1.61e-05	30.91	1.36e-15	1.13
chr5-949	chr5	137383903	137384039	+	18.0	0.803	13.500000	13.0	2.0	6.50	2.07e-07	26.19	1.08e-14	1.00
chr5-1034	chr5	138602195	138602331	+	18.0	0.865	12.500000	13.0	3.0	4.33	1.61e-05	40.12	5.04e-17	1.00
chr5-1086	chr5	145528277	145528413	+	18.0	0.780	12.000000	13.0	0.5	26.00	1.19e-14	9.07	4.62e-09	1.04
chr6-800	chr6	28085994	28086130	+	18.0	0.738	14.000000	13.0	2.0	6.50	2.07e-07	15.98	4.86e-12	1.00
chr6-947	chr6	39476938	39477074	+	18.0	0.773	12.000000	13.0	2.0	6.50	2.07e-07	10.42	8.99e-10	1.08
chr7-1116	chr7	100133358	100133494	+	18.0	0.700	14.000000	13.0	3.0	4.33	1.61e-05	10.96	4.91e-10	0.96
chr8-931	chr8	10706255	10706391	+	18.0	0.533	13.000000	13.0	2.5	5.20	2.38e-06	14.97	1.08e-11	0.96
chr8-914	chr8	77632548	77632684	+	18.0	0.823	13.500000	13.0	1.0	13.00	6.36e-11	4.81	5.45e-06	1.00
chr8-959	chr8	120022110	120022246	+	18.0	0.696	13.000000	13.0	2.5	5.20	2.38e-06	14.18	2.08e-11	0.96
chr9-928	chr9	24316598	24316734	+	18.0	0.763	12.000000	13.0	3.0	4.33	1.61e-05	12.01	1.65e-10	1.04
chr9-811	chr9	88442801	88442937	+	18.0	0.741	14.000000	13.0	1.5	8.67	7.80e-09	15.33	8.06e-12	0.96
chr10-878	chr10	50422275	50422411	+	18.0	0.847	13.500000	13.0	1.5	8.67	7.80e-09	17.14	2.06e-12	0.96
chr10-884	chr10	88924738	88924874	+	18.0	0.606	13.500000	13.0	2.0	6.50	2.07e-07	19.44	4.40e-13	0.96
chr10-1037	chr10	126495330	126495466	+	18.0	0.870	11.500000	13.0	2.5	5.20	2.38e-06	7.34	5.29e-08	1.13
chr11-1950	chr11	105928023	105928159	+	18.0	0.775	7.000000	13.0	0.5	26.00	1.19e-14	18.86	6.40e-13	1.78
chr11-1024	chr11	109226348	109226484	+	18.0	0.906	12.500000	13.0	3.0	4.33	1.61e-05	4.11	2.78e-05	1.00
chr12-627	chr12	74788498	74788634	+	18.0	0.655	13.000000	13.0	2.0	6.50	2.07e-07	29.01	3.01e-15	0.96
chr12-600	chr12	101141167	101141303	+	18.0	0.776	13.500000	13.0	2.5	5.20	2.38e-06	42.86	2.18e-17	0.96
chr13-708	chr13	23802427	23802563	+	18.0	0.773	13.500000	13.0	3.0	4.33	1.61e-05	14.62	1.44e-11	0.96
chr13-766	chr13	24128522	24128658	+	18.0	0.648	12.500000	13.0	2.5	5.20	2.38e-06	15.85	5.39e-12	1.00
chr13-714	chr13	34129405	34129541	+	18.0	0.825	13.500000	13.0	3.0	4.33	1.61e-05	34.92	2.92e-16	1.00
chr14-573	chr14	55196329	55196465	+	18.0	0.860	13.000000	13.0	3.0	4.33	1.61e-05	18.31	9.21e-13	0.96
chr14-557	chr14	71167434	71167570	+	18.0	0.716	13.500000	13.0	3.0	4.33	1.61e-05	4.99	3.71e-06	0.96
chr15-630	chr15	25735722	25735858	+	18.0	0.797	13.000000	13.0	3.0	4.33	1.61e-05	19.24	4.99e-13	0.96
chr15-696	chr15	31516367	31516503	+	18.0	0.873	12.000000	13.0	3.0	4.33	1.61e-05	22.19	8.58e-14	1.13
chr15-635	chr15	41673667	41673803	+	18.0	0.738	13.000000	13.0	3.0	4.33	1.61e-05	15.98	4.86e-12	0.96
chr15-614	chr15	72639539	72639675	+	18.0	0.787	13.500000	13.0	3.0	4.33	1.61e-05	6.24	3.24e-07	0.96
chr15-652	chr15	95593427	95593563	+	18.0	0.863	13.000000	13.0	2.0	6.50	2.07e-07	27.33	6.37e-15	0.96
chr16-596	chr16	4639811	4639947	+	18.0	0.855	12.500000	13.0	1.5	8.67	7.80e-09	36.26	1.81e-16	1.00
chr16-535	chr16	17125231	17125367	+	18.0	0.824	14.000000	13.0	3.0	4.33	1.61e-05	27.73	5.30e-15	0.96
chr16-579	chr16	24435525	24435661	+	18.0	0.826	13.000000	13.0	2.5	5.20	2.38e-06	36.98	1.42e-16	0.96
chr17-692	chr17	34335207	34335343	+	18.0	0.842	13.500000	13.0	2.5	5.20	2.38e-06	16.26	3.95e-12	0.96
chr17-709	chr17	80538253	80538389	+	18.0	0.705	13.500000	13.0	2.5	5.20	2.38e-06	25.14	1.81e-14	0.96
chr19-451	chr19	25045915	25046051	+	18.0	0.909	13.500000	13.0	1.5	8.67	7.80e-09	29.01	3.01e-15	0.96
chrX-378	chrX	54960228	54960364	+	18.0	0.763	13.000000	13.0	3.0	4.33	1.61e-05	22.19	8.58e-14	0.96
chr1-1025	chr1	121545318	121545454	+	17.3	0.528	13.000000	12.5	3.0	4.17	7.14e-05	18.32	1.08e-11	0.92
chr1-1029	chr1	137584681	137584817	+	17.3	0.684	13.000000	12.5	2.5	5.00	1.26e-05	21.59	1.66e-12	0.92
chr1-994	chr1	158851821	158851957	+	17.3	0.814	13.500000	12.5	2.0	6.25	1.36e-06	22.39	1.10e-12	0.92
chr2-1233	chr2	17985614	17985750	+	17.3	0.537	12.500000	12.5	2.5	5.00	1.26e-05	7.52	2.01e-07	0.92
chr2-1191	chr2	48571860	48571996	+	17.3	0.862	13.000000	12.5	2.5	5.00	1.26e-05	21.59	1.66e-12	0.92
chr2-1322	chr2	72228123	72228259	+	17.3	0.812	12.000000	12.5	2.0	6.25	1.36e-06	29.73	4.19e-14	0.96
chr2-1522	chr2	72850745	72850881	+	17.3	0.932	10.500000	12.5	0.5	25.00	3.09e-13	54.95	3.20e-17	1.44
chr2-1270	chr2	120404161	120404297	+	17.3	0.842	12.500000	12.5	1.5	8.33	6.82e-08	34.21	8.20e-15	0.96
chr2-1161	chr2	131845153	131845289	+	17.3	0.652	13.500000	12.5	2.0	6.25	1.36e-06	11.77	1.61e-09	0.92
chr2-1341	chr2	145022475	145022611	+	17.3	0.706	12.000000	12.5	2.0	6.25	1.36e-06	11.55	1.99e-09	1.00
chr2-1291	chr2	174153066	174153202	+	17.3	0.556	12.500000	12.5	2.5	5.00	1.26e-05	4.48	3.64e-05	0.92
chr2-1357	chr2	174499556	174499692	+	17.3	0.750	12.000000	12.5	1.5	8.33	6.82e-08	16.95	2.59e-11	1.00
chr2-1292	chr2	181394400	181394536	+	17.3	0.776	12.500000	12.5	3.0	4.17	7.14e-05	33.58	1.02e-14	0.96
chr3-912	chr3	54619339	54619475	+	17.3	0.860	11.500000	12.5	2.0	6.25	1.36e-06	20.37	3.22e-12	1.00
chr3-856	chr3	152923693	152923829	+	17.3	0.755	12.500000	12.5	1.5	8.33	6.82e-08	7.92	1.17e-07	0.92
chr3-858	chr3	157298823	157298959	+	17.3	0.792	12.500000	12.5	3.0	4.17	7.14e-05	14.51	1.48e-10	0.92
chr4-1039	chr4	120339038	120339174	+	17.3	0.705	12.500000	12.5	2.0	6.25	1.36e-06	32.97	1.26e-14	0.92
chr4-963	chr4	131826031	131826167	+	17.3	0.606	13.500000	12.5	1.0	12.50	8.32e-10	6.87	5.18e-07	0.92
chr4-1092	chr4	138528727	138528863	+	17.3	0.818	12.000000	12.5	2.5	5.00	1.26e-05	22.95	8.24e-13	0.96
chr5-1012	chr5	76766290	76766426	+	17.3	0.744	12.500000	12.5	2.5	5.00	1.26e-05	22.95	8.24e-13	0.92
chr5-931	chr5	114093598	114093734	+	17.3	0.803	13.500000	12.5	3.0	4.17	7.14e-05	6.79	5.83e-07	0.92
chr6-871	chr6	40545119	40545255	+	17.3	0.558	13.000000	12.5	3.0	4.17	7.14e-05	14.86	1.13e-10	0.92
chr6-898	chr6	49159088	49159224	+	17.3	0.746	12.500000	12.5	2.5	5.00	1.26e-05	11.55	1.99e-09	0.92
chr6-873	chr6	51459427	51459563	+	17.3	0.836	13.000000	12.5	3.0	4.17	7.14e-05	20.60	2.83e-12	0.92
chr6-953	chr6	82990737	82990873	+	17.3	0.776	12.000000	12.5	3.0	4.17	7.14e-05	13.84	2.49e-10	1.00
chr6-905	chr6	85296367	85296503	+	17.3	0.839	12.500000	12.5	1.5	8.33	6.82e-08	22.95	8.24e-13	0.92
chr6-908	chr6	86506719	86506855	+	17.3	0.683	12.500000	12.5	3.0	4.17	7.14e-05	30.73	2.85e-14	0.92
chr6-919	chr6	119291547	119291683	+	17.3	0.889	12.500000	12.5	0.5	25.00	3.09e-13	22.11	1.26e-12	0.92
chr7-1200	chr7	4444532	4444668	+	17.3	0.785	12.500000	12.5	2.0	6.25	1.36e-06	24.84	3.33e-13	0.96
chr7-1203	chr7	20044192	20044328	+	17.3	0.828	12.500000	12.5	3.0	4.17	7.14e-05	13.33	3.77e-10	0.96
chr7-1206	chr7	25966541	25966677	+	17.3	0.778	12.500000	12.5	3.0	4.17	7.14e-05	21.08	2.18e-12	0.92
chr7-1178	chr7	52999915	53000051	+	17.3	0.893	13.000000	12.5	0.5	25.00	3.09e-13	9.59	1.51e-08	0.92
chr7-1186	chr7	104242880	104243016	+	17.3	0.857	13.000000	12.5	3.0	4.17	7.14e-05	31.81	1.91e-14	0.92
chr8-1005	chr8	49036838	49036974	+	17.3	0.836	12.000000	12.5	3.0	4.17	7.14e-05	10.60	5.08e-09	0.96
chr9-862	chr9	29450965	29451101	+	17.3	0.810	13.000000	12.5	1.0	12.50	8.32e-10	14.28	1.76e-10	0.92
chr9-834	chr9	48230707	48230843	+	17.3	0.635	13.500000	12.5	2.5	5.00	1.26e-05	23.55	6.14e-13	0.92
chr9-912	chr9	83621184	83621320	+	17.3	0.821	12.500000	12.5	2.5	5.00	1.26e-05	22.67	9.52e-13	0.96
chr9-881	chr9	86477460	86477596	+	17.3	0.815	13.000000	12.5	3.0	4.17	7.14e-05	10.99	3.44e-09	0.92
chr11-944	chr11	23705913	23706049	+	17.3	0.726	13.000000	12.5	2.5	5.00	1.26e-05	24.50	3.89e-13	0.92
chr11-897	chr11	26504350	26504486	+	17.3	0.702	13.500000	12.5	3.0	4.17	7.14e-05	8.43	6.01e-08	0.92
chr11-950	chr11	54615456	54615592	+	17.3	0.710	13.000000	12.5	3.0	4.17	7.14e-05	26.28	1.74e-13	0.92
chr11-914	chr11	72946661	72946797	+	17.3	0.846	13.500000	12.5	2.5	5.00	1.26e-05	19.09	6.75e-12	0.92
chr11-971	chr11	95154471	95154607	+	17.3	0.720	13.000000	12.5	2.5	5.00	1.26e-05	20.84	2.48e-12	0.92
