# HOMER Peaks
# Peak finding parameters:
# tag directory = Anat_WT_2w_LPS_noRC_3_S7
#
# total peaks = 33114
# peak size = 78
# peaks found using tags on both strands
# minimum distance between peaks = 156
# fragment length = 300
# genome size = 2000000000
# Total tags = 13686356.5
# Total tags in peaks = 810729.5
# Approximate IP efficiency = 5.92%
# tags per bp = 0.005535
# expected tags per peak = 0.432
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 3.804927e-07
# FDR tag threshold = 7.0
# number of putative peaks = 128921
#
# input tag directory = Anat_WT_2w_LPS_noRC_3_S7
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 90847
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 4948
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 12
#
# cmd = findPeaks Anat_WT_2w_LPS_noRC_3_S7 -o Anat_WT_2w_LPS_noRC_3_S7.peaks.txt -style factor -fragLength 300 -i Anat_WT_2w_LPS_noRC_3_S7
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr13-2410	chr13	81088464	81088542	+	16.4	0.785	17.000000	22.5	5.0	4.50	1.82e-08	12.44	7.22e-17	1.17
chr13-2138	chr13	83748918	83748996	+	16.4	0.636	19.000000	22.5	2.0	11.25	5.53e-16	5.04	2.47e-09	1.10
chr13-2417	chr13	92047948	92048026	+	16.4	0.881	17.000000	22.5	3.0	7.50	1.60e-12	57.24	7.19e-31	1.17
chr13-2008	chr13	95479901	95479979	+	16.4	0.771	20.000000	22.5	4.0	5.62	3.46e-10	10.70	1.51e-15	0.99
chr13-2348	chr13	106057027	106057105	+	16.4	0.800	17.500000	22.5	3.5	6.43	2.95e-11	37.41	6.75e-27	1.20
chr13-2570	chr13	113049767	113049845	+	16.4	0.860	16.000000	22.5	0.5	45.00	1.29e-28	46.16	7.43e-29	1.29
chr13-2657	chr13	117501152	117501230	+	16.4	0.826	15.500000	22.5	5.0	4.50	1.82e-08	33.48	7.27e-26	1.29
chr14-1913	chr14	27399543	27399621	+	16.4	0.645	17.000000	22.5	3.5	6.43	2.95e-11	6.50	2.42e-11	1.13
chr14-1597	chr14	31574588	31574666	+	16.4	0.855	19.500000	22.5	3.5	6.43	2.95e-11	19.08	1.08e-20	1.07
chr14-1801	chr14	61307751	61307829	+	16.4	0.877	18.000000	22.5	3.0	7.50	1.60e-12	60.90	1.89e-31	1.10
chr14-2186	chr14	71029411	71029489	+	16.4	0.876	15.500000	22.5	3.0	7.50	1.60e-12	28.62	2.04e-24	1.29
chr14-2290	chr14	75568504	75568582	+	16.4	0.851	15.000000	22.5	1.0	22.50	3.42e-22	21.93	5.86e-22	1.29
chr14-1885	chr14	76167916	76167994	+	16.4	0.880	17.500000	22.5	2.5	9.00	4.65e-14	55.04	1.68e-30	1.20
chr14-2200	chr14	104120019	104120097	+	16.4	0.841	15.500000	22.5	4.5	5.00	2.88e-09	5.54	4.63e-10	1.29
chr14-2039	chr14	122264580	122264658	+	16.4	0.873	16.500000	22.5	3.0	7.50	1.60e-12	43.04	3.35e-28	1.17
chr15-1654	chr15	4766982	4767060	+	16.4	0.695	22.000000	22.5	4.5	5.00	2.88e-09	38.68	3.32e-27	0.90
chr15-1819	chr15	9359749	9359827	+	16.4	0.748	20.500000	22.5	5.5	4.09	9.24e-08	33.28	8.23e-26	0.96
chr15-1820	chr15	10697430	10697508	+	16.4	0.777	20.500000	22.5	5.0	4.50	1.82e-08	12.03	1.44e-16	0.96
chr15-1835	chr15	40785365	40785443	+	16.4	0.737	20.500000	22.5	3.5	6.43	2.95e-11	10.92	9.97e-16	0.99
chr15-2262	chr15	67265990	67266068	+	16.4	0.906	17.500000	22.5	3.5	6.43	2.95e-11	53.50	3.10e-30	1.17
chr15-1736	chr15	75628195	75628273	+	16.4	0.789	21.500000	22.5	5.5	4.09	9.24e-08	32.71	1.19e-25	0.92
chr15-2633	chr15	75724994	75725072	+	16.4	0.683	15.500000	22.5	2.5	9.00	4.65e-14	13.86	8.04e-18	1.29
chr15-2071	chr15	78902206	78902284	+	16.4	0.879	19.000000	22.5	3.5	6.43	2.95e-11	10.58	1.89e-15	1.07
chr15-1692	chr15	80839445	80839523	+	16.4	0.727	22.000000	22.5	3.5	6.43	2.95e-11	37.41	6.75e-27	0.94
chr15-2080	chr15	84388225	84388303	+	16.4	0.730	19.000000	22.5	2.5	9.00	4.65e-14	22.27	4.23e-22	1.04
chr15-2013	chr15	86066834	86066912	+	16.4	0.855	19.500000	22.5	1.5	15.00	1.59e-18	19.95	4.29e-21	1.07
chr15-1936	chr15	92405590	92405668	+	16.4	0.773	20.000000	22.5	4.5	5.00	2.88e-09	29.36	1.19e-24	0.96
chr15-2212	chr15	96320084	96320162	+	16.4	0.828	18.000000	22.5	2.0	11.25	5.53e-16	22.72	2.68e-22	1.13
chr15-2215	chr15	96607296	96607374	+	16.4	0.813	18.000000	22.5	2.0	11.25	5.53e-16	26.75	8.54e-24	1.07
chr15-1766	chr15	99328554	99328632	+	16.4	0.744	21.500000	22.5	5.0	4.50	1.82e-08	14.60	2.76e-18	0.94
chr16-1782	chr16	7147257	7147335	+	16.4	0.798	18.000000	22.5	5.5	4.09	9.24e-08	6.47	2.63e-11	1.07
chr16-2100	chr16	10879785	10879863	+	16.4	0.850	15.500000	22.5	3.5	6.43	2.95e-11	31.28	3.08e-25	1.24
chr16-1454	chr16	11270899	11270977	+	16.4	0.816	21.500000	22.5	5.0	4.50	1.82e-08	20.30	2.97e-21	1.01
chr16-1587	chr16	15986482	15986560	+	16.4	0.664	20.000000	22.5	4.5	5.00	2.88e-09	22.81	2.47e-22	0.96
chr16-1792	chr16	21590999	21591077	+	16.4	0.800	18.000000	22.5	3.5	6.43	2.95e-11	46.16	7.43e-29	1.13
chr16-1923	chr16	27349552	27349630	+	16.4	0.848	17.000000	22.5	1.5	15.00	1.59e-18	34.48	3.86e-26	1.17
chr16-2399	chr16	38522882	38522960	+	16.4	0.759	14.000000	22.5	3.0	7.50	1.60e-12	4.49	1.87e-08	1.38
chr16-1817	chr16	58686420	58686498	+	16.4	0.736	18.000000	22.5	5.5	4.09	9.24e-08	18.47	2.15e-20	1.07
chr16-1665	chr16	78265384	78265462	+	16.4	0.714	19.500000	22.5	4.5	5.00	2.88e-09	18.83	1.43e-20	1.07
chr16-1575	chr16	91870615	91870693	+	16.4	0.810	20.500000	22.5	4.5	5.00	2.88e-09	6.83	9.44e-12	0.99
chr16-1536	chr16	92714223	92714301	+	16.4	0.789	21.000000	22.5	1.0	22.50	3.42e-22	7.65	1.09e-12	0.99
chr17-3003	chr17	5202040	5202118	+	16.4	0.876	15.500000	22.5	1.5	15.00	1.59e-18	26.14	1.39e-23	1.29
chr17-2273	chr17	6173176	6173254	+	16.4	0.677	19.500000	22.5	3.5	6.43	2.95e-11	27.13	6.33e-24	1.04
chr17-2083	chr17	8430954	8431032	+	16.4	0.647	21.000000	22.5	5.5	4.09	9.24e-08	10.10	4.81e-15	0.96
chr17-2603	chr17	12232257	12232335	+	16.4	0.820	17.500000	22.5	3.0	7.50	1.60e-12	27.52	4.68e-24	1.20
chr17-2806	chr17	21190342	21190420	+	16.4	0.779	16.500000	22.5	5.5	4.09	9.24e-08	42.72	3.94e-28	1.17
chr17-2808	chr17	23843360	23843438	+	16.4	0.847	16.500000	22.5	2.0	11.25	5.53e-16	46.16	7.43e-29	1.24
chr17-2031	chr17	25208609	25208687	+	16.4	0.714	21.500000	22.5	0.5	45.00	1.29e-28	19.40	7.63e-21	0.94
chr17-2153	chr17	27315128	27315206	+	16.4	0.828	20.500000	22.5	2.5	9.00	4.65e-14	9.79	8.95e-15	0.99
chr17-3133	chr17	28045786	28045864	+	16.4	0.671	15.000000	22.5	4.0	5.62	3.46e-10	5.54	4.55e-10	1.29
chr17-2230	chr17	33088525	33088603	+	16.4	0.895	20.000000	22.5	5.0	4.50	1.82e-08	8.22	2.70e-13	0.96
chr17-2303	chr17	35201935	35202013	+	16.4	0.750	19.500000	22.5	3.0	7.50	1.60e-12	21.20	1.19e-21	1.04
chr17-2310	chr17	47011141	47011219	+	16.4	0.818	19.500000	22.5	2.0	11.25	5.53e-16	25.78	1.85e-23	0.99
chr17-2565	chr17	55876147	55876225	+	16.4	0.859	18.000000	22.5	1.5	15.00	1.59e-18	46.92	5.24e-29	1.10
chr17-2647	chr17	56477390	56477468	+	16.4	0.834	17.500000	22.5	4.0	5.62	3.46e-10	11.63	2.81e-16	1.13
chr17-2659	chr17	73131340	73131418	+	16.4	0.817	17.500000	22.5	4.5	5.00	2.88e-09	25.67	2.04e-23	1.13
chr17-2333	chr17	74231647	74231725	+	16.4	0.843	19.500000	22.5	3.0	7.50	1.60e-12	61.55	1.50e-31	1.01
chr17-3080	chr17	82106057	82106135	+	16.4	0.781	15.500000	22.5	5.0	4.50	1.82e-08	9.60	1.29e-14	1.33
chr17-2504	chr17	82111942	82112020	+	16.4	0.729	18.500000	22.5	0.5	45.00	1.29e-28	21.85	6.35e-22	1.17
chr17-2782	chr17	85237219	85237297	+	16.4	0.835	17.000000	22.5	5.5	4.09	9.24e-08	55.58	1.36e-30	1.13
chr17-2197	chr17	86743521	86743599	+	16.4	0.731	20.500000	22.5	5.0	4.50	1.82e-08	22.90	2.27e-22	0.96
chr18-1299	chr18	7609119	7609197	+	16.4	0.454	20.500000	22.5	1.0	22.50	3.42e-22	16.40	2.51e-19	0.96
chr18-1396	chr18	12299994	12300072	+	16.4	0.829	19.500000	22.5	1.5	15.00	1.59e-18	50.66	1.01e-29	0.99
chr18-1547	chr18	25696855	25696933	+	16.4	0.750	18.000000	22.5	5.5	4.09	9.24e-08	33.09	9.31e-26	1.10
chr18-1497	chr18	38304432	38304510	+	16.4	0.708	18.500000	22.5	2.5	9.00	4.65e-14	18.71	1.64e-20	1.04
chr18-1556	chr18	38319036	38319114	+	16.4	0.827	18.000000	22.5	3.5	6.43	2.95e-11	43.37	2.85e-28	1.13
chr18-1768	chr18	62098040	62098118	+	16.4	0.880	16.500000	22.5	4.0	5.62	3.46e-10	40.60	1.17e-27	1.24
chr18-1773	chr18	65431841	65431919	+	16.4	0.866	16.500000	22.5	3.5	6.43	2.95e-11	39.75	1.84e-27	1.20
chr18-1472	chr18	65741840	65741918	+	16.4	0.758	19.000000	22.5	4.0	5.62	3.46e-10	6.50	2.37e-11	1.01
chr18-1647	chr18	66526343	66526421	+	16.4	0.897	17.500000	22.5	2.5	9.00	4.65e-14	53.00	3.79e-30	1.13
chr18-1334	chr18	69697194	69697272	+	16.4	0.808	20.500000	22.5	3.0	7.50	1.60e-12	22.36	3.90e-22	0.94
chr18-1722	chr18	73909187	73909265	+	16.4	0.788	17.000000	22.5	1.0	22.50	3.42e-22	4.86	4.77e-09	1.13
chr18-1340	chr18	82707781	82707859	+	16.4	0.560	20.500000	22.5	4.5	5.00	2.88e-09	9.07	3.98e-14	0.99
chr19-1904	chr19	4332872	4332950	+	16.4	0.763	15.500000	22.5	5.0	4.50	1.82e-08	5.44	6.33e-10	1.24
chr19-1980	chr19	5965377	5965455	+	16.4	0.828	15.000000	22.5	5.5	4.09	9.24e-08	11.83	2.02e-16	1.29
chr19-1582	chr19	6452357	6452435	+	16.4	0.842	18.500000	22.5	2.5	9.00	4.65e-14	29.97	7.66e-25	1.07
chr19-1547	chr19	26919911	26919989	+	16.4	0.784	19.000000	22.5	2.0	11.25	5.53e-16	37.41	6.75e-27	1.13
chr19-1548	chr19	30022812	30022890	+	16.4	0.820	19.000000	22.5	3.0	7.50	1.60e-12	21.93	5.86e-22	1.10
chr19-1549	chr19	32454146	32454224	+	16.4	0.794	19.000000	22.5	5.0	4.50	1.82e-08	26.75	8.54e-24	1.07
chr19-1603	chr19	45106434	45106512	+	16.4	0.778	18.500000	22.5	5.5	4.09	9.24e-08	8.31	2.22e-13	1.10
chr19-1563	chr19	45822105	45822183	+	16.4	0.850	19.000000	22.5	5.5	4.09	9.24e-08	9.97	6.14e-15	1.04
chr19-1774	chr19	46745296	46745374	+	16.4	0.861	17.000000	22.5	4.5	5.00	2.88e-09	54.52	2.06e-30	1.13
chr19-1405	chr19	57665490	57665568	+	16.4	0.791	21.000000	22.5	3.0	7.50	1.60e-12	42.40	4.62e-28	0.94
chr19-2041	chr19	60806328	60806406	+	16.4	0.882	15.000000	22.5	1.5	15.00	1.59e-18	51.57	6.84e-30	1.33
chrX-861	chrX	6953275	6953353	+	16.4	0.541	19.500000	22.5	4.0	5.62	3.46e-10	14.03	6.26e-18	1.04
chrX-785	chrX	13209118	13209196	+	16.4	0.684	21.000000	22.5	4.0	5.62	3.46e-10	10.58	1.89e-15	0.94
chrX-1165	chrX	17096023	17096101	+	16.4	0.817	15.000000	22.5	1.5	15.00	1.59e-18	10.60	1.82e-15	1.38
chrX-743	chrX	46469812	46469890	+	16.4	0.755	22.000000	22.5	4.0	5.62	3.46e-10	37.41	6.75e-27	0.92
chrX-972	chrX	47950480	47950558	+	16.4	0.752	17.500000	22.5	5.5	4.09	9.24e-08	11.31	4.94e-16	1.17
chrX-816	chrX	68303183	68303261	+	16.4	0.688	20.500000	22.5	2.0	11.25	5.53e-16	7.95	5.20e-13	0.96
chrX-822	chrX	74757629	74757707	+	16.4	0.679	20.500000	22.5	3.5	6.43	2.95e-11	5.75	2.30e-10	0.94
chrX-1027	chrX	147778439	147778517	+	16.4	0.672	17.000000	22.5	3.0	7.50	1.60e-12	10.08	4.98e-15	1.13
chrX-858	chrX	163617999	163618077	+	16.4	0.628	20.000000	22.5	4.0	5.62	3.46e-10	11.75	2.29e-16	1.01
chr1-3194	chr1	13019585	13019663	+	16.1	0.840	18.000000	22.0	3.0	7.33	1.60e-12	58.30	2.98e-31	1.10
chr1-3430	chr1	13019585	13019663	+	16.1	0.829	17.000000	22.0	2.0	11.00	5.53e-16	57.70	3.72e-31	1.17
chr1-2476	chr1	34579190	34579268	+	16.1	0.849	22.000000	22.0	4.0	5.50	3.46e-10	35.88	1.02e-26	0.96
chr1-3002	chr1	37211200	37211278	+	16.1	0.757	19.000000	22.0	3.0	7.33	1.60e-12	37.31	4.42e-27	1.04
chr1-3103	chr1	39811643	39811721	+	16.1	0.770	18.500000	22.0	4.5	4.89	2.88e-09	25.33	1.69e-23	1.04
chr1-2916	chr1	44175751	44175829	+	16.1	0.659	19.500000	22.0	5.0	4.40	1.82e-08	4.37	2.03e-08	1.01
chr1-4126	chr1	54500640	54500718	+	16.1	0.890	14.500000	22.0	3.0	7.33	1.60e-12	18.91	8.19e-21	1.33
chr1-2650	chr1	58779316	58779394	+	16.1	0.690	21.000000	22.0	5.0	4.40	1.82e-08	5.92	9.08e-11	0.99
chr1-2924	chr1	59641664	59641742	+	16.1	0.779	19.500000	22.0	3.5	6.29	2.95e-11	42.08	3.35e-28	1.01
chr1-3727	chr1	72916910	72916988	+	16.1	0.777	16.000000	22.0	3.5	6.29	2.95e-11	25.67	1.26e-23	1.24
chr1-4139	chr1	73949022	73949100	+	16.1	0.774	14.500000	22.0	4.5	4.89	2.88e-09	26.03	9.42e-24	1.33
chr1-3223	chr1	84314541	84314619	+	16.1	0.781	18.000000	22.0	5.0	4.40	1.82e-08	27.99	2.04e-24	1.17
chr1-3460	chr1	87750034	87750112	+	16.1	0.851	17.000000	22.0	2.0	11.00	5.53e-16	36.34	7.76e-27	1.13
chr1-2745	chr1	88090769	88090847	+	16.1	0.825	20.500000	22.0	4.5	4.89	2.88e-09	17.38	4.73e-20	0.99
chr1-3881	chr1	94593550	94593628	+	16.1	0.880	15.500000	22.0	3.0	7.33	1.60e-12	39.98	1.01e-27	1.38
chr1-2838	chr1	128906417	128906495	+	16.1	0.779	20.000000	22.0	3.5	6.29	2.95e-11	50.42	6.84e-30	1.01
chr1-3368	chr1	132917648	132917726	+	16.1	0.795	17.500000	22.0	3.5	6.29	2.95e-11	27.04	4.22e-24	1.17
chr1-3260	chr1	135074183	135074261	+	16.1	0.890	18.000000	22.0	3.0	7.33	1.60e-12	47.03	3.06e-29	1.07
chr1-4504	chr1	153553342	153553420	+	16.1	0.832	13.500000	22.0	5.0	4.40	1.82e-08	13.62	7.28e-18	1.43
chr1-3282	chr1	158684779	158684857	+	16.1	0.640	18.000000	22.0	5.0	4.40	1.82e-08	22.85	1.48e-22	1.07
chr1-3919	chr1	159480028	159480106	+	16.1	0.706	15.500000	22.0	3.5	6.29	2.95e-11	8.27	1.58e-13	1.33
chr1-2970	chr1	163126241	163126319	+	16.1	0.664	19.500000	22.0	1.5	14.67	1.59e-18	14.89	1.17e-18	1.01
chr1-3064	chr1	168079736	168079814	+	16.1	0.642	19.000000	22.0	2.0	11.00	5.53e-16	8.30	1.45e-13	1.01
chr1-4068	chr1	168718227	168718305	+	16.1	0.793	15.000000	22.0	5.0	4.40	1.82e-08	31.62	1.52e-25	1.29
chr1-3515	chr1	169567334	169567412	+	16.1	0.866	17.000000	22.0	4.0	5.50	3.46e-10	28.56	1.33e-24	1.13
chr1-3162	chr1	172338672	172338750	+	16.1	0.754	18.500000	22.0	4.5	4.89	2.88e-09	32.35	9.31e-26	1.13
chr1-3525	chr1	173930947	173931025	+	16.1	0.881	17.000000	22.0	0.5	44.00	1.29e-28	19.50	4.29e-21	1.17
chr1-2978	chr1	174287813	174287891	+	16.1	0.835	19.500000	22.0	3.0	7.33	1.60e-12	39.70	1.17e-27	1.04
chr1-3094	chr1	194553345	194553423	+	16.1	0.832	19.000000	22.0	3.0	7.33	1.60e-12	40.56	7.40e-28	1.10
chr1-3318	chr1	196788498	196788576	+	16.1	0.857	18.000000	22.0	4.5	4.89	2.88e-09	44.07	1.24e-28	1.13
chr2-3588	chr2	23427567	23427645	+	16.1	0.710	19.500000	22.0	3.5	6.29	2.95e-11	23.32	9.60e-23	1.01
chr2-4872	chr2	24954619	24954697	+	16.1	0.821	15.000000	22.0	4.0	5.50	3.46e-10	42.73	2.42e-28	1.33
chr2-4224	chr2	29438059	29438137	+	16.1	0.842	17.000000	22.0	2.5	8.80	4.65e-14	63.60	4.53e-32	1.13
chr2-3705	chr2	31101254	31101332	+	16.1	0.685	19.000000	22.0	5.0	4.40	1.82e-08	15.90	3.00e-19	1.07
chr2-3960	chr2	31597849	31597927	+	16.1	0.841	18.000000	22.0	0.5	44.00	1.29e-28	46.64	3.67e-29	1.13
chr2-4390	chr2	59300291	59300369	+	16.1	0.821	16.500000	22.0	1.5	14.67	1.59e-18	35.42	1.34e-26	1.20
chr2-3729	chr2	59884266	59884344	+	16.1	0.713	19.000000	22.0	5.0	4.40	1.82e-08	24.02	5.15e-23	1.07
chr2-3494	chr2	83569678	83569756	+	16.1	0.722	20.000000	22.0	5.0	4.40	1.82e-08	5.28	7.38e-10	1.01
chr2-4944	chr2	91784502	91784580	+	16.1	0.830	15.000000	22.0	0.5	44.00	1.29e-28	8.17	1.98e-13	1.54
chr2-4418	chr2	104285083	104285161	+	16.1	0.859	16.500000	22.0	3.0	7.33	1.60e-12	40.27	8.64e-28	1.24
chr2-4148	chr2	120487603	120487681	+	16.1	0.806	17.500000	22.0	1.5	14.67	1.59e-18	28.85	1.07e-24	1.10
chr2-3756	chr2	121935625	121935703	+	16.1	0.757	19.000000	22.0	3.5	6.29	2.95e-11	35.42	1.34e-26	1.10
chr2-4294	chr2	125620983	125621061	+	16.1	0.846	17.000000	22.0	3.0	7.33	1.60e-12	7.88	3.97e-13	1.17
chr2-3760	chr2	126939645	126939723	+	16.1	0.603	19.000000	22.0	4.0	5.50	3.46e-10	31.09	2.17e-25	1.04
chr2-4013	chr2	129447840	129447918	+	16.1	0.734	18.000000	22.0	5.0	4.40	1.82e-08	7.27	1.89e-12	1.07
chr2-4162	chr2	144116263	144116341	+	16.1	0.780	17.500000	22.0	3.0	7.33	1.60e-12	21.12	8.06e-22	1.10
chr2-3772	chr2	148411584	148411662	+	16.1	0.765	19.000000	22.0	4.5	4.89	2.88e-09	36.58	6.75e-27	1.04
chr2-5603	chr2	152023105	152023183	+	16.1	0.857	13.500000	22.0	1.5	14.67	1.59e-18	55.97	7.19e-31	1.54
chr2-4800	chr2	152218714	152218792	+	16.1	0.882	15.500000	22.0	4.5	4.89	2.88e-09	9.28	1.63e-14	1.29
chr2-5190	chr2	152593495	152593573	+	16.1	0.824	14.500000	22.0	2.5	8.80	4.65e-14	11.13	4.39e-16	1.38
chr2-4808	chr2	154768984	154769062	+	16.1	0.918	15.500000	22.0	1.5	14.67	1.59e-18	51.35	4.62e-30	1.24
chr2-3554	chr2	160675717	160675795	+	16.1	0.776	20.000000	22.0	4.0	5.50	3.46e-10	53.31	2.06e-30	1.01
chr2-3345	chr2	168023231	168023309	+	16.1	0.792	21.000000	22.0	4.5	4.89	2.88e-09	25.33	1.69e-23	0.94
chr2-4658	chr2	170333360	170333438	+	16.1	0.847	16.000000	22.0	4.0	5.50	3.46e-10	7.68	6.61e-13	1.24
chr2-4494	chr2	173045294	173045372	+	16.1	0.835	16.500000	22.0	3.0	7.33	1.60e-12	9.73	6.36e-15	1.17
chr3-2502	chr3	51028852	51028930	+	16.1	0.705	17.500000	22.0	5.0	4.40	1.82e-08	5.66	2.06e-10	1.10
chr3-2073	chr3	55157259	55157337	+	16.1	0.637	20.500000	22.0	4.0	5.50	3.46e-10	10.10	3.03e-15	0.96
chr3-2013	chr3	84034818	84034896	+	16.1	0.645	21.000000	22.0	4.0	5.50	3.46e-10	9.91	4.49e-15	0.92
chr3-2524	chr3	88481436	88481514	+	16.1	0.852	17.500000	22.0	4.5	4.89	2.88e-09	58.30	2.98e-31	1.17
chr3-2290	chr3	95086336	95086414	+	16.1	0.801	19.000000	22.0	3.5	6.29	2.95e-11	6.08	5.42e-11	1.04
chr3-3304	chr3	96218770	96218848	+	16.1	0.757	14.000000	22.0	4.0	5.50	3.46e-10	25.67	1.26e-23	1.43
chr3-2456	chr3	104518264	104518342	+	16.1	0.858	18.000000	22.0	2.5	8.80	4.65e-14	29.93	4.88e-25	1.17
chr3-1842	chr3	104740803	104740881	+	16.1	0.676	22.500000	22.0	3.0	7.33	1.60e-12	57.11	4.65e-31	0.88
chr3-2387	chr3	105619182	105619260	+	16.1	0.731	18.500000	22.0	0.5	44.00	1.29e-28	12.27	6.04e-17	1.13
chr3-2642	chr3	115711174	115711252	+	16.1	0.725	17.000000	22.0	4.0	5.50	3.46e-10	5.84	1.17e-10	1.17
chr3-2240	chr3	130521774	130521852	+	16.1	0.832	19.500000	22.0	3.5	6.29	2.95e-11	48.25	1.77e-29	1.01
chr3-2755	chr3	137655469	137655547	+	16.1	0.828	16.500000	22.0	3.0	7.33	1.60e-12	9.00	3.00e-14	1.20
chr3-2562	chr3	145848029	145848107	+	16.1	0.787	17.500000	22.0	4.5	4.89	2.88e-09	29.00	9.56e-25	1.13
chr3-2410	chr3	146577916	146577994	+	16.1	0.918	18.500000	22.0	4.0	5.50	3.46e-10	60.84	1.19e-31	1.04
chr4-4960	chr4	10824154	10824232	+	16.1	0.938	12.000000	22.0	2.0	11.00	5.53e-16	55.97	7.19e-31	1.61
chr4-2937	chr4	19821877	19821955	+	16.1	0.755	19.500000	22.0	5.0	4.40	1.82e-08	6.28	2.99e-11	1.01
chr4-3248	chr4	40248265	40248343	+	16.1	0.825	18.000000	22.0	2.5	8.80	4.65e-14	37.31	4.42e-27	1.20
chr4-3142	chr4	42974621	42974699	+	16.1	0.885	18.500000	22.0	2.5	8.80	4.65e-14	10.85	7.33e-16	1.07
chr4-2946	chr4	45896280	45896358	+	16.1	0.752	19.500000	22.0	5.0	4.40	1.82e-08	23.92	5.63e-23	1.01
chr4-4146	chr4	59863224	59863302	+	16.1	0.845	14.500000	22.0	3.5	6.29	2.95e-11	18.29	1.64e-20	1.33
chr4-2708	chr4	98103570	98103648	+	16.1	0.638	21.000000	22.0	3.5	6.29	2.95e-11	18.53	1.24e-20	0.94
chr4-3625	chr4	98866879	98866957	+	16.1	0.727	16.500000	22.0	1.5	14.67	1.59e-18	20.50	1.51e-21	1.24
chr4-2713	chr4	108551609	108551687	+	16.1	0.775	21.000000	22.0	3.5	6.29	2.95e-11	37.07	5.10e-27	0.94
chr4-3171	chr4	108924355	108924433	+	16.1	0.854	18.500000	22.0	3.0	7.33	1.60e-12	26.03	9.42e-24	1.07
chr4-2970	chr4	108944586	108944664	+	16.1	0.717	19.500000	22.0	3.0	7.33	1.60e-12	22.75	1.61e-22	0.99
chr4-3400	chr4	114710977	114711055	+	16.1	0.899	17.500000	22.0	3.0	7.33	1.60e-12	52.80	2.53e-30	1.13
chr4-2811	chr4	117354827	117354905	+	16.1	0.750	20.500000	22.0	4.5	4.89	2.88e-09	29.61	6.12e-25	0.96
chr4-4037	chr4	117540578	117540656	+	16.1	0.825	15.000000	22.0	5.0	4.40	1.82e-08	17.60	3.65e-20	1.29
chr4-3644	chr4	124157537	124157615	+	16.1	0.960	16.500000	22.0	0.5	44.00	1.29e-28	155.47	1.60e-40	1.17
chr4-3305	chr4	124373156	124373234	+	16.1	0.769	18.000000	22.0	0.5	44.00	1.29e-28	5.55	2.97e-10	1.07
chr4-3186	chr4	125830304	125830382	+	16.1	0.809	18.500000	22.0	3.5	6.29	2.95e-11	10.31	2.03e-15	1.04
chr4-3414	chr4	128953879	128953957	+	16.1	0.851	17.500000	22.0	2.5	8.80	4.65e-14	42.73	2.42e-28	1.17
chr4-3090	chr4	132111624	132111702	+	16.1	0.806	19.000000	22.0	0.5	44.00	1.29e-28	26.40	7.00e-24	1.13
chr4-3675	chr4	137874536	137874614	+	16.1	0.883	16.500000	22.0	2.5	8.80	4.65e-14	20.50	1.51e-21	1.17
chr4-3676	chr4	138003505	138003583	+	16.1	0.871	16.500000	22.0	3.0	7.33	1.60e-12	16.96	7.88e-20	1.17
chr4-3213	chr4	138023225	138023303	+	16.1	0.759	18.500000	22.0	1.5	14.67	1.59e-18	4.68	6.13e-09	1.07
chr4-2741	chr4	138754118	138754196	+	16.1	0.761	21.000000	22.0	4.0	5.50	3.46e-10	6.35	2.47e-11	1.01
chr4-3007	chr4	139026302	139026380	+	16.1	0.909	19.500000	22.0	3.5	6.29	2.95e-11	49.53	1.01e-29	1.01
chr4-3218	chr4	140837626	140837704	+	16.1	0.753	18.500000	22.0	4.5	4.89	2.88e-09	14.85	1.24e-18	1.07
chr4-4402	chr4	149230159	149230237	+	16.1	0.740	14.000000	22.0	4.5	4.89	2.88e-09	4.47	1.40e-08	1.43
chr4-3352	chr4	149292886	149292964	+	16.1	0.775	18.000000	22.0	1.5	14.67	1.59e-18	15.63	4.26e-19	1.10
chr4-3697	chr4	149741104	149741182	+	16.1	0.783	16.500000	22.0	2.5	8.80	4.65e-14	20.43	1.63e-21	1.17
chr4-3824	chr4	154843169	154843247	+	16.1	0.834	16.000000	22.0	4.0	5.50	3.46e-10	21.86	3.90e-22	1.24
chr5-2912	chr5	20647271	20647349	+	16.1	0.821	19.000000	22.0	3.0	7.33	1.60e-12	20.73	1.19e-21	1.01
chr5-2817	chr5	21274488	21274566	+	16.1	0.773	19.500000	22.0	1.5	14.67	1.59e-18	39.42	1.37e-27	1.01
chr5-3016	chr5	72973688	72973766	+	16.1	0.744	18.500000	22.0	3.5	6.29	2.95e-11	18.72	1.01e-20	1.04
chr5-3125	chr5	77889018	77889096	+	16.1	0.762	18.000000	22.0	4.0	5.50	3.46e-10	12.66	3.21e-17	1.13
