# HOMER Peaks
# Peak finding parameters:
# tag directory = Anat_WT_24h_LPS2
#
# total peaks = 28247
# peak size = 92
# peaks found using tags on both strands
# minimum distance between peaks = 184
# fragment length = 300
# genome size = 2000000000
# Total tags = 15034308.5
# Total tags in peaks = 708211.5
# Approximate IP efficiency = 4.71%
# tags per bp = 0.006773
# expected tags per peak = 0.623
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 3.244983e-07
# FDR tag threshold = 8.0
# number of putative peaks = 118821
#
# input tag directory = Anat_WT_24h_LPS2
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 85791
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 4774
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 9
#
# cmd = findPeaks Anat_WT_24h_LPS2 -o Anat_WT_24h_LPS2.peaks.txt -style factor -fragLength 300 -i Anat_WT_24h_LPS2
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr2-5674	chr2	83465951	83466043	+	9.64	0.525	15.000000	14.5	3.5	4.14	1.86e-05	12.25	4.05e-11	0.93
chr2-6268	chr2	101493138	101493230	+	9.64	0.805	13.500000	14.5	1.5	9.67	8.30e-10	29.19	3.89e-16	1.09
chr2-5851	chr2	101879574	101879666	+	9.64	0.705	14.500000	14.5	2.5	5.80	4.20e-07	8.37	5.00e-09	0.90
chr2-5856	chr2	104533723	104533815	+	9.64	0.683	14.500000	14.5	3.5	4.14	1.86e-05	8.95	2.19e-09	0.97
chr2-5857	chr2	104687930	104688022	+	9.64	0.800	14.500000	14.5	2.5	5.80	4.20e-07	10.55	2.74e-10	0.90
chr2-6271	chr2	106923380	106923472	+	9.64	0.831	13.500000	14.5	2.0	7.25	2.93e-08	35.09	3.21e-17	1.00
chr2-5692	chr2	116940340	116940432	+	9.64	0.848	15.000000	14.5	2.0	7.25	2.93e-08	12.96	1.95e-11	0.93
chr2-6051	chr2	117089688	117089780	+	9.64	0.854	14.000000	14.5	1.0	14.50	4.52e-12	26.25	1.63e-15	0.93
chr2-5869	chr2	119161918	119162010	+	9.64	0.663	14.500000	14.5	2.5	5.80	4.20e-07	4.42	9.10e-06	0.93
chr2-6067	chr2	128120519	128120611	+	9.64	0.574	14.000000	14.5	2.5	5.80	4.20e-07	5.65	5.73e-07	0.97
chr2-5881	chr2	128238222	128238314	+	9.64	0.836	14.500000	14.5	1.5	9.67	8.30e-10	12.96	1.95e-11	0.90
chr2-6072	chr2	129705749	129705841	+	9.64	0.848	14.000000	14.5	1.5	9.67	8.30e-10	33.95	5.03e-17	0.93
chr2-5887	chr2	130758749	130758841	+	9.64	0.800	14.500000	14.5	3.5	4.14	1.86e-05	5.61	6.23e-07	0.90
chr2-6701	chr2	130920715	130920807	+	9.64	0.851	12.500000	14.5	2.5	5.80	4.20e-07	7.28	2.79e-08	1.09
chr2-6512	chr2	132342240	132342332	+	9.64	0.833	13.000000	14.5	2.0	7.25	2.93e-08	26.69	1.30e-15	1.00
chr2-5722	chr2	151574149	151574241	+	9.64	0.840	15.000000	14.5	2.5	5.80	4.20e-07	31.87	1.19e-16	0.93
chr2-5906	chr2	154365622	154365714	+	9.64	0.889	14.500000	14.5	0.5	29.00	4.25e-16	43.38	1.79e-18	0.93
chr2-5910	chr2	156349911	156350003	+	9.64	0.704	14.500000	14.5	3.5	4.14	1.86e-05	6.67	7.97e-08	0.90
chr2-5734	chr2	157085624	157085716	+	9.64	0.848	15.000000	14.5	3.5	4.14	1.86e-05	43.99	1.48e-18	0.90
chr2-5421	chr2	157326268	157326360	+	9.64	0.753	16.000000	14.5	3.5	4.14	1.86e-05	18.59	1.62e-13	0.90
chr2-5576	chr2	157326268	157326360	+	9.64	0.734	15.500000	14.5	3.5	4.14	1.86e-05	18.59	1.62e-13	0.90
chr2-6111	chr2	158033690	158033782	+	9.64	0.821	14.000000	14.5	3.0	4.83	3.40e-06	14.87	3.03e-12	0.97
chr2-6541	chr2	158570862	158570954	+	9.64	0.807	13.000000	14.5	2.5	5.80	4.20e-07	24.40	4.34e-15	1.04
chr2-6544	chr2	160404558	160404650	+	9.64	0.855	13.000000	14.5	1.5	9.67	8.30e-10	30.92	1.78e-16	1.00
chr2-5742	chr2	162794255	162794347	+	9.64	0.814	15.000000	14.5	1.5	9.67	8.30e-10	12.39	3.48e-11	0.90
chr2-5925	chr2	165189970	165190062	+	9.64	0.793	14.500000	14.5	3.5	4.14	1.86e-05	14.73	3.43e-12	0.93
chr2-5752	chr2	166101075	166101167	+	9.64	0.793	15.000000	14.5	3.0	4.83	3.40e-06	27.16	1.03e-15	0.90
chr2-6130	chr2	166317495	166317587	+	9.64	0.812	14.000000	14.5	3.0	4.83	3.40e-06	15.23	2.22e-12	1.00
chr2-6132	chr2	166596748	166596840	+	9.64	0.603	14.000000	14.5	0.5	29.00	4.25e-16	5.22	1.41e-06	0.93
chr2-5760	chr2	168450720	168450812	+	9.64	0.789	15.000000	14.5	2.5	5.80	4.20e-07	15.62	1.61e-12	0.90
chr2-6566	chr2	169813240	169813332	+	9.64	0.726	13.000000	14.5	2.5	5.80	4.20e-07	20.55	4.30e-14	1.04
chr2-5763	chr2	172303462	172303554	+	9.64	0.805	15.000000	14.5	3.0	4.83	3.40e-06	23.48	7.25e-15	0.97
chr3-4154	chr3	21719239	21719331	+	9.64	0.851	12.500000	14.5	2.5	5.80	4.20e-07	10.73	2.20e-10	1.09
chr3-3476	chr3	21850692	21850784	+	9.64	0.771	15.500000	14.5	3.0	4.83	3.40e-06	5.55	7.05e-07	0.93
chr3-3786	chr3	22208018	22208110	+	9.64	0.871	14.000000	14.5	2.5	5.80	4.20e-07	29.19	3.89e-16	1.00
chr3-3482	chr3	27576613	27576705	+	9.64	0.717	15.500000	14.5	3.0	4.83	3.40e-06	15.39	1.95e-12	0.90
chr3-4036	chr3	31044955	31045047	+	9.64	0.675	13.000000	14.5	3.5	4.14	1.86e-05	6.41	1.28e-07	1.04
chr3-3389	chr3	37935209	37935301	+	9.64	0.773	16.000000	14.5	3.5	4.14	1.86e-05	24.59	3.90e-15	0.93
chr3-3797	chr3	38015099	38015191	+	9.64	0.806	14.000000	14.5	3.5	4.14	1.86e-05	7.05	4.11e-08	0.97
chr3-3687	chr3	60023028	60023120	+	9.64	0.819	14.500000	14.5	3.0	4.83	3.40e-06	28.65	5.00e-16	0.97
chr3-4056	chr3	60420210	60420302	+	9.64	0.769	13.000000	14.5	2.5	5.80	4.20e-07	6.39	1.35e-07	1.00
chr3-3813	chr3	62262336	62262428	+	9.64	0.795	14.000000	14.5	3.0	4.83	3.40e-06	27.64	8.12e-16	1.04
chr3-3697	chr3	83627831	83627923	+	9.64	0.822	14.500000	14.5	3.5	4.14	1.86e-05	25.39	2.54e-15	0.90
chr3-3610	chr3	87304181	87304273	+	9.64	0.690	15.000000	14.5	3.0	4.83	3.40e-06	6.53	1.03e-07	0.90
chr3-4380	chr3	87308416	87308508	+	9.64	0.798	12.000000	14.5	3.5	4.14	1.86e-05	5.19	1.52e-06	1.19
chr3-3612	chr3	88244681	88244773	+	9.64	0.573	15.000000	14.5	1.5	9.67	8.30e-10	5.88	3.56e-07	0.90
chr3-3614	chr3	88635238	88635330	+	9.64	0.704	15.000000	14.5	1.0	14.50	4.52e-12	6.41	1.28e-07	0.90
chr3-3716	chr3	90419488	90419580	+	9.64	0.894	14.500000	14.5	1.5	9.67	8.30e-10	10.66	2.40e-10	0.90
chr3-3531	chr3	100223217	100223309	+	9.64	0.685	15.500000	14.5	2.5	5.80	4.20e-07	4.61	5.82e-06	0.90
chr3-4871	chr3	101616637	101616729	+	9.64	0.883	10.500000	14.5	0.5	29.00	4.25e-16	39.04	7.52e-18	1.31
chr3-4100	chr3	103196841	103196933	+	9.64	0.773	13.000000	14.5	2.5	5.80	4.20e-07	28.65	5.00e-16	1.00
chr3-3851	chr3	103908989	103909081	+	9.64	0.862	14.000000	14.5	0.5	29.00	4.25e-16	38.56	8.91e-18	0.97
chr3-3640	chr3	115959151	115959243	+	9.64	0.835	15.000000	14.5	1.5	9.67	8.30e-10	8.97	2.11e-09	0.93
chr3-3985	chr3	116177635	116177727	+	9.64	0.844	13.500000	14.5	1.0	14.50	4.52e-12	25.39	2.54e-15	1.04
chr3-3752	chr3	121439572	121439664	+	9.64	0.867	14.500000	14.5	1.0	14.50	4.52e-12	8.82	2.61e-09	0.97
chr3-4276	chr3	123218637	123218729	+	9.64	0.880	12.500000	14.5	0.5	29.00	4.25e-16	22.96	9.77e-15	1.04
chr3-3756	chr3	126649694	126649786	+	9.64	0.785	14.500000	14.5	2.0	7.25	2.93e-08	15.09	2.52e-12	0.93
chr3-3759	chr3	127556367	127556459	+	9.64	0.819	14.500000	14.5	2.0	7.25	2.93e-08	27.89	7.20e-16	1.00
chr3-3996	chr3	134991678	134991770	+	9.64	0.890	13.500000	14.5	1.5	9.67	8.30e-10	38.09	1.05e-17	1.04
chr3-4428	chr3	135217225	135217317	+	9.64	0.679	12.000000	14.5	0.5	29.00	4.25e-16	32.53	8.97e-17	1.09
chr3-3772	chr3	135279871	135279963	+	9.64	0.691	14.500000	14.5	2.5	5.80	4.20e-07	5.86	3.73e-07	1.00
chr3-3457	chr3	137632292	137632384	+	9.64	0.807	16.000000	14.5	3.0	4.83	3.40e-06	11.61	8.06e-11	0.90
chr3-3890	chr3	137665647	137665739	+	9.64	0.714	14.000000	14.5	1.5	9.67	8.30e-10	6.73	7.19e-08	0.93
chr3-3775	chr3	143895056	143895148	+	9.64	0.690	14.500000	14.5	2.5	5.80	4.20e-07	11.36	1.07e-10	0.90
chr3-3892	chr3	144062822	144062914	+	9.64	0.885	14.000000	14.5	0.5	29.00	4.25e-16	16.79	6.20e-13	0.93
chr4-4756	chr4	3902260	3902352	+	9.64	0.827	13.500000	14.5	1.0	14.50	4.52e-12	36.32	2.01e-17	0.97
chr4-4451	chr4	8857628	8857720	+	9.64	0.767	14.500000	14.5	0.5	29.00	4.25e-16	6.77	6.65e-08	0.93
chr4-4453	chr4	11632517	11632609	+	9.64	0.716	14.500000	14.5	3.5	4.14	1.86e-05	5.61	6.23e-07	0.90
chr4-4310	chr4	11856659	11856751	+	9.64	0.817	15.000000	14.5	2.5	5.80	4.20e-07	33.95	5.03e-17	0.93
chr4-5292	chr4	12168186	12168278	+	9.64	0.901	12.000000	14.5	1.5	9.67	8.30e-10	40.56	4.47e-18	1.09
chr4-4767	chr4	19879272	19879364	+	9.64	0.906	13.500000	14.5	1.0	14.50	4.52e-12	37.63	1.24e-17	0.97
chr4-4770	chr4	33234971	33235063	+	9.64	0.896	13.500000	14.5	0.5	29.00	4.25e-16	23.84	5.92e-15	0.97
chr4-4197	chr4	35078956	35079048	+	9.64	0.750	15.500000	14.5	3.5	4.14	1.86e-05	4.14	1.86e-05	0.90
chr4-4318	chr4	40723637	40723729	+	9.64	0.798	15.000000	14.5	2.0	7.25	2.93e-08	4.11	2.03e-05	0.93
chr4-4958	chr4	45833064	45833156	+	9.64	0.848	13.000000	14.5	1.5	9.67	8.30e-10	12.91	2.06e-11	1.00
chr4-4331	chr4	53123402	53123494	+	9.64	0.750	15.000000	14.5	1.5	9.67	8.30e-10	8.26	5.90e-09	0.90
chr4-4784	chr4	55493437	55493529	+	9.64	0.857	13.500000	14.5	1.0	14.50	4.52e-12	24.99	3.16e-15	0.97
chr4-4787	chr4	55778355	55778447	+	9.64	0.870	13.500000	14.5	3.0	4.83	3.40e-06	11.15	1.35e-10	0.97
chr4-4490	chr4	62390922	62391014	+	9.64	0.500	14.500000	14.5	3.5	4.14	1.86e-05	6.72	7.38e-08	0.90
chr4-4495	chr4	88078664	88078756	+	9.64	0.774	14.500000	14.5	2.0	7.25	2.93e-08	33.58	5.83e-17	0.90
chr4-4497	chr4	88169340	88169432	+	9.64	0.867	14.500000	14.5	3.5	4.14	1.86e-05	18.59	1.62e-13	0.97
chr4-4505	chr4	98132298	98132390	+	9.64	0.824	14.500000	14.5	2.5	5.80	4.20e-07	36.74	1.72e-17	0.90
chr4-4350	chr4	99327816	99327908	+	9.64	0.841	15.000000	14.5	2.5	5.80	4.20e-07	10.27	3.84e-10	0.97
chr4-4808	chr4	102166128	102166220	+	9.64	0.810	13.500000	14.5	3.5	4.14	1.86e-05	20.02	6.08e-14	0.97
chr4-4508	chr4	104989603	104989695	+	9.64	0.821	14.500000	14.5	0.5	29.00	4.25e-16	38.56	8.91e-18	0.90
chr4-4374	chr4	120079118	120079210	+	9.64	0.704	15.000000	14.5	3.5	4.14	1.86e-05	7.77	1.26e-08	0.97
chr4-5551	chr4	120523601	120523693	+	9.64	0.764	11.500000	14.5	1.5	9.67	8.30e-10	9.70	7.95e-10	1.19
chr4-4839	chr4	126277750	126277842	+	9.64	0.841	13.500000	14.5	3.5	4.14	1.86e-05	35.90	2.36e-17	0.97
chr4-4705	chr4	129379404	129379496	+	9.64	0.917	14.000000	14.5	1.0	14.50	4.52e-12	8.44	4.52e-09	0.97
chr4-4541	chr4	129624684	129624776	+	9.64	0.897	14.500000	14.5	1.0	14.50	4.52e-12	41.09	3.74e-18	0.90
chr4-4542	chr4	129624684	129624776	+	9.64	0.873	14.500000	14.5	1.0	14.50	4.52e-12	39.53	6.34e-18	0.93
chr4-4255	chr4	131381857	131381949	+	9.64	0.859	15.500000	14.5	2.0	7.25	2.93e-08	33.23	6.74e-17	1.00
chr4-4544	chr4	131621692	131621784	+	9.64	0.842	14.500000	14.5	3.5	4.14	1.86e-05	27.16	1.03e-15	0.90
chr4-5048	chr4	132980208	132980300	+	9.64	0.871	13.000000	14.5	1.5	9.67	8.30e-10	12.34	3.66e-11	1.04
chr4-4559	chr4	135763403	135763495	+	9.64	0.782	14.500000	14.5	3.0	4.83	3.40e-06	4.44	8.82e-06	0.93
chr4-5232	chr4	137663826	137663918	+	9.64	0.873	12.500000	14.5	2.0	7.25	2.93e-08	30.92	1.78e-16	1.09
chr4-4409	chr4	138648903	138648995	+	9.64	0.810	15.000000	14.5	2.0	7.25	2.93e-08	17.55	3.48e-13	0.90
chr4-4281	chr4	142848621	142848713	+	9.64	0.814	15.500000	14.5	1.5	9.67	8.30e-10	24.99	3.16e-15	0.93
chr4-4747	chr4	149840007	149840099	+	9.64	0.871	14.000000	14.5	2.5	5.80	4.20e-07	45.93	8.17e-19	0.93
chr4-4750	chr4	154355974	154356066	+	9.64	0.659	14.000000	14.5	3.0	4.83	3.40e-06	15.39	1.95e-12	0.93
chr4-4600	chr4	154802726	154802818	+	9.64	0.814	14.500000	14.5	3.5	4.14	1.86e-05	8.65	3.33e-09	0.93
chr4-4441	chr4	155176896	155176988	+	9.64	0.802	15.000000	14.5	1.5	9.67	8.30e-10	5.30	1.19e-06	0.90
chr4-4603	chr4	155558035	155558127	+	9.64	0.764	14.500000	14.5	2.0	7.25	2.93e-08	24.21	4.81e-15	0.93
chr5-5086	chr5	17549009	17549101	+	9.64	0.925	12.000000	14.5	0.5	29.00	4.25e-16	21.99	1.74e-14	1.09
chr5-4181	chr5	24219463	24219555	+	9.64	0.753	15.000000	14.5	2.0	7.25	2.93e-08	17.35	4.03e-13	0.90
chr5-4186	chr5	33736588	33736680	+	9.64	0.868	15.000000	14.5	2.0	7.25	2.93e-08	35.09	3.21e-17	0.97
chr5-5678	chr5	37350221	37350313	+	9.64	0.831	10.500000	14.5	3.0	4.83	3.40e-06	28.14	6.38e-16	1.31
chr5-4331	chr5	52906610	52906702	+	9.64	0.875	14.500000	14.5	1.0	14.50	4.52e-12	37.18	1.46e-17	0.97
chr5-4477	chr5	53994913	53995005	+	9.64	0.658	14.000000	14.5	3.0	4.83	3.40e-06	14.94	2.85e-12	0.93
chr5-4482	chr5	64254919	64255011	+	9.64	0.781	14.000000	14.5	3.5	4.14	1.86e-05	7.89	1.05e-08	0.93
chr5-4483	chr5	64666438	64666530	+	9.64	0.819	14.000000	14.5	2.0	7.25	2.93e-08	27.16	1.03e-15	0.93
chr5-4636	chr5	68147507	68147599	+	9.64	0.791	13.500000	14.5	1.5	9.67	8.30e-10	14.80	3.23e-12	1.00
chr5-3984	chr5	73481913	73482005	+	9.64	0.724	16.000000	14.5	1.0	14.50	4.52e-12	25.81	2.04e-15	0.90
chr5-4349	chr5	73626592	73626684	+	9.64	0.831	14.500000	14.5	1.0	14.50	4.52e-12	21.69	2.09e-14	0.90
chr5-4350	chr5	73626592	73626684	+	9.64	0.840	14.500000	14.5	1.0	14.50	4.52e-12	21.69	2.09e-14	0.93
chr5-4501	chr5	86620470	86620562	+	9.64	0.785	14.000000	14.5	0.5	29.00	4.25e-16	5.32	1.14e-06	0.93
chr5-4505	chr5	93581630	93581722	+	9.64	0.744	14.000000	14.5	1.0	14.50	4.52e-12	28.65	5.00e-16	0.93
chr5-4366	chr5	100665510	100665602	+	9.64	0.728	14.500000	14.5	2.5	5.80	4.20e-07	7.02	4.34e-08	0.90
chr5-4516	chr5	104148318	104148410	+	9.64	0.833	14.000000	14.5	2.0	7.25	2.93e-08	4.34	1.13e-05	0.97
chr5-4370	chr5	107232253	107232345	+	9.64	0.783	14.500000	14.5	2.0	7.25	2.93e-08	10.96	1.69e-10	0.93
chr5-4674	chr5	111568398	111568490	+	9.64	0.636	13.500000	14.5	3.5	4.14	1.86e-05	6.02	2.73e-07	0.97
chr5-4231	chr5	113336475	113336567	+	9.64	0.775	15.000000	14.5	3.5	4.14	1.86e-05	19.16	1.09e-13	0.90
chr5-4529	chr5	113379409	113379501	+	9.64	0.802	14.000000	14.5	3.0	4.83	3.40e-06	9.38	1.21e-09	0.97
chr5-4542	chr5	121199849	121199941	+	9.64	0.802	14.000000	14.5	1.0	14.50	4.52e-12	25.81	2.04e-15	0.93
chr5-4397	chr5	122684991	122685083	+	9.64	0.708	14.500000	14.5	3.0	4.83	3.40e-06	8.18	6.72e-09	0.93
chr5-4404	chr5	125538472	125538564	+	9.64	0.737	14.500000	14.5	3.5	4.14	1.86e-05	6.08	2.43e-07	0.90
chr5-4139	chr5	134934666	134934758	+	9.64	0.789	15.500000	14.5	3.0	4.83	3.40e-06	6.35	1.45e-07	0.90
chr5-4561	chr5	136153256	136153348	+	9.64	0.792	14.000000	14.5	2.5	5.80	4.20e-07	21.10	3.02e-14	0.93
chr5-4038	chr5	136331193	136331285	+	9.64	0.818	16.000000	14.5	1.0	14.50	4.52e-12	23.84	5.92e-15	0.97
chr5-4414	chr5	136677812	136677904	+	9.64	0.873	14.500000	14.5	2.0	7.25	2.93e-08	5.83	3.98e-07	0.97
chr5-4730	chr5	138663481	138663573	+	9.64	0.875	13.500000	14.5	3.5	4.14	1.86e-05	31.23	1.56e-16	1.04
chr5-4731	chr5	139654982	139655074	+	9.64	0.812	13.500000	14.5	2.5	5.80	4.20e-07	37.63	1.24e-17	0.97
chr5-4288	chr5	142549533	142549625	+	9.64	0.779	15.000000	14.5	3.0	4.83	3.40e-06	4.18	1.69e-05	0.90
chr5-4289	chr5	143199608	143199700	+	9.64	0.791	15.000000	14.5	2.0	7.25	2.93e-08	19.52	8.50e-14	0.90
chr5-4432	chr5	144472351	144472443	+	9.64	0.822	14.500000	14.5	2.0	7.25	2.93e-08	25.60	2.28e-15	0.93
chr5-4740	chr5	145830717	145830809	+	9.64	0.882	13.500000	14.5	0.5	29.00	4.25e-16	34.32	4.34e-17	0.97
chr5-4439	chr5	149262673	149262765	+	9.64	0.829	14.500000	14.5	2.5	5.80	4.20e-07	17.16	4.66e-13	0.93
chr5-4442	chr5	150978949	150979041	+	9.64	0.697	14.500000	14.5	1.0	14.50	4.52e-12	9.21	1.52e-09	0.90
chr6-3734	chr6	4923483	4923575	+	9.64	0.859	15.000000	14.5	1.0	14.50	4.52e-12	5.38	1.01e-06	0.93
chr6-3839	chr6	5274867	5274959	+	9.64	0.743	14.500000	14.5	3.5	4.14	1.86e-05	12.30	3.85e-11	0.90
chr6-4093	chr6	30107037	30107129	+	9.64	0.790	13.500000	14.5	2.5	5.80	4.20e-07	24.79	3.51e-15	1.00
chr6-3971	chr6	37304627	37304719	+	9.64	0.837	14.000000	14.5	2.5	5.80	4.20e-07	8.44	4.52e-09	0.93
chr6-3855	chr6	38851327	38851419	+	9.64	0.695	14.500000	14.5	2.5	5.80	4.20e-07	4.93	2.70e-06	0.90
chr6-3751	chr6	47138368	47138460	+	9.64	0.771	15.000000	14.5	0.5	29.00	4.25e-16	16.70	6.65e-13	0.93
chr6-4111	chr6	50476870	50476962	+	9.64	0.828	13.500000	14.5	2.0	7.25	2.93e-08	32.53	8.97e-17	1.09
chr6-3759	chr6	54006968	54007060	+	9.64	0.688	15.000000	14.5	3.5	4.14	1.86e-05	9.88	6.27e-10	0.93
chr6-3761	chr6	54677523	54677615	+	9.64	0.557	15.000000	14.5	3.0	4.83	3.40e-06	9.08	1.82e-09	0.90
chr6-3762	chr6	55461917	55462009	+	9.64	0.875	15.000000	14.5	2.5	5.80	4.20e-07	23.48	7.25e-15	0.93
chr6-4118	chr6	56859057	56859149	+	9.64	0.784	13.500000	14.5	1.0	14.50	4.52e-12	30.92	1.78e-16	1.00
chr6-3766	chr6	65383313	65383405	+	9.64	0.780	15.000000	14.5	3.0	4.83	3.40e-06	21.10	3.02e-14	0.97
chr6-3869	chr6	71577413	71577505	+	9.64	0.882	14.500000	14.5	2.0	7.25	2.93e-08	10.04	5.12e-10	0.93
chr6-3778	chr6	86543540	86543632	+	9.64	0.795	15.000000	14.5	2.5	5.80	4.20e-07	15.62	1.61e-12	0.90
chr6-3907	chr6	108852341	108852433	+	9.64	0.740	14.500000	14.5	1.5	9.67	8.30e-10	16.70	6.65e-13	0.90
chr6-3795	chr6	113122722	113122814	+	9.64	0.808	15.000000	14.5	2.5	5.80	4.20e-07	31.23	1.56e-16	0.93
chr6-4158	chr6	113195743	113195835	+	9.64	0.772	13.500000	14.5	3.5	4.14	1.86e-05	34.32	4.34e-17	0.97
chr6-4423	chr6	115648843	115648935	+	9.64	0.886	12.500000	14.5	2.0	7.25	2.93e-08	20.96	3.30e-14	1.09
chr6-4167	chr6	119353169	119353261	+	9.64	0.855	13.500000	14.5	1.0	14.50	4.52e-12	16.27	9.41e-13	0.97
chr6-3805	chr6	120686715	120686807	+	9.64	0.909	15.000000	14.5	2.0	7.25	2.93e-08	47.32	5.43e-19	0.93
chr6-3916	chr6	121210748	121210840	+	9.64	0.821	14.500000	14.5	1.5	9.67	8.30e-10	18.70	1.50e-13	1.04
chr6-3919	chr6	122714003	122714095	+	9.64	0.686	14.500000	14.5	3.5	4.14	1.86e-05	10.96	1.69e-10	0.90
chr6-3603	chr6	127396525	127396617	+	9.64	0.753	16.000000	14.5	2.5	5.80	4.20e-07	25.19	2.83e-15	0.97
chr6-4060	chr6	129053313	129053405	+	9.64	0.827	14.000000	14.5	2.5	5.80	4.20e-07	23.31	8.01e-15	0.97
chr6-4190	chr6	129206195	129206287	+	9.64	0.843	13.500000	14.5	2.0	7.25	2.93e-08	13.07	1.75e-11	0.97
chr6-4061	chr6	129225402	129225494	+	9.64	0.784	14.000000	14.5	3.5	4.14	1.86e-05	9.64	8.60e-10	0.93
chr6-3716	chr6	131231633	131231725	+	9.64	0.704	15.500000	14.5	3.5	4.14	1.86e-05	18.16	2.21e-13	0.97
chr6-4075	chr6	145240011	145240103	+	9.64	0.791	14.000000	14.5	2.0	7.25	2.93e-08	6.44	1.22e-07	1.00
chr7-5463	chr7	3546921	3547013	+	9.64	0.703	12.500000	14.5	1.0	14.50	4.52e-12	19.77	7.19e-14	1.09
chr7-4898	chr7	20057993	20058085	+	9.64	0.761	14.500000	14.5	2.5	5.80	4.20e-07	6.02	2.73e-07	0.93
chr7-5043	chr7	25121058	25121150	+	9.64	0.792	14.000000	14.5	2.0	7.25	2.93e-08	18.59	1.62e-13	0.97
chr7-4767	chr7	25148346	25148438	+	9.64	0.740	15.000000	14.5	3.5	4.14	1.86e-05	7.81	1.18e-08	0.90
chr7-4770	chr7	26221840	26221932	+	9.64	0.704	15.000000	14.5	3.0	4.83	3.40e-06	5.94	3.19e-07	0.90
chr7-5485	chr7	26264588	26264680	+	9.64	0.833	12.500000	14.5	2.0	7.25	2.93e-08	5.28	1.26e-06	1.04
chr7-4489	chr7	31591115	31591207	+	9.64	0.878	16.000000	14.5	3.5	4.14	1.86e-05	27.64	8.12e-16	0.97
chr7-5652	chr7	35952161	35952253	+	9.64	0.822	12.000000	14.5	3.0	4.83	3.40e-06	4.63	5.54e-06	1.14
chr7-4789	chr7	54009642	54009734	+	9.64	0.761	15.000000	14.5	2.0	7.25	2.93e-08	15.77	1.41e-12	0.90
chr7-4936	chr7	57006655	57006747	+	9.64	0.849	14.500000	14.5	2.0	7.25	2.93e-08	11.83	6.33e-11	0.93
chr7-5369	chr7	71209887	71209979	+	9.64	0.763	13.000000	14.5	3.0	4.83	3.40e-06	13.76	8.96e-12	1.00
chr7-4797	chr7	74500926	74501018	+	9.64	0.760	15.000000	14.5	2.0	7.25	2.93e-08	8.85	2.52e-09	0.90
chr7-4801	chr7	80597991	80598083	+	9.64	0.794	15.000000	14.5	1.5	9.67	8.30e-10	4.76	4.03e-06	0.90
chr7-4802	chr7	82786839	82786931	+	9.64	0.599	15.000000	14.5	3.0	4.83	3.40e-06	4.57	6.42e-06	0.90
chr7-4951	chr7	86494777	86494869	+	9.64	0.875	14.500000	14.5	1.0	14.50	4.52e-12	30.32	2.33e-16	0.97
chr7-5100	chr7	88312174	88312266	+	9.64	0.882	14.000000	14.5	3.5	4.14	1.86e-05	17.95	2.58e-13	1.00
chr7-5238	chr7	97146634	97146726	+	9.64	0.784	13.500000	14.5	3.5	4.14	1.86e-05	17.35	4.03e-13	1.00
chr7-4972	chr7	108028229	108028321	+	9.64	0.765	14.500000	14.5	2.0	7.25	2.93e-08	16.35	8.79e-13	0.90
chr7-4554	chr7	109119762	109119854	+	9.64	0.629	16.000000	14.5	2.5	5.80	4.20e-07	4.28	1.29e-05	0.93
chr7-5262	chr7	111379863	111379955	+	9.64	0.843	13.500000	14.5	1.0	14.50	4.52e-12	34.32	4.34e-17	0.97
chr7-4979	chr7	112926492	112926584	+	9.64	0.664	14.500000	14.5	2.5	5.80	4.20e-07	5.08	1.94e-06	0.90
chr7-4829	chr7	116165114	116165206	+	9.64	0.793	15.000000	14.5	2.0	7.25	2.93e-08	17.07	5.01e-13	0.93
chr7-5414	chr7	117379790	117379882	+	9.64	0.825	13.000000	14.5	3.5	4.14	1.86e-05	19.40	9.23e-14	1.00
chr7-4699	chr7	117392264	117392356	+	9.64	0.822	15.500000	14.5	0.5	29.00	4.25e-16	16.02	1.15e-12	0.90
chr7-5416	chr7	117959734	117959826	+	9.64	0.807	13.000000	14.5	2.0	7.25	2.93e-08	30.32	2.33e-16	1.00
chr7-5423	chr7	121425295	121425387	+	9.64	0.840	13.000000	14.5	2.5	5.80	4.20e-07	19.52	8.50e-14	1.04
chr7-4708	chr7	121627453	121627545	+	9.64	0.845	15.500000	14.5	2.0	7.25	2.93e-08	9.95	5.79e-10	0.93
chr7-4838	chr7	123374911	123375003	+	9.64	0.711	15.000000	14.5	1.0	14.50	4.52e-12	22.80	1.08e-14	0.90
chr7-5149	chr7	132737555	132737647	+	9.64	0.783	14.000000	14.5	3.0	4.83	3.40e-06	11.00	1.61e-10	1.00
