# HOMER Peaks
# Peak finding parameters:
# tag directory = Anat_WT_2w_LPS_noRC_1_S5
#
# total peaks = 7295
# peak size = 119
# peaks found using tags on both strands
# minimum distance between peaks = 238
# fragment length = 300
# genome size = 2000000000
# Total tags = 17871104.0
# Total tags in peaks = 193815.5
# Approximate IP efficiency = 1.08%
# tags per bp = 0.007164
# expected tags per peak = 0.852
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 3.051904e-07
# FDR tag threshold = 9.0
# number of putative peaks = 82561
#
# input tag directory = Anat_WT_2w_LPS_noRC_1_S5
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 74008
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 1247
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 11
#
# cmd = findPeaks Anat_WT_2w_LPS_noRC_1_S5 -o Anat_WT_2w_LPS_noRC_1_S5.peaks.txt -style factor -fragLength 300 -i Anat_WT_2w_LPS_noRC_1_S5
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr15-2254	chr15	64165757	64165875	+	9.51	0.747	16.000000	17.0	3.5	4.86	1.87e-07	12.55	1.37e-13	1.03
chr15-2266	chr15	75845698	75845816	+	9.51	0.900	16.000000	17.0	1.0	17.00	1.09e-15	28.81	1.99e-19	1.06
chr15-2588	chr15	80120015	80120133	+	9.51	0.805	13.500000	17.0	3.5	4.86	1.87e-07	27.15	5.27e-19	1.22
chr15-2133	chr15	80776411	80776529	+	9.51	0.824	17.000000	17.0	3.0	5.67	2.16e-08	4.08	1.94e-06	0.94
chr15-2202	chr15	82916487	82916605	+	9.51	0.885	16.500000	17.0	4.0	4.25	1.13e-06	30.69	7.05e-20	0.99
chr15-2090	chr15	96585840	96585958	+	9.51	0.675	17.500000	17.0	2.5	6.80	1.56e-09	4.40	7.19e-07	0.94
chr16-1882	chr16	32465911	32466029	+	9.51	0.800	15.500000	17.0	3.5	4.86	1.87e-07	21.72	2.00e-17	1.03
chr16-2056	chr16	45685069	45685187	+	9.51	0.906	14.000000	17.0	2.0	8.50	5.61e-11	29.41	1.42e-19	1.27
chr17-2539	chr17	24574189	24574307	+	9.51	0.831	16.000000	17.0	4.0	4.25	1.13e-06	25.66	1.32e-18	0.99
chr17-2418	chr17	25422055	25422173	+	9.51	0.831	17.000000	17.0	2.0	8.50	5.61e-11	7.01	1.01e-09	0.96
chr17-2607	chr17	28185510	28185628	+	9.51	0.788	15.500000	17.0	3.5	4.86	1.87e-07	29.41	1.42e-19	1.06
chr17-2428	chr17	30163723	30163841	+	9.51	0.836	17.000000	17.0	3.0	5.67	2.16e-08	9.17	1.78e-11	0.99
chr17-2843	chr17	48256778	48256896	+	9.51	0.866	14.000000	17.0	1.0	17.00	1.09e-15	12.55	1.37e-13	1.14
chr18-1574	chr18	12087612	12087730	+	9.51	0.733	17.000000	17.0	4.0	4.25	1.13e-06	8.38	6.98e-11	0.94
chr18-1715	chr18	47068902	47069020	+	9.51	0.784	15.500000	17.0	3.5	4.86	1.87e-07	20.02	7.45e-17	1.14
chr19-1517	chr19	6492229	6492347	+	9.51	0.875	16.500000	17.0	2.0	8.50	5.61e-11	15.10	7.32e-15	0.99
chr19-1611	chr19	29429471	29429589	+	9.51	0.818	15.500000	17.0	4.0	4.25	1.13e-06	8.74	3.67e-11	1.06
chr19-1805	chr19	29895594	29895712	+	9.51	0.944	13.500000	17.0	0.5	34.00	1.30e-20	14.12	2.13e-14	1.18
chr19-1756	chr19	32042551	32042669	+	9.51	0.837	14.000000	17.0	1.5	11.33	6.74e-13	7.49	3.75e-10	1.14
chrX-1160	chrX	12254638	12254756	+	9.51	0.917	14.000000	17.0	2.5	6.80	1.56e-09	4.20	1.32e-06	1.18
chrX-1050	chrX	57274911	57275029	+	9.51	0.833	16.000000	17.0	3.5	4.86	1.87e-07	15.10	7.32e-15	1.03
chrX-1029	chrX	156317565	156317683	+	9.51	0.740	16.500000	17.0	3.5	4.86	1.87e-07	21.72	2.00e-17	0.96
chrX-1095	chrX	163772645	163772763	+	9.51	0.805	15.500000	17.0	3.5	4.86	1.87e-07	8.71	3.85e-11	1.03
chrX-1155	chrX	164255410	164255528	+	9.51	0.878	14.500000	17.0	3.0	5.67	2.16e-08	29.41	1.42e-19	1.14
chr1-3273	chr1	37791803	37791921	+	9.23	0.819	16.500000	16.5	4.0	4.12	4.89e-06	38.59	3.88e-20	0.94
chr1-3355	chr1	39612724	39612842	+	9.23	0.763	16.000000	16.5	3.0	5.50	1.24e-07	24.69	3.89e-17	0.97
chr1-3192	chr1	58507487	58507605	+	9.23	0.812	17.000000	16.5	3.5	4.71	9.18e-07	7.27	2.83e-09	0.97
chr1-3371	chr1	74927459	74927577	+	9.23	0.776	16.000000	16.5	4.0	4.12	4.89e-06	24.25	5.11e-17	0.97
chr1-3802	chr1	83742730	83742848	+	9.23	0.895	14.000000	16.5	1.5	11.00	7.68e-12	33.83	3.01e-19	1.11
chr1-3571	chr1	88307720	88307838	+	9.23	0.806	15.000000	16.5	2.5	6.60	1.07e-08	4.66	1.06e-06	1.00
chr1-3576	chr1	91839911	91840029	+	9.23	0.863	15.000000	16.5	2.5	6.60	1.07e-08	13.70	3.02e-13	1.00
chr1-3401	chr1	142097279	142097397	+	9.23	0.859	16.000000	16.5	2.0	8.25	4.80e-10	31.50	9.11e-19	0.97
chr1-3320	chr1	154453473	154453591	+	9.23	0.867	16.500000	16.5	4.0	4.12	4.89e-06	14.81	9.44e-14	0.94
chr1-3732	chr1	168249402	168249520	+	9.23	0.850	14.500000	16.5	2.5	6.60	1.07e-08	22.28	1.87e-16	1.04
chr1-3747	chr1	182952462	182952580	+	9.23	0.878	14.500000	16.5	2.5	6.60	1.07e-08	5.66	8.46e-08	1.04
chr1-3526	chr1	196665579	196665697	+	9.23	0.859	15.500000	16.5	2.5	6.60	1.07e-08	30.11	1.83e-18	0.97
chr2-4751	chr2	6304553	6304671	+	9.23	0.815	13.500000	16.5	3.5	4.71	9.18e-07	13.98	2.24e-13	1.11
chr2-4013	chr2	24799993	24800111	+	9.23	0.872	16.500000	16.5	4.0	4.12	4.89e-06	6.99	4.86e-09	0.97
chr2-4242	chr2	35400310	35400428	+	9.23	0.828	15.500000	16.5	4.0	4.12	4.89e-06	10.96	8.09e-12	1.00
chr2-4039	chr2	72354566	72354684	+	9.23	0.878	16.500000	16.5	2.5	6.60	1.07e-08	30.11	1.83e-18	0.94
chr2-4259	chr2	72904431	72904549	+	9.23	0.718	15.500000	16.5	4.0	4.12	4.89e-06	14.89	8.71e-14	0.97
chr2-4047	chr2	84474431	84474549	+	9.23	0.576	16.500000	16.5	3.0	5.50	1.24e-07	5.72	7.37e-08	0.91
chr2-4055	chr2	93650240	93650358	+	9.23	0.859	16.500000	16.5	3.5	4.71	9.18e-07	16.21	2.43e-14	0.94
chr2-4552	chr2	131252383	131252501	+	9.23	0.765	14.500000	16.5	2.5	6.60	1.07e-08	5.89	4.96e-08	1.07
chr2-4991	chr2	142638897	142639015	+	9.23	0.868	13.000000	16.5	3.0	5.50	1.24e-07	25.61	2.21e-17	1.25
chr2-4445	chr2	144024575	144024693	+	9.23	0.670	15.000000	16.5	2.5	6.60	1.07e-08	12.12	1.84e-12	1.00
chr2-4451	chr2	152873978	152874096	+	9.23	0.817	15.000000	16.5	3.0	5.50	1.24e-07	15.66	4.11e-14	1.00
chr2-4190	chr2	154199807	154199925	+	9.23	0.857	16.000000	16.5	2.5	6.60	1.07e-08	4.60	1.26e-06	1.00
chr2-4453	chr2	156323830	156323948	+	9.23	0.824	15.000000	16.5	3.0	5.50	1.24e-07	34.96	1.12e-19	1.04
chr2-4454	chr2	157640180	157640298	+	9.23	0.731	15.000000	16.5	4.0	4.12	4.89e-06	11.28	5.34e-12	1.00
chr2-4460	chr2	162794245	162794363	+	9.23	0.852	15.000000	16.5	0.5	33.00	4.42e-19	11.05	7.20e-12	1.04
chr3-2716	chr3	34548717	34548835	+	9.23	0.694	15.500000	16.5	3.5	4.71	9.18e-07	9.13	1.13e-10	0.97
chr3-2721	chr3	37533671	37533789	+	9.23	0.857	15.500000	16.5	3.5	4.71	9.18e-07	20.60	6.15e-16	1.00
chr3-2515	chr3	68450429	68450547	+	9.23	0.836	17.000000	16.5	3.5	4.71	9.18e-07	13.50	3.77e-13	0.91
chr3-2736	chr3	79346646	79346764	+	9.23	0.815	15.500000	16.5	4.0	4.12	4.89e-06	10.83	9.63e-12	0.97
chr3-2812	chr3	82806245	82806363	+	9.23	0.917	15.000000	16.5	4.0	4.12	4.89e-06	14.35	1.52e-13	1.07
chr3-2818	chr3	87739747	87739865	+	9.23	0.818	15.000000	16.5	3.5	4.71	9.18e-07	26.60	1.23e-17	1.04
chr3-2596	chr3	94833996	94834114	+	9.23	0.868	16.500000	16.5	2.5	6.60	1.07e-08	4.36	2.44e-06	0.97
chr3-2994	chr3	95952052	95952170	+	9.23	0.831	14.000000	16.5	2.0	8.25	4.80e-10	20.76	5.48e-16	1.11
chr3-2833	chr3	104917333	104917451	+	9.23	0.855	15.000000	16.5	2.5	6.60	1.07e-08	37.03	7.40e-20	1.00
chr3-2692	chr3	105566450	105566568	+	9.23	0.814	16.000000	16.5	2.5	6.60	1.07e-08	13.77	1.78e-13	1.04
chr3-2628	chr3	146316667	146316785	+	9.23	0.750	16.500000	16.5	3.5	4.71	9.18e-07	9.35	8.05e-11	0.91
chr3-2564	chr3	151784495	151784613	+	9.23	0.624	17.000000	16.5	3.5	4.71	9.18e-07	9.13	1.13e-10	0.94
chr4-3366	chr4	88344825	88344943	+	9.23	0.763	15.500000	16.5	2.5	6.60	1.07e-08	5.50	1.23e-07	1.00
chr4-3924	chr4	117889476	117889594	+	9.23	0.873	13.000000	16.5	2.5	6.60	1.07e-08	22.52	9.92e-17	1.25
chr4-3482	chr4	122540145	122540263	+	9.23	0.815	15.000000	16.5	2.0	8.25	4.80e-10	11.61	3.48e-12	1.00
chr4-3226	chr4	134236620	134236738	+	9.23	0.841	16.500000	16.5	4.0	4.12	4.89e-06	6.85	6.42e-09	0.94
chr4-3316	chr4	134716183	134716301	+	9.23	0.792	16.000000	16.5	2.0	8.25	4.80e-10	21.41	3.43e-16	1.00
chr4-3235	chr4	140115620	140115738	+	9.23	0.705	16.500000	16.5	3.0	5.50	1.24e-07	12.69	9.45e-13	0.94
chr5-3293	chr5	17542129	17542247	+	9.23	0.652	15.000000	16.5	3.5	4.71	9.18e-07	14.35	1.52e-13	1.00
chr5-3526	chr5	90834396	90834514	+	9.23	0.893	14.000000	16.5	2.0	8.25	4.80e-10	14.89	8.71e-14	1.07
chr5-3417	chr5	91090567	91090685	+	9.23	0.873	14.500000	16.5	3.5	4.71	9.18e-07	28.54	4.17e-18	1.11
chr5-3623	chr5	91406377	91406495	+	9.23	0.857	13.500000	16.5	3.0	5.50	1.24e-07	27.68	6.70e-18	1.11
chr5-3244	chr5	101157936	101158054	+	9.23	0.805	15.500000	16.5	2.0	8.25	4.80e-10	19.30	1.66e-15	0.97
chr5-3980	chr5	112639271	112639389	+	9.23	0.871	12.000000	16.5	4.0	4.12	4.89e-06	17.45	7.56e-15	1.31
chr5-3178	chr5	121701945	121702063	+	9.23	0.795	16.000000	16.5	4.0	4.12	4.89e-06	6.46	1.42e-08	0.94
chr5-3261	chr5	121842857	121842975	+	9.23	0.843	15.500000	16.5	1.5	11.00	7.68e-12	5.88	5.10e-08	1.00
chr5-3876	chr5	129569324	129569442	+	9.23	0.865	12.500000	16.5	3.0	5.50	1.24e-07	34.25	2.48e-19	1.25
chr5-3277	chr5	141294746	141294864	+	9.23	0.759	15.500000	16.5	4.0	4.12	4.89e-06	4.81	7.16e-07	0.97
chr5-3475	chr5	148143281	148143399	+	9.23	0.896	14.500000	16.5	0.5	33.00	4.42e-19	42.18	6.02e-21	1.07
chr6-2563	chr6	17360476	17360594	+	9.23	0.654	17.500000	16.5	4.0	4.12	4.89e-06	7.08	4.07e-09	0.97
chr6-2709	chr6	21923585	21923703	+	9.23	0.825	16.500000	16.5	1.5	11.00	7.68e-12	21.75	2.70e-16	0.94
chr6-2872	chr6	56641405	56641523	+	9.23	0.802	15.500000	16.5	3.5	4.71	9.18e-07	26.86	1.06e-17	1.00
chr6-2885	chr6	84687085	84687203	+	9.23	0.821	15.500000	16.5	1.5	11.00	7.68e-12	25.55	1.43e-17	1.00
chr6-3222	chr6	89630322	89630440	+	9.23	0.851	13.500000	16.5	2.0	8.25	4.80e-10	15.57	4.47e-14	1.11
chr6-2896	chr6	97400965	97401083	+	9.23	0.800	15.500000	16.5	3.5	4.71	9.18e-07	9.26	9.32e-11	1.00
chr6-3071	chr6	97742255	97742373	+	9.23	0.859	14.500000	16.5	3.0	5.50	1.24e-07	8.25	4.77e-10	1.07
chr6-3243	chr6	116418232	116418350	+	9.23	0.789	13.500000	16.5	3.5	4.71	9.18e-07	41.52	1.24e-20	1.16
chr6-2689	chr6	124667502	124667620	+	9.23	0.753	17.000000	16.5	3.5	4.71	9.18e-07	4.03	6.52e-06	0.94
chr6-2771	chr6	134481439	134481557	+	9.23	0.845	16.500000	16.5	4.0	4.12	4.89e-06	6.59	1.10e-08	1.00
chr7-4026	chr7	6871140	6871258	+	9.23	0.901	12.500000	16.5	1.0	16.50	1.87e-14	44.92	3.64e-21	1.20
chr7-3470	chr7	46897887	46898005	+	9.23	0.829	15.500000	16.5	3.0	5.50	1.24e-07	19.86	1.08e-15	1.04
chr7-3473	chr7	52564982	52565100	+	9.23	0.905	15.500000	16.5	2.0	8.25	4.80e-10	5.54	1.14e-07	1.00
chr7-3309	chr7	56526129	56526247	+	9.23	0.775	16.500000	16.5	4.0	4.12	4.89e-06	6.54	1.21e-08	0.94
chr7-3688	chr7	106513749	106513867	+	9.23	0.831	14.500000	16.5	2.5	6.60	1.07e-08	16.21	2.43e-14	1.07
chr7-3431	chr7	118371129	118371247	+	9.23	0.596	16.000000	16.5	3.5	4.71	9.18e-07	11.28	5.34e-12	0.94
chr8-2942	chr8	47391219	47391337	+	9.23	0.855	15.000000	16.5	3.5	4.71	9.18e-07	28.54	4.17e-18	1.04
chr8-2943	chr8	47594001	47594119	+	9.23	0.762	15.000000	16.5	4.0	4.12	4.89e-06	9.65	5.14e-11	1.04
chr8-3222	chr8	59009271	59009389	+	9.23	0.955	13.500000	16.5	1.5	11.00	7.68e-12	26.86	1.06e-17	1.20
chr8-2869	chr8	68907568	68907686	+	9.23	0.769	15.500000	16.5	4.0	4.12	4.89e-06	4.94	5.08e-07	0.97
chr8-2816	chr8	97073552	97073670	+	9.23	0.784	16.000000	17.0	2.5	6.80	1.56e-09	11.56	3.71e-12	1.00
chr8-3341	chr8	107965500	107965618	+	9.23	0.787	13.000000	16.5	4.0	4.12	4.89e-06	27.96	5.73e-18	1.20
chr9-2875	chr9	28556623	28556741	+	9.23	0.875	15.000000	17.0	3.0	5.67	2.16e-08	28.92	3.87e-17	1.01
chr9-2956	chr9	31156538	31156656	+	9.23	0.847	14.500000	16.5	3.0	5.50	1.24e-07	20.30	7.71e-16	1.04
chr9-2663	chr9	32338683	32338801	+	9.23	0.687	16.500000	16.5	3.5	4.71	9.18e-07	6.09	3.19e-08	0.91
chr9-3328	chr9	42596669	42596787	+	9.23	0.899	12.500000	16.5	2.5	6.60	1.07e-08	29.78	2.16e-18	1.25
chr9-2756	chr9	56112625	56112743	+	9.23	0.657	16.000000	16.5	3.0	5.50	1.24e-07	7.99	2.57e-09	0.94
chr9-2682	chr9	63777926	63778044	+	9.23	0.831	16.500000	16.5	4.0	4.12	4.89e-06	11.56	3.71e-12	0.91
chr9-2987	chr9	65240878	65240996	+	9.23	0.840	14.500000	16.5	3.0	5.50	1.24e-07	25.14	2.94e-17	1.04
chr9-2900	chr9	69205756	69205874	+	9.23	0.843	15.000000	17.0	3.5	4.86	1.87e-07	49.82	7.19e-22	1.07
chr9-2762	chr9	79825596	79825714	+	9.23	0.792	16.000000	16.5	4.0	4.12	4.89e-06	30.45	1.54e-18	0.94
chr9-2923	chr9	99399908	99400026	+	9.23	0.899	15.000000	16.5	3.5	4.71	9.18e-07	30.19	1.09e-18	1.04
chr9-2790	chr9	116030735	116030853	+	9.23	0.708	16.000000	16.5	4.0	4.12	4.89e-06	4.43	2.04e-06	0.97
chr10-2801	chr10	22030127	22030245	+	9.23	0.814	16.500000	17.0	3.5	4.86	1.87e-07	5.00	4.31e-07	0.94
chr10-2888	chr10	25062716	25062834	+	9.23	0.859	16.000000	16.5	2.5	6.60	1.07e-08	36.53	9.11e-20	0.94
chr10-3172	chr10	80903918	80904036	+	9.23	0.877	14.500000	16.5	1.5	11.00	7.68e-12	28.25	4.89e-18	1.04
chr10-3014	chr10	108690613	108690731	+	9.23	0.824	15.500000	16.5	3.5	4.71	9.18e-07	20.30	7.71e-16	0.97
chr10-3094	chr10	109437833	109437951	+	9.23	0.825	15.000000	16.5	4.0	4.12	4.89e-06	8.70	2.26e-10	1.04
chr10-3099	chr10	116031400	116031518	+	9.23	0.779	15.000000	16.5	2.5	6.60	1.07e-08	26.10	1.66e-17	1.00
chr11-4658	chr11	32525834	32525952	+	9.23	0.766	12.500000	16.5	3.0	5.50	1.24e-07	7.25	2.94e-09	1.20
chr11-3755	chr11	48727218	48727336	+	9.23	0.866	16.500000	16.5	3.5	4.71	9.18e-07	27.68	6.70e-18	0.97
chr11-3660	chr11	57401437	57401555	+	9.23	0.774	17.000000	16.5	4.0	4.12	4.89e-06	23.22	9.92e-17	0.91
chr11-4221	chr11	72885479	72885597	+	9.23	0.929	14.500000	16.5	3.0	5.50	1.24e-07	39.14	3.11e-20	1.07
chr11-3880	chr11	74432758	74432876	+	9.23	0.803	16.000000	16.5	4.0	4.12	4.89e-06	49.82	7.19e-22	0.94
chr11-3776	chr11	76811741	76811859	+	9.23	0.714	16.500000	16.5	3.5	4.71	9.18e-07	6.87	4.07e-09	1.04
chr11-4016	chr11	101021606	101021724	+	9.23	0.919	15.500000	16.5	2.0	8.25	4.80e-10	17.34	8.32e-15	1.04
chr12-2019	chr12	36797438	36797556	+	9.23	0.722	16.000000	16.5	1.5	11.00	7.68e-12	10.70	1.14e-11	0.97
chr12-2396	chr12	55199906	55200024	+	9.23	0.918	13.000000	16.5	3.0	5.50	1.24e-07	36.05	1.12e-19	1.16
chr12-2553	chr12	56619040	56619158	+	9.23	0.863	12.000000	16.5	2.5	6.60	1.07e-08	38.06	4.83e-20	1.25
chr12-2138	chr12	72412697	72412815	+	9.23	0.815	15.000000	16.5	2.5	6.60	1.07e-08	4.69	9.76e-07	1.04
chr12-2208	chr12	102123942	102124060	+	9.23	0.785	14.500000	16.5	3.5	4.71	9.18e-07	10.83	9.63e-12	1.04
chr12-2054	chr12	112174624	112174742	+	9.23	0.841	16.000000	16.5	3.0	5.50	1.24e-07	6.14	2.83e-08	1.04
chr13-2338	chr13	20820062	20820180	+	9.23	0.778	16.000000	16.5	3.5	4.71	9.18e-07	35.59	1.37e-19	0.97
chr13-2276	chr13	31078918	31079036	+	9.23	0.675	16.500000	16.5	4.0	4.12	4.89e-06	7.12	3.79e-09	0.91
chr13-2290	chr13	46353302	46353420	+	9.23	0.776	16.500000	17.0	3.0	5.67	2.16e-08	11.42	4.46e-12	0.97
chr13-2417	chr13	52698788	52698906	+	9.23	0.632	15.500000	16.5	4.0	4.12	4.89e-06	7.83	1.00e-09	1.00
chr13-2739	chr13	63215459	63215577	+	9.23	0.824	13.500000	16.5	4.0	4.12	4.89e-06	8.60	1.72e-10	1.16
chr13-2581	chr13	94489017	94489135	+	9.23	0.833	14.500000	16.5	3.5	4.71	9.18e-07	24.69	3.89e-17	1.04
chr13-2447	chr13	108707918	108708036	+	9.23	0.861	15.500000	16.5	3.5	4.71	9.18e-07	20.00	9.64e-16	0.97
chr13-2388	chr13	112884493	112884611	+	9.23	0.785	16.000000	16.5	4.0	4.12	4.89e-06	25.85	1.92e-17	0.94
chr14-1930	chr14	33701828	33701946	+	9.23	0.697	15.500000	16.5	3.5	4.71	9.18e-07	37.54	5.99e-20	1.00
chr14-1833	chr14	48162124	48162242	+	9.23	0.680	16.500000	16.5	3.5	4.71	9.18e-07	11.71	3.07e-12	0.94
chr14-1937	chr14	55740923	55741041	+	9.23	0.810	15.500000	16.5	3.0	5.50	1.24e-07	26.10	1.66e-17	1.00
chr14-1943	chr14	61330561	61330679	+	9.23	0.802	15.500000	16.5	3.0	5.50	1.24e-07	7.68	1.32e-09	1.00
chr14-1795	chr14	73657304	73657422	+	9.23	0.734	17.000000	16.5	2.0	8.25	4.80e-10	10.26	2.11e-11	0.91
chr14-1957	chr14	104290143	104290261	+	9.23	0.753	15.500000	16.5	4.0	4.12	4.89e-06	19.43	1.49e-15	1.00
chr15-2643	chr15	59815561	59815679	+	9.23	0.855	13.000000	16.5	3.5	4.71	9.18e-07	31.14	1.09e-18	1.20
chr15-2252	chr15	62183041	62183159	+	9.23	0.770	16.000000	17.0	2.5	6.80	1.56e-09	21.96	1.46e-16	1.00
chr15-2134	chr15	80858080	80858198	+	9.23	0.733	17.000000	16.5	3.5	4.71	9.18e-07	23.42	8.71e-17	0.91
chr15-2404	chr15	93269255	93269373	+	9.23	0.849	15.000000	16.5	2.0	8.25	4.80e-10	10.66	1.21e-11	1.04
chr15-2410	chr15	98540975	98541093	+	9.23	0.883	15.000000	16.5	3.5	4.71	9.18e-07	13.50	3.77e-13	1.00
chr15-2299	chr15	101172361	101172479	+	9.23	0.803	16.000000	16.5	2.5	6.60	1.07e-08	11.97	2.24e-12	0.97
chr16-1771	chr16	21122998	21123116	+	9.23	0.895	16.500000	17.0	0.5	34.00	1.30e-20	37.54	5.99e-20	0.97
chr16-1933	chr16	26302281	26302399	+	9.23	0.867	15.000000	16.5	2.0	8.25	4.80e-10	23.83	6.69e-17	1.04
chr16-1781	chr16	31540595	31540713	+	9.23	0.819	16.500000	16.5	2.0	8.25	4.80e-10	28.54	4.17e-18	0.94
chr16-1987	chr16	33155198	33155316	+	9.23	0.877	14.500000	16.5	3.5	4.71	9.18e-07	9.19	1.03e-10	1.11
chr16-2093	chr16	33306799	33306917	+	9.23	0.750	13.500000	16.5	2.0	8.25	4.80e-10	22.46	1.65e-16	1.16
chr17-2805	chr17	12609183	12609301	+	9.23	0.892	14.000000	16.5	2.5	6.60	1.07e-08	19.57	1.34e-15	1.07
chr17-2657	chr17	22554618	22554736	+	9.23	0.863	15.000000	16.5	2.0	8.25	4.80e-10	36.05	1.12e-19	1.07
chr17-2987	chr17	28510859	28510977	+	9.23	0.878	13.000000	16.5	2.5	6.60	1.07e-08	19.86	1.08e-15	1.20
chr17-2545	chr17	29019412	29019530	+	9.23	0.753	16.000000	16.5	0.5	33.00	4.42e-19	15.14	6.81e-14	0.97
chr17-2919	chr17	33630168	33630286	+	9.23	0.873	13.500000	16.5	2.5	6.60	1.07e-08	47.24	1.65e-21	1.16
chr17-2831	chr17	35671445	35671563	+	9.23	0.868	14.000000	16.5	4.0	4.12	4.89e-06	25.61	2.21e-17	1.11
chr17-2445	chr17	48415070	48415188	+	9.23	0.561	17.000000	16.5	1.5	11.00	7.68e-12	8.51	3.09e-10	0.91
chr17-2574	chr17	50558344	50558462	+	9.23	0.894	16.000000	16.5	4.0	4.12	4.89e-06	22.83	1.28e-16	1.00
chr17-2628	chr17	56997813	56997931	+	9.23	0.859	15.500000	16.5	3.5	4.71	9.18e-07	16.31	2.22e-14	1.04
chr17-2704	chr17	66086560	66086678	+	9.23	0.758	15.000000	16.5	3.0	5.50	1.24e-07	11.91	2.39e-12	1.00
chr18-1762	chr18	49660540	49660658	+	9.23	0.743	15.000000	16.5	3.0	5.50	1.24e-07	25.85	1.92e-17	1.00
chr18-1725	chr18	61034806	61034924	+	9.23	0.778	15.500000	16.5	4.0	4.12	4.89e-06	34.68	2.04e-19	0.97
chr18-1648	chr18	77921325	77921443	+	9.23	0.840	16.500000	16.5	3.5	4.71	9.18e-07	15.66	4.11e-14	0.94
chr19-1564	chr19	4042229	4042347	+	9.23	0.802	16.000000	16.5	4.0	4.12	4.89e-06	5.78	6.41e-08	0.94
chr19-1567	chr19	6262327	6262445	+	9.23	0.845	16.000000	16.5	4.0	4.12	4.89e-06	16.02	2.90e-14	0.97
chr19-1651	chr19	11239837	11239955	+	9.23	0.831	15.000000	16.5	4.0	4.12	4.89e-06	33.83	3.01e-19	1.07
chr19-1657	chr19	18762177	18762295	+	9.23	0.844	15.000000	16.5	3.0	5.50	1.24e-07	42.16	9.81e-21	1.04
chr19-1750	chr19	24960111	24960229	+	9.23	0.857	14.000000	16.5	3.0	5.50	1.24e-07	28.25	4.89e-18	1.07
chr19-1576	chr19	29522959	29523077	+	9.23	0.727	16.000000	16.5	4.0	4.12	4.89e-06	27.68	6.70e-18	0.97
chr19-1587	chr19	46518831	46518949	+	9.23	0.863	16.000000	16.5	3.0	5.50	1.24e-07	32.62	5.29e-19	0.94
chr19-1997	chr19	60684856	60684974	+	9.23	0.908	12.000000	16.5	2.0	8.25	4.80e-10	19.03	2.05e-15	1.31
chrX-1037	chrX	11724733	11724851	+	9.23	0.854	16.000000	16.5	3.5	4.71	9.18e-07	15.66	4.11e-14	1.00
chrX-1166	chrX	33374522	33374640	+	9.23	0.945	14.000000	16.5	4.0	4.12	4.89e-06	44.92	3.64e-21	1.11
chrX-1140	chrX	50913837	50913955	+	9.23	0.821	14.500000	16.5	3.5	4.71	9.18e-07	8.51	3.09e-10	1.07
chrX-1012	chrX	74823642	74823760	+	9.23	0.774	16.500000	16.5	4.0	4.12	4.89e-06	17.88	3.79e-14	0.91
chrX-968	chrX	147943232	147943350	+	9.23	0.780	17.500000	16.5	3.0	5.50	1.24e-07	40.90	1.57e-20	0.91
chr1-3530	chr1	16568625	16568743	+	8.95	0.808	15.000000	16.0	2.5	6.40	1.07e-08	30.90	7.62e-19	1.00
chr1-4007	chr1	69836984	69837102	+	8.95	0.903	13.000000	16.0	2.5	6.40	1.07e-08	26.57	7.82e-18	1.20
chr1-3464	chr1	87885025	87885143	+	8.95	0.846	15.500000	16.0	2.5	6.40	1.07e-08	29.52	1.54e-18	0.97
chr1-3474	chr1	95975011	95975129	+	8.95	0.824	15.500000	16.0	3.5	4.57	9.18e-07	5.74	4.68e-08	0.97
chr1-3478	chr1	127355240	127355358	+	8.95	0.768	15.500000	16.0	2.5	6.40	1.07e-08	8.80	1.24e-10	1.04
chr1-3586	chr1	129682572	129682690	+	8.95	0.871	15.000000	16.0	3.0	5.33	1.24e-07	15.23	3.84e-13	0.98
chr1-4055	chr1	137684472	137684590	+	8.95	0.871	13.000000	16.0	1.5	10.67	7.68e-12	14.60	7.39e-14	1.16
chr1-3337	chr1	181797772	181797890	+	8.95	0.778	16.500000	16.0	3.5	4.57	9.18e-07	9.63	3.40e-11	0.97
chr1-3864	chr1	191972908	191973026	+	8.95	0.750	14.000000	16.0	3.0	5.33	1.24e-07	21.63	2.52e-15	1.05
chr1-3177	chr1	195701531	195701649	+	8.95	0.573	17.500000	16.0	3.5	4.57	9.18e-07	6.83	4.37e-09	0.94
chr2-4479	chr2	10210274	10210392	+	8.95	0.807	14.500000	16.0	3.5	4.57	9.18e-07	20.92	3.04e-16	1.16
chr2-4606	chr2	10706892	10707010	+	8.95	0.867	14.000000	16.0	3.5	4.57	9.18e-07	32.40	3.64e-19	1.11
