# HOMER Peaks
# Peak finding parameters:
# tag directory = Anat_WT_24h_LPS4
#
# total peaks = 30263
# peak size = 93
# peaks found using tags on both strands
# minimum distance between peaks = 186
# fragment length = 300
# genome size = 2000000000
# Total tags = 12074794.5
# Total tags in peaks = 665922.0
# Approximate IP efficiency = 5.51%
# tags per bp = 0.005500
# expected tags per peak = 0.512
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 1.164261e-06
# FDR tag threshold = 7.0
# number of putative peaks = 119409
#
# input tag directory = Anat_WT_24h_LPS4
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 84059
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 5074
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 13
#
# cmd = findPeaks Anat_WT_24h_LPS4 -o Anat_WT_24h_LPS4.peaks.txt -style factor -fragLength 300 -i Anat_WT_24h_LPS4
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr11-3911	chr11	98804819	98804911	+	14.5	0.779	18.000000	17.5	4.0	4.38	1.13e-06	4.60	5.84e-07	0.92
chr11-3916	chr11	102854362	102854454	+	14.5	0.866	18.000000	17.5	3.0	5.83	2.16e-08	23.45	9.21e-18	0.92
chr11-4052	chr11	107965864	107965956	+	14.5	0.742	17.500000	17.5	4.0	4.38	1.13e-06	31.07	9.25e-20	0.89
chr11-4340	chr11	109209876	109209968	+	14.5	0.754	16.500000	17.5	3.5	5.00	1.87e-07	6.56	3.98e-09	0.98
chr11-4053	chr11	113595045	113595137	+	14.5	0.725	17.500000	17.5	2.0	8.75	5.61e-11	10.46	1.03e-11	0.92
chr11-3828	chr11	115790488	115790580	+	14.5	0.744	18.500000	17.5	4.0	4.38	1.13e-06	4.58	6.14e-07	0.92
chr11-4511	chr11	116532508	116532600	+	14.5	0.653	16.000000	17.5	3.0	5.83	2.16e-08	6.90	1.90e-09	1.04
chr11-4217	chr11	117883244	117883336	+	14.5	0.859	17.000000	17.5	2.0	8.75	5.61e-11	9.09	3.13e-11	0.95
chr11-4061	chr11	119068019	119068111	+	14.5	0.835	17.500000	17.5	2.5	7.00	1.56e-09	19.73	1.51e-16	0.98
chr11-4365	chr11	119365174	119365266	+	14.5	0.899	16.500000	17.5	3.5	5.00	1.87e-07	38.44	2.77e-21	1.01
chr12-2145	chr12	7985438	7985530	+	14.5	0.771	17.000000	17.5	4.0	4.38	1.13e-06	15.60	6.89e-15	0.92
chr12-2078	chr12	10761988	10762080	+	14.5	0.818	17.500000	17.5	3.5	5.00	1.87e-07	34.52	1.63e-20	0.89
chr12-2148	chr12	10761992	10762084	+	14.5	0.814	17.000000	17.5	2.5	7.00	1.56e-09	31.67	8.36e-19	0.92
chr12-2154	chr12	32829535	32829627	+	14.5	0.872	17.000000	17.5	1.5	11.67	6.74e-13	19.52	1.79e-16	0.92
chr12-1913	chr12	35357703	35357795	+	14.5	0.830	19.000000	19.0	2.0	9.50	6.48e-13	14.02	3.77e-14	0.92
chr12-2245	chr12	55292272	55292364	+	14.5	0.853	16.500000	17.5	1.5	11.67	6.74e-13	11.65	6.88e-13	0.98
chr12-2250	chr12	70797834	70797926	+	14.5	0.846	16.500000	17.5	4.0	4.38	1.13e-06	60.14	1.62e-24	0.95
chr12-2329	chr12	85887107	85887199	+	14.5	0.917	16.000000	17.5	2.0	8.75	5.61e-11	48.42	6.00e-23	1.04
chr12-2053	chr12	86016096	86016188	+	14.5	0.711	18.000000	17.5	4.0	4.38	1.13e-06	17.42	1.18e-15	0.89
chr12-2330	chr12	86039615	86039707	+	14.5	0.816	16.000000	17.5	3.0	5.83	2.16e-08	27.62	6.38e-19	1.01
chr12-2266	chr12	87003944	87004036	+	14.5	0.869	16.500000	17.5	3.5	5.00	1.87e-07	11.80	5.65e-13	0.95
chr12-2564	chr12	87003944	87004036	+	14.5	0.880	14.500000	17.5	2.5	7.00	1.56e-09	11.84	5.38e-13	1.08
chr12-2267	chr12	87503993	87504085	+	14.5	0.705	16.500000	17.5	4.0	4.38	1.13e-06	8.88	4.51e-11	0.95
chr12-2334	chr12	100392559	100392651	+	14.5	0.736	16.000000	17.5	2.5	7.00	1.56e-09	15.49	4.84e-14	1.06
chr12-2192	chr12	102190471	102190563	+	14.5	0.907	17.000000	17.5	1.5	11.67	6.74e-13	40.53	1.15e-21	0.95
chr12-2345	chr12	109359646	109359738	+	14.5	0.911	16.000000	17.5	2.5	7.00	1.56e-09	52.51	1.55e-23	0.98
chr12-2435	chr12	110632177	110632269	+	14.5	0.833	15.500000	17.5	1.0	17.50	1.09e-15	44.17	1.71e-22	1.04
chr12-2134	chr12	111746286	111746378	+	14.5	0.816	17.500000	17.5	4.0	4.38	1.13e-06	6.45	5.12e-09	0.92
chr12-2138	chr12	114340815	114340907	+	14.5	0.833	17.500000	17.5	3.5	5.00	1.87e-07	8.84	4.84e-11	0.95
chr13-2335	chr13	5910859	5910951	+	14.5	0.871	18.500000	17.5	4.0	4.38	1.13e-06	44.17	1.71e-22	0.92
chr13-2815	chr13	13485861	13485953	+	14.5	0.739	15.000000	17.5	2.5	7.00	1.56e-09	23.02	1.25e-17	1.04
chr13-2400	chr13	18877773	18877865	+	14.5	0.815	18.000000	18.0	3.0	6.00	3.57e-09	10.81	2.21e-12	1.01
chr13-2527	chr13	20586036	20586128	+	14.5	0.709	17.000000	17.5	4.0	4.38	1.13e-06	12.39	2.64e-13	0.95
chr13-2828	chr13	28663699	28663791	+	14.5	0.864	15.000000	17.5	4.0	4.38	1.13e-06	16.39	1.97e-15	1.08
chr13-2535	chr13	37687197	37687289	+	14.5	0.740	17.000000	17.5	4.0	4.38	1.13e-06	10.81	2.21e-12	0.92
chr13-2680	chr13	40938918	40939010	+	14.5	0.853	16.000000	17.5	1.0	17.50	1.09e-15	16.64	2.44e-15	1.01
chr13-2540	chr13	42168812	42168904	+	14.5	0.763	17.000000	17.5	4.0	4.38	1.13e-06	22.08	1.52e-17	0.95
chr13-2845	chr13	46257502	46257594	+	14.5	0.910	15.000000	17.5	2.0	8.75	5.61e-11	57.36	3.56e-24	1.04
chr13-2693	chr13	51514090	51514182	+	14.5	0.798	16.000000	18.0	4.0	4.50	2.48e-07	35.86	5.40e-21	1.04
chr13-2860	chr13	55703149	55703241	+	14.5	0.913	15.000000	17.5	0.5	35.00	1.30e-20	7.28	8.71e-10	1.08
chr13-2427	chr13	59769284	59769376	+	14.5	0.736	18.000000	17.5	2.0	8.75	5.61e-11	5.40	6.49e-08	0.92
chr13-2563	chr13	73650850	73650942	+	14.5	0.864	17.000000	17.5	2.0	8.75	5.61e-11	27.62	6.38e-19	0.92
chr13-2578	chr13	102506109	102506201	+	14.5	0.661	17.000000	18.0	3.5	5.14	3.58e-08	6.70	8.78e-09	0.92
chr13-2516	chr13	107904145	107904237	+	14.5	0.835	17.500000	17.5	1.5	11.67	6.74e-13	15.60	6.89e-15	0.89
chr13-2326	chr13	108707921	108708013	+	14.5	0.844	19.000000	17.5	0.5	35.00	1.30e-20	14.68	1.81e-14	0.92
chr13-2584	chr13	110338066	110338158	+	14.5	0.814	17.000000	17.5	3.5	5.00	1.87e-07	37.66	3.88e-21	0.95
chr13-2519	chr13	113049767	113049859	+	14.5	0.857	17.500000	18.0	1.5	12.00	5.59e-14	34.21	1.90e-20	0.92
chr13-2908	chr13	113299859	113299951	+	14.5	0.907	15.000000	17.5	2.0	8.75	5.61e-11	10.74	2.42e-12	1.08
chr13-2726	chr13	114667746	114667838	+	14.5	0.848	16.000000	17.5	0.5	35.00	1.30e-20	12.99	1.25e-13	0.98
chr14-1807	chr14	8495160	8495252	+	14.5	0.771	18.000000	17.5	2.5	7.00	1.56e-09	17.93	7.04e-16	0.89
chr14-2075	chr14	18243442	18243534	+	14.5	0.887	16.000000	17.5	2.0	8.75	5.61e-11	11.80	5.65e-13	0.98
chr14-1936	chr14	21956271	21956363	+	14.5	0.972	17.000000	17.5	0.5	35.00	1.30e-20	69.05	1.60e-25	0.92
chr14-2228	chr14	23397530	23397622	+	14.5	0.948	15.000000	17.5	2.0	8.75	5.61e-11	49.71	3.87e-23	1.08
chr14-2005	chr14	24827672	24827764	+	14.5	0.919	16.500000	17.5	2.0	8.75	5.61e-11	13.08	1.12e-13	1.04
chr14-1883	chr14	35177034	35177126	+	14.5	0.714	17.500000	17.5	3.5	5.00	1.87e-07	15.89	3.25e-15	0.95
chr14-2175	chr14	37680319	37680411	+	14.5	0.882	15.500000	17.5	2.0	8.75	5.61e-11	8.94	4.04e-11	1.08
chr14-2247	chr14	41846778	41846870	+	14.5	0.845	15.000000	17.5	0.5	35.00	1.30e-20	30.56	1.21e-19	1.04
chr14-2331	chr14	48148881	48148973	+	14.5	0.843	14.500000	17.5	4.0	4.38	1.13e-06	12.07	3.98e-13	1.25
chr14-2016	chr14	49472543	49472635	+	14.5	0.849	16.500000	17.5	2.5	7.00	1.56e-09	28.68	3.44e-19	0.95
chr14-2422	chr14	49472543	49472635	+	14.5	0.856	14.000000	17.5	0.5	35.00	1.30e-20	28.52	2.35e-19	1.16
chr14-1829	chr14	56057377	56057469	+	14.5	0.827	18.000000	17.5	1.5	11.67	6.74e-13	40.09	1.38e-21	0.89
chr14-1897	chr14	58013879	58013971	+	14.5	0.851	17.500000	18.5	3.5	5.29	3.58e-08	4.15	2.29e-06	0.95
chr14-1899	chr14	58690945	58691037	+	14.5	0.727	17.500000	17.5	2.0	8.75	5.61e-11	9.61	1.35e-11	0.98
chr14-2121	chr14	70262416	70262508	+	14.5	0.874	16.000000	17.5	4.0	4.38	1.13e-06	8.77	5.39e-11	1.01
chr14-1847	chr14	75255420	75255512	+	14.5	0.740	18.000000	17.5	4.0	4.38	1.13e-06	20.15	1.07e-16	0.89
chr14-2728	chr14	75390417	75390509	+	14.5	0.938	12.500000	17.5	1.0	17.50	1.09e-15	22.33	2.04e-17	1.25
chr14-1849	chr14	76551975	76552067	+	14.5	0.632	18.000000	17.5	3.0	5.83	2.16e-08	4.92	2.33e-07	0.89
chr14-1983	chr14	79190365	79190457	+	14.5	0.793	17.000000	17.5	2.0	8.75	5.61e-11	29.59	2.06e-19	0.98
chr14-1748	chr14	79916132	79916224	+	14.5	0.583	19.000000	17.5	0.5	35.00	1.30e-20	6.02	1.37e-08	0.92
chr14-1988	chr14	103634554	103634646	+	14.5	0.847	17.000000	17.5	0.5	35.00	1.30e-20	30.69	7.02e-20	0.95
chr14-2296	chr14	119173887	119173979	+	14.5	0.885	15.000000	17.5	2.5	7.00	1.56e-09	47.80	7.43e-23	1.08
chr14-1922	chr14	120806216	120806308	+	14.5	0.802	17.500000	17.5	1.5	11.67	6.74e-13	23.16	1.13e-17	0.95
chr14-1926	chr14	121728255	121728347	+	14.5	0.739	17.500000	17.5	4.0	4.38	1.13e-06	10.56	3.15e-12	0.89
chr14-2299	chr14	123275564	123275656	+	14.5	0.914	15.000000	17.5	1.5	11.67	6.74e-13	47.20	9.19e-23	1.12
chr15-2461	chr15	6188303	6188395	+	14.5	0.872	16.500000	17.5	2.5	7.00	1.56e-09	20.15	1.07e-16	1.01
chr15-2705	chr15	24977764	24977856	+	14.5	0.879	15.000000	17.5	1.5	11.67	6.74e-13	44.92	2.09e-22	1.12
chr15-2402	chr15	35225742	35225834	+	14.5	0.631	17.000000	17.5	3.5	5.00	1.87e-07	5.88	1.28e-08	0.98
chr15-2226	chr15	38177750	38177842	+	14.5	0.798	18.500000	17.5	4.0	4.38	1.13e-06	6.85	1.41e-09	0.95
chr15-2408	chr15	50604273	50604365	+	14.5	0.754	17.000000	17.5	2.0	8.75	5.61e-11	23.30	1.02e-17	0.95
chr15-2412	chr15	58385749	58385841	+	14.5	0.655	17.000000	17.5	1.5	11.67	6.74e-13	32.42	4.59e-20	0.92
chr15-2417	chr15	64093312	64093404	+	14.5	0.794	17.000000	17.5	3.5	5.00	1.87e-07	8.83	3.13e-11	0.95
chr15-2571	chr15	73385350	73385442	+	14.5	0.802	16.000000	17.5	2.0	8.75	5.61e-11	13.51	6.76e-14	0.98
chr15-2494	chr15	75717342	75717434	+	14.5	0.802	16.500000	17.5	2.5	7.00	1.56e-09	5.25	2.26e-07	0.95
chr15-2305	chr15	75922127	75922219	+	14.5	0.695	18.000000	17.5	1.5	11.67	6.74e-13	18.37	4.77e-16	0.95
chr15-2495	chr15	76063520	76063612	+	14.5	0.789	16.500000	17.5	2.0	8.75	5.61e-11	7.34	7.76e-10	1.01
chr15-3032	chr15	78550683	78550775	+	14.5	0.849	13.500000	17.5	1.0	17.50	1.09e-15	22.87	1.38e-17	1.20
chr15-2360	chr15	78700343	78700435	+	14.5	0.871	17.500000	17.5	1.5	11.67	6.74e-13	39.66	1.65e-21	0.92
chr15-2366	chr15	84090861	84090953	+	14.5	0.745	17.500000	17.5	3.5	5.00	1.87e-07	7.74	3.56e-10	0.89
chr15-2958	chr15	85869375	85869467	+	14.5	0.856	14.000000	17.5	3.0	5.83	2.16e-08	30.07	1.58e-19	1.12
chr15-2372	chr15	93784151	93784243	+	14.5	0.788	17.500000	18.5	3.5	5.29	3.58e-08	32.42	4.59e-20	0.98
chr15-2444	chr15	97548392	97548484	+	14.5	0.811	17.000000	17.5	3.0	5.83	2.16e-08	43.35	3.77e-22	0.95
chr15-2525	chr15	98494770	98494862	+	14.5	0.788	16.500000	17.5	4.0	4.38	1.13e-06	4.17	2.13e-06	0.95
chr15-2526	chr15	99499512	99499604	+	14.5	0.839	16.500000	17.5	3.5	5.00	1.87e-07	8.42	1.01e-10	0.98
chr15-2451	chr15	101202545	101202637	+	14.5	0.781	17.000000	18.0	1.5	12.00	5.59e-14	5.93	1.72e-08	0.95
chr16-2275	chr16	4980202	4980294	+	14.5	0.854	14.500000	17.5	1.0	17.50	1.09e-15	33.89	2.21e-20	1.20
chr16-1914	chr16	8869930	8870022	+	14.5	0.775	17.500000	17.5	3.5	5.00	1.87e-07	30.18	9.25e-20	0.95
chr16-1966	chr16	10999954	11000046	+	14.5	0.607	17.000000	18.5	3.5	5.29	3.58e-08	6.14	2.88e-08	0.92
chr16-1921	chr16	14111188	14111280	+	14.5	0.865	17.500000	17.5	2.0	8.75	5.61e-11	5.00	1.88e-07	0.92
chr16-2022	chr16	17249371	17249463	+	14.5	0.780	16.500000	17.5	3.0	5.83	2.16e-08	28.98	1.81e-19	0.98
chr16-2024	chr16	18210972	18211064	+	14.5	0.798	16.500000	17.5	4.0	4.38	1.13e-06	16.64	2.44e-15	0.98
chr16-1924	chr16	18212059	18212151	+	14.5	0.809	17.500000	17.5	2.5	7.00	1.56e-09	16.28	3.48e-15	0.92
chr16-2083	chr16	20724647	20724739	+	14.5	0.813	16.000000	17.5	3.5	5.00	1.87e-07	35.51	1.03e-20	1.01
chr16-2089	chr16	27376803	27376895	+	14.5	0.761	16.000000	17.5	3.5	5.00	1.87e-07	4.74	3.89e-07	1.01
chr16-2163	chr16	30539611	30539703	+	14.5	0.875	15.500000	17.5	2.0	8.75	5.61e-11	23.75	7.50e-18	1.08
chr16-2244	chr16	35874675	35874767	+	14.5	0.900	15.000000	17.5	2.0	8.75	5.61e-11	10.08	6.51e-12	1.25
chr16-1987	chr16	36588220	36588312	+	14.5	0.820	17.000000	17.5	2.0	8.75	5.61e-11	20.83	6.28e-17	0.95
chr16-2100	chr16	45757107	45757199	+	14.5	0.907	16.000000	17.5	2.0	8.75	5.61e-11	40.53	1.15e-21	0.98
chr16-1956	chr16	92573535	92573627	+	14.5	0.633	17.500000	17.5	3.0	5.83	2.16e-08	26.63	1.16e-18	0.89
chr16-1908	chr16	93208043	93208135	+	14.5	0.742	18.000000	17.5	3.5	5.00	1.87e-07	19.73	1.51e-16	0.89
chr16-2356	chr16	97665633	97665725	+	14.5	0.886	14.500000	17.5	3.5	5.00	1.87e-07	50.38	3.10e-23	1.12
chr17-3389	chr17	5890569	5890661	+	14.5	0.906	13.500000	17.5	2.0	8.75	5.61e-11	15.09	1.16e-14	1.20
chr17-2805	chr17	7190546	7190638	+	14.5	0.780	16.500000	17.5	2.0	8.75	5.61e-11	22.33	2.04e-17	0.95
chr17-2506	chr17	8430977	8431069	+	14.5	0.664	18.500000	18.5	4.5	4.11	1.30e-06	7.62	4.41e-10	0.89
chr17-2891	chr17	8469687	8469779	+	14.5	0.688	16.000000	17.5	3.0	5.83	2.16e-08	20.05	1.17e-16	0.98
chr17-2571	chr17	18008800	18008892	+	14.5	0.854	18.000000	18.0	3.5	5.14	3.58e-08	15.03	1.24e-14	0.89
chr17-2654	chr17	22547875	22547967	+	14.5	0.901	17.500000	17.5	1.0	17.50	1.09e-15	54.04	9.65e-24	0.95
chr17-3102	chr17	23747617	23747709	+	14.5	0.898	15.000000	17.5	1.0	17.50	1.09e-15	40.53	1.15e-21	1.04
chr17-2814	chr17	24144510	24144602	+	14.5	0.668	16.500000	18.0	3.0	6.00	3.57e-09	5.44	5.87e-08	0.98
chr17-2581	chr17	28048372	28048464	+	14.5	0.784	18.000000	17.5	3.5	5.00	1.87e-07	4.00	3.61e-06	0.92
chr17-3212	chr17	28510877	28510969	+	14.5	0.783	14.500000	17.5	4.0	4.38	1.13e-06	23.16	1.13e-17	1.08
chr17-2915	chr17	28730092	28730184	+	14.5	0.830	16.000000	17.5	2.0	8.75	5.61e-11	33.59	2.56e-20	1.01
chr17-2668	chr17	29031449	29031541	+	14.5	0.811	17.500000	17.5	4.0	4.38	1.13e-06	31.87	6.10e-20	0.92
chr17-2588	chr17	31426129	31426221	+	14.5	0.793	18.000000	17.5	2.5	7.00	1.56e-09	8.42	1.01e-10	0.89
chr17-2831	chr17	32162493	32162585	+	14.5	0.880	16.500000	17.5	1.5	11.67	6.74e-13	17.67	8.86e-16	0.98
chr17-2593	chr17	34034185	34034277	+	14.5	0.921	18.000000	17.5	1.0	17.50	1.09e-15	43.35	3.77e-22	0.89
chr17-2927	chr17	34580090	34580182	+	14.5	0.885	16.000000	17.5	2.0	8.75	5.61e-11	20.37	8.98e-17	1.01
chr17-2680	chr17	37029427	37029519	+	14.5	0.807	17.500000	17.5	1.5	11.67	6.74e-13	36.20	7.46e-21	0.89
chr17-2944	chr17	46439012	46439104	+	14.5	0.820	16.000000	17.5	4.0	4.38	1.13e-06	12.71	1.12e-13	1.01
chr17-2696	chr17	48304205	48304297	+	14.5	0.789	17.500000	17.5	2.0	8.75	5.61e-11	35.51	1.03e-20	0.89
chr17-2697	chr17	48495293	48495385	+	14.5	0.732	17.500000	17.5	2.5	7.00	1.56e-09	23.02	1.25e-17	0.89
chr17-2699	chr17	50727401	50727493	+	14.5	0.704	17.500000	17.5	3.5	5.00	1.87e-07	19.42	1.95e-16	0.92
chr17-2607	chr17	50902919	50903011	+	14.5	0.769	18.000000	17.5	4.0	4.38	1.13e-06	13.76	5.06e-14	0.92
chr17-2853	chr17	51428215	51428307	+	14.5	0.857	16.500000	17.5	3.0	5.83	2.16e-08	34.21	1.90e-20	0.95
chr17-2704	chr17	64724813	64724905	+	14.5	0.894	17.500000	17.5	1.5	11.67	6.74e-13	51.78	1.96e-23	0.95
chr17-2615	chr17	66456365	66456457	+	14.5	0.839	18.000000	17.5	3.5	5.00	1.87e-07	5.06	1.59e-07	0.98
chr17-2713	chr17	74241126	74241218	+	14.5	0.885	17.500000	17.5	1.0	17.50	1.09e-15	27.82	5.65e-19	0.92
chr17-2620	chr17	75877179	75877271	+	14.5	0.728	18.000000	17.5	2.5	7.00	1.56e-09	8.88	4.51e-11	0.92
chr17-2716	chr17	78834212	78834304	+	14.5	0.909	17.500000	17.5	2.5	7.00	1.56e-09	40.09	1.38e-21	0.95
chr17-2720	chr17	82079132	82079224	+	14.5	0.859	17.500000	17.5	3.5	5.00	1.87e-07	39.25	1.96e-21	0.89
chr17-2635	chr17	85973495	85973587	+	14.5	0.848	18.000000	18.0	4.0	4.50	2.48e-07	16.87	1.97e-15	0.89
chr18-1699	chr18	7702260	7702352	+	14.5	0.899	17.000000	17.5	0.5	35.00	1.30e-20	46.61	1.13e-22	0.95
chr18-1753	chr18	11917069	11917161	+	14.5	0.829	16.500000	17.5	3.5	5.00	1.87e-07	49.71	3.87e-23	0.95
chr18-1606	chr18	11980970	11981062	+	14.5	0.790	18.000000	18.0	4.0	4.50	2.48e-07	19.32	2.12e-16	0.92
chr18-1558	chr18	20974002	20974094	+	14.5	0.851	18.500000	17.5	3.0	5.83	2.16e-08	20.83	6.28e-17	0.92
chr18-1859	chr18	24100853	24100945	+	14.5	0.897	15.500000	17.5	0.5	35.00	1.30e-20	40.09	1.38e-21	1.04
chr18-1708	chr18	32632842	32632934	+	14.5	0.860	17.000000	17.5	3.0	5.83	2.16e-08	47.20	9.19e-23	0.92
chr18-1921	chr18	36190718	36190810	+	14.5	0.853	15.000000	17.5	1.5	11.67	6.74e-13	30.31	1.39e-19	1.16
chr18-1868	chr18	38319029	38319121	+	14.5	0.849	15.500000	17.5	1.5	11.67	6.74e-13	42.12	3.77e-22	1.04
chr18-1805	chr18	44878311	44878403	+	14.5	0.890	16.000000	17.5	1.0	17.50	1.09e-15	37.28	4.58e-21	1.01
chr18-1719	chr18	53068654	53068746	+	14.5	0.595	17.000000	17.5	3.5	5.00	1.87e-07	6.54	2.77e-09	0.95
chr18-1626	chr18	53623365	53623457	+	14.5	0.651	18.000000	17.5	3.5	5.00	1.87e-07	8.69	6.21e-11	0.89
chr18-1721	chr18	54081206	54081298	+	14.5	0.685	17.000000	17.5	2.0	8.75	5.61e-11	9.37	1.99e-11	0.95
chr18-1725	chr18	61141755	61141847	+	14.5	0.848	17.000000	17.5	1.0	17.50	1.09e-15	6.87	2.07e-09	0.92
chr18-2002	chr18	62182962	62183054	+	14.5	0.872	14.500000	17.5	1.5	11.67	6.74e-13	41.89	6.65e-22	1.08
chr18-1946	chr18	64660681	64660773	+	14.5	0.806	15.000000	17.5	1.5	11.67	6.74e-13	26.26	1.46e-18	1.04
chr18-1956	chr18	77216806	77216898	+	14.5	0.864	15.000000	17.5	1.0	17.50	1.09e-15	53.26	1.23e-23	1.04
chr19-1973	chr19	3581448	3581540	+	14.5	0.854	15.500000	17.5	1.5	11.67	6.74e-13	10.90	1.93e-12	1.04
chr19-1647	chr19	4269216	4269308	+	14.5	0.833	19.000000	17.5	1.5	11.67	6.74e-13	22.87	1.38e-17	0.89
chr19-1600	chr19	5257333	5257425	+	14.5	0.849	19.500000	19.0	3.5	5.43	6.53e-09	31.87	6.10e-20	0.95
chr19-1978	chr19	5407299	5407391	+	14.5	0.798	15.500000	17.5	2.5	7.00	1.56e-09	4.84	2.94e-07	1.04
chr19-2154	chr19	5956768	5956860	+	14.5	0.881	14.000000	17.5	3.5	5.00	1.87e-07	28.68	3.44e-19	1.16
chr19-1842	chr19	8845433	8845525	+	14.5	0.812	17.000000	17.5	2.0	8.75	5.61e-11	5.47	5.29e-08	0.92
chr19-1707	chr19	9127663	9127755	+	14.5	0.849	18.500000	17.5	0.5	35.00	1.30e-20	14.34	2.63e-14	0.89
chr19-1746	chr19	10585388	10585480	+	14.5	0.790	18.000000	17.5	1.0	17.50	1.09e-15	30.31	1.39e-19	0.89
chr19-1851	chr19	16039722	16039814	+	14.5	0.900	17.000000	17.5	3.5	5.00	1.87e-07	44.17	1.71e-22	0.95
chr19-1852	chr19	16217088	16217180	+	14.5	0.754	17.000000	17.5	3.0	5.83	2.16e-08	4.91	2.38e-07	0.95
chr19-1853	chr19	16284259	16284351	+	14.5	0.825	17.000000	17.5	3.5	5.00	1.87e-07	22.33	2.04e-17	0.95
chr19-1900	chr19	17439360	17439452	+	14.5	0.882	16.500000	17.5	2.5	7.00	1.56e-09	19.62	1.64e-16	0.98
chr19-1665	chr19	21394242	21394334	+	14.5	0.847	19.000000	17.5	1.5	11.67	6.74e-13	28.90	3.03e-19	0.89
chr19-1820	chr19	41917398	41917490	+	14.5	0.820	17.500000	17.5	0.5	35.00	1.30e-20	12.60	2.03e-13	0.95
chr19-2197	chr19	43835168	43835260	+	14.5	0.948	14.000000	17.5	1.0	17.50	1.09e-15	43.12	2.55e-22	1.20
chr19-1873	chr19	46662526	46662618	+	14.5	0.847	17.000000	17.5	3.5	5.00	1.87e-07	31.87	6.10e-20	0.95
chrX-941	chrX	17095990	17096082	+	14.5	0.809	17.500000	18.0	3.5	5.14	3.58e-08	7.49	5.78e-10	0.95
chrX-1011	chrX	34298772	34298864	+	14.5	0.807	16.500000	17.5	1.5	11.67	6.74e-13	23.60	8.31e-18	0.98
chrX-1055	chrX	47933468	47933560	+	14.5	0.785	16.000000	17.5	1.5	11.67	6.74e-13	14.74	1.70e-14	0.98
chrX-984	chrX	47960933	47961025	+	14.5	0.825	17.000000	17.5	2.5	7.00	1.56e-09	4.57	6.34e-07	1.01
chrX-924	chrX	71249120	71249212	+	14.5	0.878	18.000000	17.5	2.5	7.00	1.56e-09	31.87	6.10e-20	0.89
chrX-896	chrX	72479512	72479604	+	14.5	0.750	18.500000	17.5	2.5	7.00	1.56e-09	16.50	2.82e-15	0.89
chrX-993	chrX	139493536	139493628	+	14.5	0.821	17.000000	17.5	3.5	5.00	1.87e-07	45.47	1.71e-22	0.98
chrX-931	chrX	156349650	156349742	+	14.5	0.773	18.000000	17.5	3.0	5.83	2.16e-08	21.93	2.73e-17	0.89
chr1-3470	chr1	33796316	33796408	+	14.1	0.877	17.000000	17.0	3.5	4.86	1.87e-07	35.51	6.35e-21	0.98
chr1-3260	chr1	34040574	34040666	+	14.1	0.788	18.000000	17.0	3.0	5.67	2.16e-08	22.22	1.38e-17	0.95
chr1-3476	chr1	34636456	34636548	+	14.1	0.802	17.000000	17.0	4.0	4.25	1.13e-06	45.27	1.13e-22	0.95
chr1-3704	chr1	37329443	37329535	+	14.1	0.859	16.000000	17.0	4.0	4.25	1.13e-06	45.27	1.13e-22	0.98
chr1-3707	chr1	37588529	37588621	+	14.1	0.727	16.000000	17.0	1.5	11.33	6.74e-13	10.06	1.81e-11	0.98
chr1-3360	chr1	38959614	38959706	+	14.1	0.784	17.500000	17.0	3.5	4.86	1.87e-07	19.06	1.64e-16	0.92
chr1-3595	chr1	40148167	40148259	+	14.1	0.843	16.500000	17.0	2.5	6.80	1.56e-09	5.49	3.41e-08	0.98
chr1-3709	chr1	40437082	40437174	+	14.1	0.886	16.000000	17.0	2.5	6.80	1.56e-09	18.29	3.19e-16	1.04
chr1-3368	chr1	51976437	51976529	+	14.1	0.826	17.500000	17.5	1.0	17.50	1.09e-15	6.99	1.03e-09	0.95
chr1-3963	chr1	54580721	54580813	+	14.1	0.857	15.000000	17.0	0.5	34.00	1.30e-20	46.43	7.43e-23	1.12
chr1-3185	chr1	61018068	61018160	+	14.1	0.812	18.500000	17.5	2.0	8.75	5.61e-11	17.17	8.86e-16	0.98
chr1-3727	chr1	65519901	65519993	+	14.1	0.825	16.000000	17.0	1.5	11.33	6.74e-13	38.95	1.38e-21	1.01
chr1-3383	chr1	74360014	74360106	+	14.1	0.875	17.500000	17.0	3.5	4.86	1.87e-07	31.49	4.59e-20	0.92
chr1-3626	chr1	94572578	94572670	+	14.1	0.603	16.500000	17.0	2.0	8.50	5.61e-11	17.23	9.16e-15	0.98
chr1-3997	chr1	95623679	95623771	+	14.1	0.785	15.000000	17.0	3.0	5.67	2.16e-08	31.39	9.61e-19	1.02
